Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4923.3334960938,3608.8461914062,877.9487304688,4477.8203125000,4131.2822265625,1344.3590087891,3140.0000000000,4043.7180175781,763.0769042969,6280.5126953125,338.2051086426,5466.6665039062,1731.4102783203,4815.2563476562,,,0
0.0078125000,0,4256.6665039062,6815.6411132812,4183.7177734375,4867.1796875000,1706.7949218750,4881.5385742188,2810.8974609375,994.2307739258,391.7948608398,4820.5126953125,4397.9487304688,5772.8203125000,7204.6152343750,2340.6411132812,,,0
0.0156250000,0,6203.4614257812,6477.3076171875,2125.7692871094,6241.0258789062,5688.7177734375,7964.2309570312,5829.7436523438,3178.3332519531,7821.9228515625,3634.7436523438,6445.3847656250,5139.4873046875,3620.7692871094,5247.9487304688,,,0
0.0234375000,0,1552.9487304688,1223.0769042969,7617.9487304688,6218.2050781250,7497.9487304688,3176.0256347656,7045.5126953125,945.5128173828,3173.0769042969,5660.8974609375,4973.4614257812,6532.3076171875,3724.7436523438,2723.3332519531,,,0
0.0312719000,0,4433.3334960938,6125.5126953125,2893.9743652344,6577.5639648438,5259.2309570312,6235.8974609375,5723.5898437500,4386.5385742188,3776.4101562500,6689.6152343750,7551.1538085938,2122.5642089844,6805.1284179688,1038.8461914062,,,0
0.0390844000,0,5424.8715820312,7968.3334960938,1771.6666259766,680.0000000000,1645.2563476562,8171.9228515625,2966.1538085938,6053.3334960938,211.6666564941,1731.5384521484,5780.6411132812,6890.8974609375,6910.8974609375,5910.8974609375,,,0
0.0468969000,0,4422.0512695312,1581.6666259766,2754.8718261719,608.9743652344,981.1538696289,2525.5126953125,4481.1538085938,7031.2822265625,1275.7691650391,74.1025543213,3320.1281738281,6402.1796875000,52.6922988892,3269.6154785156,,,0
0.0547094000,0,3597.3076171875,3257.4357910156,2313.2050781250,3206.4101562500,4403.8461914062,7933.7177734375,7877.1796875000,5706.6665039062,5508.2050781250,5473.2050781250,6049.8715820312,6536.7949218750,468.4615173340,2508.2050781250,,,0
0.0624778000,0,6682.6923828125,5297.3076171875,2986.6667480469,3249.3588867188,4966.4101562500,4410.1284179688,7437.3076171875,6196.1538085938,7685.0000000000,1965.6409912109,8223.3330078125,1091.5384521484,5361.1538085938,3563.0769042969,,,0
0.0702903000,0,7397.3076171875,2606.7949218750,6793.4614257812,6001.5385742188,3978.4614257812,7158.7177734375,3831.5385742188,511.9230651855,4965.3847656250,7648.5898437500,5578.8461914062,4673.7177734375,4493.5898437500,6755.6411132812,,,0
0.0781028000,0,80.8974304199,4385.3847656250,5533.8461914062,5250.0000000000,1938.7178955078,7770.5126953125,1032.4359130859,3923.3332519531,2483.5898437500,1130.8974609375,2612.4357910156,4936.5385742188,3363.8461914062,3245.3845214844,,,0
0.0859153000,0,499.3589782715,1853.0769042969,5607.6923828125,2274.6154785156,313.4615173340,1476.7949218750,8246.1542968750,5943.5898437500,7021.0258789062,7328.7177734375,7432.5639648438,2131.1538085938,2077.8205566406,5869.6152343750,,,0
0.0935874000,0,7695.1284179688,5854.4873046875,2812.3076171875,7631.9228515625,7153.2050781250,7136.1538085938,4353.0771484375,1682.0512695312,5364.6152343750,7704.6152343750,7943.7177734375,5975.8974609375,6849.8715820312,1550.5128173828,,,0
0.1013999000,0,2598.8461914062,6905.2563476562,4895.8974609375,4349.3588867188,5429.3588867188,4887.4360351562,6373.4614257812,4035.3845214844,6540.2563476562,5746.1538085938,510.7692260742,5053.5898437500,2756.1538085938,3531.7949218750,,,0
0.1092124000,0,2464.6154785156,5858.9741210938,7323.0771484375,5241.4101562500,2821.0256347656,3196.4101562500,913.9743652344,7422.3076171875,1402.6922607422,3830.0000000000,3803.8461914062,4927.9487304688,6633.2050781250,6756.5385742188,,,0
0.1170249000,0,3866.1538085938,2115.7692871094,1631.0256347656,3995.6411132812,5791.0258789062,5418.5898437500,645.3845825195,152.6923065186,5383.7177734375,4707.1796875000,2233.7180175781,1318.8461914062,8306.5380859375,6250.6411132812,,,0
0.1248599000,0,4086.4101562500,5728.4614257812,5541.1538085938,3486.2819824219,3805.8974609375,608.4615478516,662.4359130859,7087.8203125000,6689.6152343750,7619.7436523438,3026.1538085938,1815.0000000000,6176.1538085938,3417.8205566406,,,0
0.1326724000,0,5007.1796875000,3304.3588867188,5390.6411132812,285.8974304199,5363.9741210938,3721.7949218750,8383.2050781250,6513.5898437500,1394.6153564453,4738.2050781250,3419.3588867188,2381.2819824219,6478.8461914062,2535.8974609375,,,0
0.1404849000,0,2806.9230957031,6994.4873046875,5022.5639648438,5072.3076171875,701.7948608398,3882.9487304688,5301.9228515625,3537.0512695312,6920.2563476562,1968.0769042969,4085.1281738281,2282.9487304688,4677.0512695312,1518.5897216797,,,0
0.1482974000,0,5326.1538085938,527.6923217773,6810.7690429688,4997.8203125000,7879.4873046875,3420.2563476562,4788.2050781250,6699.3588867188,18.8461456299,8089.4873046875,3539.8718261719,6555.6411132812,8274.1025390625,7936.9228515625,,,0
0.1562633000,0,1087.5640869141,7654.1025390625,7402.1796875000,4620.2563476562,2507.1794433594,4941.9228515625,6186.2822265625,4492.6923828125,4414.3588867188,4429.3588867188,2155.2563476562,4063.4614257812,3323.3332519531,7083.2050781250,,,0
0.1640758000,0,4473.4614257812,2198.5898437500,6223.0771484375,483.9743652344,800.1281738281,137.5640869141,2554.3588867188,3579.6154785156,3588.2050781250,6321.7949218750,22.6922988892,7909.1025390625,3418.5898437500,462.3076782227,,,0
0.1718883000,0,4657.0512695312,2917.4357910156,368.7179260254,6266.7949218750,2556.1538085938,3215.7692871094,306.5384521484,5401.5385742188,2192.8205566406,7536.0258789062,2486.0256347656,1722.9487304688,907.8204956055,893.2051391602,,,0
0.1797008000,0,198.4615325928,2465.7692871094,3696.1538085938,698.4615478516,788.8461303711,794.1025390625,5395.7690429688,5334.7436523438,3834.4870605469,7399.1025390625,8283.8457031250,4830.8974609375,6696.9228515625,2872.4357910156,,,0
0.1876815000,0,2735.1281738281,5145.5126953125,3711.9230957031,3697.8205566406,237.0512695312,3003.0769042969,6642.1796875000,2406.9230957031,7185.1284179688,4360.1284179688,5965.5126953125,5916.2822265625,2940.1281738281,2506.0256347656,,,0
0.1954940000,0,188.0769195557,6251.2822265625,6413.9741210938,3730.1281738281,2331.6667480469,6375.6411132812,3494.4870605469,698.2051391602,1874.8718261719,924.2307739258,5475.3847656250,5378.7177734375,1263.2050781250,7743.5898437500,,,0
0.2033065000,0,3606.6667480469,3521.5385742188,1483.9743652344,3887.3076171875,2791.7949218750,2426.1538085938,6065.0000000000,2346.1538085938,4251.2822265625,1372.1794433594,744.4871826172,6564.1025390625,6178.7177734375,8064.4873046875,,,0
0.2111190000,0,4173.8461914062,4237.3076171875,1663.5897216797,521.6666870117,4087.9487304688,7222.6923828125,5473.2050781250,3854.4870605469,6191.9228515625,1445.0000000000,5062.3076171875,3619.7436523438,1888.2050781250,6121.4101562500,,,0
0.2190332000,0,116.5384521484,7298.4614257812,6291.7949218750,4897.3076171875,8333.0771484375,6634.1025390625,175.5128173828,7160.8974609375,5788.0771484375,3915.5129394531,5068.3334960938,3810.7692871094,7367.6923828125,6040.5126953125,,,0
0.2268457000,0,304.7435913086,4394.7436523438,7204.1025390625,2884.4870605469,3573.9743652344,1660.2563476562,1817.9487304688,1404.2307128906,4230.2563476562,8161.2822265625,6792.5639648438,2506.0256347656,3276.4101562500,1465.8974609375,,,0
0.2346582000,0,1257.9487304688,2740.2563476562,7000.2563476562,908.7179565430,7932.4360351562,2154.3588867188,1579.7435302734,2824.7436523438,4641.5385742188,7164.2309570312,6952.1796875000,4451.1538085938,5789.4873046875,7203.4614257812,,,0
0.2424707000,0,4004.7436523438,1358.0769042969,28.8461456299,5578.7177734375,1615.7691650391,4513.4614257812,2666.7949218750,6241.7949218750,6371.9228515625,5221.2822265625,5841.6665039062,6908.2050781250,6728.7177734375,3926.1538085938,,,0
0.2498640000,0,5871.9228515625,7891.5385742188,7240.3847656250,4978.3334960938,5024.2309570312,1399.6153564453,3220.8974609375,7357.6923828125,5036.1538085938,3663.0769042969,7714.3588867188,1787.0512695312,1290.8974609375,1423.8461914062,,,0
0.2576765000,0,4735.1284179688,4769.4873046875,5020.2563476562,8225.0000000000,6092.9487304688,3282.8205566406,3032.6923828125,4336.1538085938,1738.3333740234,4231.1538085938,2492.9487304688,2028.3333740234,6888.2050781250,188.0769195557,,,0
0.2654890000,0,5706.4101562500,1651.6666259766,1114.7435302734,5939.7436523438,5953.4614257812,1363.9743652344,2714.4870605469,6393.8461914062,4608.8461914062,1336.2821044922,2833.0769042969,3136.5385742188,5423.7177734375,5668.7177734375,,,0
0.2733015000,0,4841.9228515625,2684.8718261719,7048.9741210938,5760.0000000000,7831.0258789062,4797.1796875000,357.6922912598,7050.5126953125,2881.6667480469,6979.1025390625,5328.2050781250,4323.9741210938,7032.6923828125,5314.4873046875,,,0
0.2811273000,0,4432.1796875000,6952.8203125000,2320.2563476562,8302.0517578125,6058.9741210938,197.3076782227,514.3589477539,619.4871826172,6108.0771484375,970.0000000000,132.9487152100,3860.6411132812,8376.1542968750,2215.0000000000,,,0
0.2889398000,0,7363.3334960938,2981.4101562500,4113.0771484375,3855.7692871094,626.2820434570,4213.9741210938,920.0000000000,4911.1538085938,1038.3333740234,4788.9741210938,1975.8974609375,380.5128173828,2180.0000000000,7862.4360351562,,,0
0.2967523000,0,7526.7949218750,7905.2563476562,6147.8203125000,2698.2050781250,5045.1284179688,5336.7949218750,3023.5898437500,4880.3847656250,5893.8461914062,6745.3847656250,2364.1025390625,4196.6665039062,6165.2563476562,4312.4360351562,,,0
0.3045648000,0,5674.8715820312,7302.9487304688,527.1795043945,5439.4873046875,5817.4360351562,3277.8205566406,8273.3330078125,3027.9487304688,6018.2050781250,7795.5126953125,1648.2050781250,3237.1794433594,1462.0512695312,2236.1538085938,,,0
0.3124106000,0,5020.7690429688,2267.1794433594,6032.3076171875,7079.7436523438,5289.2309570312,7525.6411132812,3929.4870605469,2097.6923828125,6217.6923828125,1278.5897216797,6034.7436523438,7680.1284179688,6714.1025390625,1220.1281738281,,,0
0.3202231000,0,5405.3847656250,4403.0771484375,7532.3076171875,8235.3847656250,7645.2563476562,2983.9743652344,6105.3847656250,7247.5639648438,826.6666870117,5284.1025390625,5478.8461914062,4374.8715820312,5451.6665039062,7175.1284179688,,,0
0.3280356000,0,1899.2307128906,7141.5385742188,5843.7177734375,4971.6665039062,5285.2563476562,5073.0771484375,7461.1538085938,5520.2563476562,6290.1284179688,6827.1796875000,4017.3076171875,3088.2050781250,1437.0512695312,6872.3076171875,,,0
0.3358481000,0,7635.5126953125,1697.1794433594,5046.0258789062,4931.7949218750,3471.2819824219,3228.4614257812,4727.4360351562,3042.1794433594,2654.7436523438,2040.2563476562,2712.4357910156,6891.9228515625,1508.7178955078,496.4102478027,,,0
0.3437117000,0,2532.9487304688,5343.9741210938,7561.9228515625,4160.1284179688,2737.5642089844,2.4358885288,627.0512695312,6136.0258789062,6691.4101562500,3591.5385742188,5216.5385742188,7699.8715820312,2530.5126953125,6654.4873046875,,,0
0.3515242000,0,2272.1794433594,8004.8715820312,51.1538391113,1513.3333740234,4723.3334960938,774.1025390625,7835.1284179688,3763.2050781250,1485.5128173828,28.0769138336,6983.0771484375,757.5640869141,6442.3076171875,2476.5385742188,,,0
0.3593367000,0,2250.5126953125,1712.8205566406,1603.8461914062,743.5897216797,360.5128173828,4819.6152343750,2128.7180175781,2114.7436523438,4998.2050781250,6907.0512695312,5250.8974609375,6569.6152343750,142.1794738770,8105.6411132812,,,0
0.3671492000,0,7822.1796875000,4318.8461914062,7848.0771484375,3266.7949218750,7493.3334960938,4684.6152343750,7397.6923828125,120.6410140991,8377.1796875000,5086.0258789062,3133.8461914062,7393.0771484375,7523.9746093750,1737.8205566406,,,0
0.3748726000,0,4372.1796875000,3506.7949218750,3295.5129394531,496.7948608398,4202.5639648438,2797.3076171875,730.0000000000,4618.2050781250,3229.1025390625,2268.4614257812,6567.9487304688,7037.1796875000,5896.6665039062,7923.7177734375,,,0
0.3826851000,0,5907.9487304688,5617.4360351562,3207.4357910156,4900.7690429688,6297.6923828125,4870.3847656250,3447.1794433594,1968.8461914062,6916.5385742188,4737.8203125000,4835.6411132812,7973.5898437500,7603.4614257812,3929.8718261719,,,0
0.3904976000,0,5095.1284179688,20.3846073151,3946.4101562500,6476.7949218750,3378.8461914062,1717.5640869141,4354.6152343750,4863.2050781250,4357.1796875000,2779.1025390625,2526.2819824219,5111.4101562500,6211.1538085938,79.4871673584,,,0
0.3983101000,0,7485.0000000000,4148.5898437500,3164.1025390625,597.6923217773,404.1025695801,6470.0000000000,7395.6411132812,5162.5639648438,5989.7436523438,7358.2050781250,1382.8205566406,6536.1538085938,739.8717651367,5977.5639648438,,,0
0.4063083000,0,1861.4102783203,1532.5640869141,2778.2050781250,4710.8974609375,5945.0000000000,6938.2050781250,5310.0000000000,4154.3588867188,155.8974304199,291.9230651855,2906.5385742188,7412.0512695312,3375.2563476562,7725.3847656250,3,0.4097118000,0
0.4141208000,0,6241.4101562500,3665.0000000000,3697.6923828125,6475.3847656250,6726.4101562500,6140.3847656250,4995.8974609375,501.0256347656,6851.7949218750,7695.2563476562,2315.0000000000,4821.9228515625,394.8717956543,4959.2309570312,,,0
0.4219333000,0,7175.2563476562,207.9487152100,960.1281738281,4153.0771484375,6608.3334960938,4855.8974609375,4155.3847656250,4370.8974609375,646.7948608398,2481.7949218750,6543.3334960938,187.5640869141,4974.6152343750,1543.8461914062,,,0
0.4297458000,0,531.7948608398,4933.5898437500,7471.4101562500,4153.0771484375,327.5640869141,3529.8718261719,5776.5385742188,5603.3334960938,7603.3334960938,3350.5129394531,4797.3076171875,5737.0512695312,7917.4360351562,1589.8718261719,,,0
0.4376371000,0,5952.4360351562,2655.6411132812,5596.0258789062,6317.8203125000,7677.1796875000,1005.7692260742,6495.5126953125,5599.7436523438,1871.1538085938,1383.5897216797,2779.8718261719,5907.4360351562,4926.7949218750,2088.5898437500,,,0
0.4454496000,0,6545.2563476562,6983.8461914062,5795.8974609375,374.1025695801,7667.8203125000,4324.6152343750,4047.3076171875,3233.7180175781,2761.0256347656,8357.0517578125,767.4359130859,5323.0771484375,7102.1796875000,7563.0771484375,,,0
0.4532621000,0,6397.8203125000,977.0512695312,5475.2563476562,3662.0512695312,5517.4360351562,1725.0000000000,2698.9743652344,4187.1796875000,2105.5126953125,1715.7691650391,7759.6152343750,5195.3847656250,7185.3847656250,5568.8461914062,,,0
0.4610746000,0,2800.8974609375,4868.8461914062,4735.5126953125,5193.9741210938,7284.7436523438,682.0512695312,6718.2050781250,3719.2307128906,3355.0000000000,7851.7949218750,629.2307739258,7095.0000000000,2651.4101562500,3268.7180175781,,,0
0.4689066000,0,458.8461608887,539.2307739258,5538.7177734375,1971.5384521484,1077.4359130859,2332.3076171875,1658.4615478516,979.3589477539,5220.6411132812,7903.8461914062,7682.1796875000,5727.4360351562,8254.7431640625,7770.6411132812,,,0
0.4767191000,0,341.6666564941,6337.8203125000,2923.4614257812,823.7179565430,5041.0258789062,2383.9743652344,8260.5126953125,1415.3846435547,900.2564086914,4755.2563476562,7924.2309570312,513.8461303711,2980.7692871094,810.8973999023,,,0
0.4845316000,0,7776.6665039062,7373.8461914062,6567.0512695312,3875.5129394531,4469.7436523438,3757.1794433594,5281.5385742188,7055.7690429688,7027.0512695312,1126.6666259766,1914.1025390625,3025.0000000000,2049.8718261719,1783.8461914062,,,0
0.4923441000,0,5312.3076171875,3844.3588867188,5115.6411132812,817.6923217773,8230.8974609375,6875.6411132812,695.6409912109,5624.7436523438,3177.4357910156,2777.0512695312,3238.5898437500,2539.1025390625,6936.0258789062,4168.7177734375,,,0
0.4999282000,0,4845.2563476562,5161.5385742188,1408.4615478516,3837.4357910156,7473.2050781250,4246.9228515625,2183.3332519531,5961.2822265625,8002.0512695312,1676.4102783203,4605.3847656250,4095.8974609375,8322.6923828125,4399.7436523438,,,0
0.5077407000,0,7770.2563476562,1783.5897216797,4744.3588867188,6157.5639648438,6943.4614257812,2584.3588867188,673.0769042969,5470.3847656250,5509.8715820312,7732.4360351562,645.0000000000,2866.7949218750,7616.5385742188,6041.4101562500,,,0
0.5155532000,0,7848.9746093750,1872.4359130859,757.6923217773,4094.1025390625,4291.2822265625,609.8717651367,3723.3332519531,1651.5384521484,8233.4619140625,6862.4360351562,7884.4873046875,3530.6411132812,4874.3588867188,3658.5898437500,,,0
