Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4229.2309570312,4221.7949218750,4222.9487304688,4224.6152343750,4220.7690429688,4220.8974609375,4222.8203125000,4224.3588867188,4232.3076171875,4239.1025390625,4225.1284179688,4232.3076171875,4280.0000000000,4969.1025390625,,,0
0.0078125000,0,4221.1538085938,4224.3588867188,4223.8461914062,4220.8974609375,4222.5639648438,4221.9228515625,4221.5385742188,4223.2050781250,4232.6923828125,4237.1796875000,4224.4873046875,4230.5126953125,4279.6152343750,4966.4101562500,,,0
0.0156250000,0,4223.2050781250,4225.6411132812,4225.0000000000,4216.1538085938,4220.0000000000,4222.5639648438,4220.8974609375,4222.8203125000,4232.8203125000,4232.4360351562,4224.7436523438,4230.7690429688,4280.6411132812,4973.0771484375,,,0
0.0234375000,0,4228.5898437500,4226.1538085938,4224.8715820312,4218.2050781250,4219.2309570312,4223.4614257812,4224.4873046875,4223.8461914062,4231.7949218750,4232.1796875000,4224.7436523438,4231.0258789062,4280.1284179688,4975.0000000000,,,0
0.0312065000,0,4225.5126953125,4227.3076171875,4224.3588867188,4218.8461914062,4218.2050781250,4223.0771484375,4223.8461914062,4225.8974609375,4231.7949218750,4236.4101562500,4225.5126953125,4234.4873046875,4281.7949218750,4971.5385742188,,,0
0.0390190000,0,4223.5898437500,4227.6923828125,4222.0512695312,4219.2309570312,4221.6665039062,4223.8461914062,4221.5385742188,4227.9487304688,4230.8974609375,4236.2822265625,4225.7690429688,4233.3334960938,4282.3076171875,4971.1538085938,,,0
0.0468315000,0,4224.7436523438,4223.8461914062,4220.1284179688,4224.8715820312,4222.6923828125,4223.7177734375,4221.6665039062,4226.2822265625,4231.5385742188,4234.3588867188,4225.5126953125,4228.5898437500,4279.4873046875,4974.1025390625,,,0
0.0546440000,0,4226.9228515625,4223.5898437500,4219.3588867188,4221.2822265625,4218.8461914062,4223.7177734375,4222.9487304688,4228.4614257812,4231.9228515625,4237.0512695312,4226.4101562500,4228.5898437500,4278.8461914062,4972.6923828125,,,0
0.0624399000,0,4227.0512695312,4225.6411132812,4219.4873046875,4215.3847656250,4217.9487304688,4224.1025390625,4222.6923828125,4231.2822265625,4227.3076171875,4237.5639648438,4225.8974609375,4229.4873046875,4280.1284179688,4970.7690429688,,,0
0.0702524000,0,4225.8974609375,4225.0000000000,4219.1025390625,4218.4614257812,4219.2309570312,4224.2309570312,4223.0771484375,4230.2563476562,4225.1284179688,4234.1025390625,4225.5126953125,4231.4101562500,4279.2309570312,4974.7436523438,,,0
0.0780649000,0,4227.3076171875,4224.3588867188,4220.3847656250,4219.4873046875,4217.8203125000,4223.8461914062,4222.9487304688,4231.7949218750,4230.3847656250,4235.0000000000,4225.1284179688,4228.9741210938,4277.4360351562,4978.2050781250,,,0
0.0858774000,0,4224.2309570312,4225.7690429688,4225.1284179688,4216.2822265625,4217.8203125000,4224.6152343750,4221.6665039062,4230.2563476562,4231.9228515625,4239.1025390625,4226.9228515625,4230.0000000000,4278.8461914062,4976.6665039062,,,0
0.0936523000,0,4221.9228515625,4226.6665039062,4224.7436523438,4216.4101562500,4221.6665039062,4223.3334960938,4223.4614257812,4222.5639648438,4226.1538085938,4236.0258789062,4226.7949218750,4230.6411132812,4279.4873046875,4975.2563476562,,,0
0.1014648000,0,4228.4614257812,4225.0000000000,4221.7949218750,4221.5385742188,4219.4873046875,4219.8715820312,4223.0771484375,4221.5385742188,4227.8203125000,4234.2309570312,4225.6411132812,4233.0771484375,4282.1796875000,4977.0512695312,,,0
0.1092773000,0,4231.1538085938,4226.0258789062,4221.9228515625,4219.4873046875,4217.5639648438,4222.9487304688,4223.2050781250,4228.7177734375,4233.3334960938,4237.0512695312,4224.3588867188,4230.5126953125,4280.8974609375,4972.5639648438,,,0
0.1170898000,0,4229.8715820312,4227.5639648438,4224.4873046875,4216.4101562500,4216.5385742188,4224.7436523438,4225.1284179688,4227.4360351562,4231.6665039062,4238.2050781250,4227.5639648438,4232.1796875000,4278.0771484375,4972.4360351562,,,0
0.1248130000,0,4231.1538085938,4225.7690429688,4223.9741210938,4220.2563476562,4218.4614257812,4223.0771484375,4225.2563476562,4223.5898437500,4228.8461914062,4236.6665039062,4226.1538085938,4230.6411132812,4278.3334960938,4975.5126953125,,,0
0.1326255000,0,4231.5385742188,4226.7949218750,4226.4101562500,4225.1284179688,4218.0771484375,4222.4360351562,4220.8974609375,4226.2822265625,4230.3847656250,4236.0258789062,4224.7436523438,4231.9228515625,4280.6411132812,4975.1284179688,,,0
0.1404380000,0,4228.8461914062,4225.1284179688,4226.2822265625,4224.8715820312,4219.7436523438,4224.3588867188,4222.3076171875,4228.3334960938,4231.7949218750,4236.4101562500,4225.8974609375,4230.1284179688,4278.7177734375,4969.6152343750,,,0
0.1482505000,0,4228.3334960938,4218.9741210938,4223.9741210938,4221.0258789062,4217.8203125000,4221.5385742188,4223.7177734375,4226.1538085938,4230.2563476562,4235.8974609375,4229.4873046875,4231.7949218750,4279.7436523438,4972.6923828125,,,0
0.1563721000,0,4229.3588867188,4221.2822265625,4222.9487304688,4224.4873046875,4218.2050781250,4222.6923828125,4222.5639648438,4222.1796875000,4231.2822265625,4237.0512695312,4228.0771484375,4232.1796875000,4281.0258789062,4976.4101562500,,,0
0.1641846000,0,4226.2822265625,4226.2822265625,4224.6152343750,4227.0512695312,4220.0000000000,4224.4873046875,4221.6665039062,4222.1796875000,4233.2050781250,4238.8461914062,4225.8974609375,4233.9741210938,4279.7436523438,4976.5385742188,,,0
0.1719971000,0,4223.9741210938,4225.1284179688,4221.5385742188,4223.8461914062,4220.3847656250,4223.8461914062,4223.2050781250,4228.9741210938,4231.9228515625,4235.1284179688,4226.6665039062,4234.6152343750,4278.9741210938,4975.7690429688,,,0
0.1798096000,0,4225.1284179688,4225.0000000000,4222.3076171875,4219.7436523438,4217.0512695312,4223.9741210938,4222.1796875000,4233.5898437500,4230.6411132812,4233.3334960938,4228.9741210938,4235.2563476562,4280.1284179688,4977.1796875000,,,0
0.1873534000,0,4227.3076171875,4227.4360351562,4223.7177734375,4222.1796875000,4217.0512695312,4226.6665039062,4222.3076171875,4230.0000000000,4230.8974609375,4235.5126953125,4225.7690429688,4234.7436523438,4279.4873046875,4975.5126953125,,,0
0.1951659000,0,4226.0258789062,4222.1796875000,4222.9487304688,4222.8203125000,4219.3588867188,4225.5126953125,4222.4360351562,4223.5898437500,4231.7949218750,4236.5385742188,4223.4614257812,4231.6665039062,4281.5385742188,4973.2050781250,,,0
0.2029784000,0,4227.3076171875,4219.3588867188,4223.2050781250,4221.6665039062,4220.1284179688,4223.2050781250,4222.8203125000,4223.0771484375,4231.2822265625,4237.1796875000,4228.3334960938,4232.3076171875,4282.8203125000,4972.9487304688,,,0
0.2107909000,0,4229.1025390625,4224.2309570312,4223.4614257812,4222.4360351562,4219.8715820312,4223.5898437500,4222.3076171875,4226.1538085938,4230.7690429688,4237.8203125000,4227.8203125000,4232.4360351562,4280.3847656250,4970.3847656250,,,0
0.2185941000,0,4228.3334960938,4226.7949218750,4223.8461914062,4221.7949218750,4219.8715820312,4224.1025390625,4220.6411132812,4225.0000000000,4231.9228515625,4236.1538085938,4224.1025390625,4235.5126953125,4280.3847656250,4970.2563476562,,,0
0.2264066000,0,4227.8203125000,4226.4101562500,4225.5126953125,4223.2050781250,4222.9487304688,4224.8715820312,4221.2822265625,4223.5898437500,4233.2050781250,4236.4101562500,4225.8974609375,4235.2563476562,4280.8974609375,4972.5639648438,,,0
0.2342191000,0,4225.1284179688,4226.2822265625,4226.6665039062,4226.0258789062,4222.8203125000,4225.0000000000,4223.8461914062,4224.7436523438,4231.2822265625,4238.0771484375,4227.6923828125,4234.6152343750,4279.6152343750,4973.2050781250,,,0
