Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,1656.5384521484,1087.1794433594,7587.9487304688,6634.8715820312,3318.2050781250,8201.4101562500,7511.0258789062,3048.0769042969,8270.2568359375,5822.6923828125,2651.2819824219,1983.5897216797,4982.0512695312,3902.4357910156,,,0
0.0078125000,0,2699.8718261719,4739.8715820312,917.6923217773,1080.5128173828,7130.6411132812,8050.5126953125,5170.1284179688,152.8205108643,1149.3590087891,1120.3846435547,6606.5385742188,6991.6665039062,6482.4360351562,7364.1025390625,,,0
0.0156250000,0,2201.6667480469,2960.3845214844,1328.2050781250,1540.2563476562,7151.9228515625,4076.9230957031,293.5897216797,3483.0769042969,7247.6923828125,23.9743499756,6149.2309570312,2286.6667480469,3738.5898437500,7242.9487304688,,,0
0.0234375000,0,6588.9741210938,2563.7180175781,4022.5642089844,7271.6665039062,1744.7435302734,382.4358825684,6721.1538085938,51.9230690002,1154.3590087891,2321.6667480469,6834.3588867188,1055.7691650391,757.1795043945,1594.1025390625,,,0
0.0314305000,0,5891.2822265625,1118.2050781250,3157.5642089844,1122.9487304688,6076.1538085938,2995.6411132812,5328.9741210938,6236.2822265625,361.4102478027,6258.9741210938,7354.7436523438,5681.5385742188,5807.6923828125,4122.3076171875,,,0
0.0392430000,0,939.6153564453,5987.5639648438,4595.6411132812,1136.7949218750,608.9743652344,4824.6152343750,6808.9741210938,7087.8203125000,1135.0000000000,7822.6923828125,6257.5639648438,6170.1284179688,6799.4873046875,327.8204956055,,,0
0.0470555000,0,2148.8461914062,3103.2050781250,3416.2819824219,6838.0771484375,212.0512695312,554.7435913086,8348.2050781250,2878.3332519531,6930.8974609375,6621.4101562500,7406.4101562500,7007.4360351562,5921.1538085938,1958.8461914062,,,0
0.0548680000,0,6030.5126953125,2701.6667480469,4150.3847656250,6457.3076171875,508.0769042969,1656.4102783203,2463.0769042969,1413.4615478516,7949.6152343750,1737.9487304688,7664.4873046875,4643.4614257812,2106.5385742188,7179.1025390625,,,0
0.0626036000,0,6411.1538085938,4338.7177734375,6019.8715820312,7005.6411132812,6523.7177734375,2151.1538085938,2177.0512695312,2554.3588867188,5004.6152343750,2678.5898437500,5846.4101562500,6449.2309570312,1870.5128173828,4356.6665039062,,,0
0.0704161000,0,37.5640945435,4025.2563476562,5559.4873046875,7125.2563476562,4277.9487304688,6129.6152343750,481.0256347656,5425.5126953125,8069.2309570312,5028.8461914062,7659.2309570312,134.9999847412,2865.8974609375,7163.9741210938,,,0
0.0782286000,0,7633.0771484375,6087.8203125000,4793.7177734375,6349.4873046875,1020.3845825195,5763.3334960938,25.5128116608,7096.4101562500,7482.0512695312,1818.2050781250,5308.5898437500,6557.0512695312,3055.8974609375,4248.2050781250,,,0
0.0860411000,0,7403.5898437500,6042.1796875000,7808.0771484375,5828.9741210938,5127.1796875000,472.9486999512,1921.4102783203,1755.5128173828,7207.4360351562,3942.1794433594,1666.1538085938,6374.2309570312,1245.2563476562,5118.4614257812,,,0
0.0939117000,0,5002.8203125000,3971.5385742188,4002.4357910156,5802.3076171875,2260.7692871094,1460.7691650391,4540.8974609375,3521.0256347656,8354.4873046875,3583.8461914062,2968.7180175781,7196.9228515625,7897.8203125000,2038.5897216797,,,0
0.1017242000,0,3086.7949218750,1870.1281738281,195.7692260742,8083.9746093750,7287.6923828125,4393.9741210938,377.8204956055,4561.1538085938,7924.7436523438,2885.6411132812,7081.1538085938,4429.6152343750,7765.5126953125,972.0512695312,,,0
0.1095367000,0,2370.7692871094,7383.5898437500,4574.2309570312,3857.3076171875,4979.8715820312,703.5897216797,4518.0771484375,4726.6665039062,5138.0771484375,7974.7436523438,6510.2563476562,4795.5126953125,3671.7949218750,2041.5384521484,,,0
0.1173492000,0,5545.7690429688,272.3076782227,3346.7949218750,2977.1794433594,4349.1025390625,370.5128173828,2222.8205566406,3716.4101562500,6699.8715820312,843.0769042969,8399.8720703125,2938.8461914062,6906.2822265625,8326.9228515625,,,0
0.1264221000,0,4584.2309570312,3401.5385742188,8187.3076171875,2390.0000000000,6403.8461914062,4397.9487304688,5025.0000000000,4341.0258789062,1213.5897216797,1202.4359130859,3119.2307128906,2860.6411132812,6462.4360351562,5186.6665039062,,,0
0.1342346000,0,5729.3588867188,8095.2563476562,560.5128173828,5249.4873046875,5616.4101562500,1690.7691650391,7802.3076171875,5059.2309570312,1386.5384521484,6889.7436523438,7819.1025390625,31.6666584015,7835.0000000000,690.6409912109,,,0
0.1420471000,0,5205.1284179688,3425.1281738281,2186.0256347656,5954.1025390625,4837.9487304688,1373.0769042969,6556.9228515625,699.6153564453,882.8204956055,4249.4873046875,511.6666564941,940.5128173828,3414.6154785156,6259.4873046875,,,0
0.1498596000,0,315.7692260742,2141.7949218750,869.8717651367,867.0512695312,5295.3847656250,5716.7949218750,1980.0000000000,1415.0000000000,2150.2563476562,7470.6411132812,7470.2563476562,4632.6923828125,770.5128173828,6383.3334960938,,,0
0.1565165000,0,7096.9228515625,8078.7177734375,3184.4870605469,5276.0258789062,2809.7436523438,4887.3076171875,7132.8203125000,6283.5898437500,7329.7436523438,7455.2563476562,1454.2307128906,3608.5898437500,6044.7436523438,5399.8715820312,,,0
0.1643290000,0,6931.7949218750,6360.7690429688,1331.1538085938,3775.3845214844,7277.6923828125,270.1282043457,5157.8203125000,2147.5642089844,6471.2822265625,8021.9228515625,266.6666564941,2914.6154785156,508.5897216797,2402.1794433594,,,0
0.1721415000,0,470.5128173828,3851.5385742188,4495.5126953125,4024.8718261719,2145.6411132812,5502.6923828125,69.2307586670,5452.0512695312,4438.3334960938,6001.9228515625,6145.6411132812,5605.6411132812,5518.3334960938,5805.0000000000,,,0
0.1799540000,0,6861.0258789062,2429.7436523438,964.6153564453,7974.6152343750,3581.2819824219,7428.4614257812,7989.8715820312,1691.6666259766,3659.8718261719,3643.9743652344,8224.3593750000,7674.4873046875,6022.3076171875,1396.2821044922,,,0
0.1875474000,0,3015.3845214844,961.1538696289,5255.2563476562,3257.1794433594,3575.3845214844,6859.1025390625,4920.8974609375,972.8204956055,2001.2821044922,4447.3076171875,8060.1284179688,2234.3588867188,7110.5126953125,3397.4357910156,,,0
0.1953599000,0,873.8461303711,1631.7949218750,4024.6154785156,5673.4614257812,465.6410217285,3900.8974609375,86.7948608398,8245.5126953125,1509.1025390625,8209.7431640625,43.5897331238,6392.5639648438,1517.4359130859,1181.2821044922,,,0
0.2031724000,0,2681.4101562500,4946.6665039062,4038.4614257812,1912.4359130859,869.8717651367,997.3076782227,2622.5642089844,2666.9230957031,2802.4357910156,3638.9743652344,6191.5385742188,5244.6152343750,7612.0512695312,7416.5385742188,,,0
