Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,7831.5385742188,3980.3845214844,299.8717956543,3287.5642089844,5760.6411132812,8228.4619140625,5365.8974609375,1130.8974609375,804.4871826172,3201.7949218750,5802.4360351562,5773.5898437500,333.0769042969,2380.0000000000,,,0
0.0078125000,0,874.8717651367,4755.5126953125,7864.4873046875,5020.3847656250,7652.4360351562,6345.6411132812,1609.8718261719,6169.1025390625,3483.0769042969,7034.1025390625,393.7179260254,6951.4101562500,333.8461303711,7563.4614257812,,,0
0.0156250000,0,8314.1025390625,3977.1794433594,4047.0512695312,8242.0517578125,447.8204956055,4758.4614257812,955.1281738281,2322.0512695312,6895.1284179688,6627.0512695312,2322.5642089844,6300.3847656250,7891.4101562500,1350.2563476562,,,0
0.0234375000,0,608.5897216797,2184.1025390625,7610.8974609375,7649.7436523438,2950.5129394531,1537.1794433594,8237.0517578125,3382.6923828125,4674.1025390625,5128.9741210938,4533.5898437500,736.5384521484,1097.5640869141,7177.3076171875,,,0
0.0308560000,0,1407.1794433594,4435.1284179688,161.1538391113,577.0512695312,7571.9228515625,5987.0512695312,6111.4101562500,317.3076782227,5885.6411132812,1478.8461914062,5932.5639648438,7426.2822265625,8094.1025390625,256.2820434570,,,0
0.0386685000,0,3441.7949218750,8388.3330078125,6237.4360351562,5527.4360351562,6675.0000000000,8251.5380859375,2263.0769042969,8033.3334960938,6549.7436523438,438.5897216797,512.6923217773,4651.6665039062,7223.2050781250,2548.9743652344,,,0
0.0464810000,0,2760.6411132812,6791.7949218750,191.2820434570,3809.3588867188,3495.6411132812,6779.3588867188,2752.1794433594,4485.6411132812,2623.0769042969,7125.2563476562,3361.2819824219,6051.6665039062,1234.1025390625,8117.3076171875,,,0
0.0542935000,0,4542.4360351562,6442.0512695312,5512.9487304688,4090.2563476562,3189.4870605469,7465.0000000000,8187.9487304688,2493.7180175781,582.6923217773,323.4615173340,412.4358825684,4579.7436523438,3464.1025390625,48.4615287781,,,0
0.0621996000,0,3431.2819824219,1660.0000000000,8375.7695312500,1900.1281738281,4202.0512695312,6433.2050781250,2209.1025390625,1882.8205566406,2418.2050781250,4157.3076171875,6020.1284179688,7109.3588867188,176.0256347656,6095.7690429688,,,0
0.0700121000,0,4285.7690429688,537.9487304688,163.9743499756,2850.3845214844,4140.0000000000,6613.0771484375,6815.5126953125,2881.9230957031,1650.8974609375,7288.8461914062,7980.8974609375,2699.7436523438,2986.4101562500,6579.4873046875,,,0
0.0778246000,0,2059.3588867188,387.5640869141,4289.7436523438,8339.7431640625,8217.9482421875,2028.0769042969,3508.9743652344,4610.6411132812,532.8204956055,6581.7949218750,5993.0771484375,4840.6411132812,2932.9487304688,4631.4101562500,,,0
0.0856371000,0,1965.0000000000,3466.5385742188,2734.8718261719,2472.6923828125,1268.7178955078,1369.4871826172,340.1282043457,4331.0258789062,719.2307739258,5193.4614257812,7489.7436523438,7784.8715820312,5968.5898437500,2579.4870605469,,,0
0.0935450000,0,5864.4873046875,8344.7431640625,3555.1281738281,1775.5128173828,7038.3334960938,4526.0258789062,6593.2050781250,181.2820434570,2654.6154785156,7285.8974609375,5352.9487304688,2334.1025390625,7793.4614257812,6299.3588867188,,,0
0.1013575000,0,3117.8205566406,2929.7436523438,3949.8718261719,6607.5639648438,3130.1281738281,6958.4614257812,560.8973999023,2870.8974609375,4294.3588867188,7284.6152343750,736.7948608398,7522.0512695312,2190.6411132812,1552.4359130859,,,0
0.1091700000,0,992.6923217773,6812.1796875000,1689.4871826172,1021.9230957031,1936.9230957031,2138.3332519531,2441.4101562500,5529.4873046875,3517.9487304688,55.8974266052,3220.6411132812,4888.7177734375,7932.8203125000,8377.1796875000,,,0
0.1169825000,0,2273.3332519531,2811.6667480469,8391.7949218750,2972.5642089844,622.0512695312,3112.6923828125,2529.3588867188,2937.5642089844,317.5640869141,3596.5385742188,1206.7949218750,715.3845825195,2731.2819824219,1008.3333129883,,,0
0.1248013000,0,5790.1284179688,2820.0000000000,1280.5128173828,4359.8715820312,6019.7436523438,3181.4101562500,4141.5385742188,3349.4870605469,128.3333282471,5521.4101562500,7183.9741210938,197.9487152100,5017.4360351562,2851.5385742188,,,0
0.1326138000,0,7701.6665039062,1805.3846435547,7886.1538085938,772.8204956055,8023.9746093750,3949.4870605469,4486.2822265625,5302.9487304688,7635.6411132812,8361.6669921875,6962.9487304688,1239.7435302734,4570.2563476562,5636.7949218750,,,0
0.1404263000,0,2386.9230957031,7183.8461914062,2985.1281738281,7535.6411132812,1986.4102783203,1497.4359130859,3940.2563476562,2749.2307128906,3971.6667480469,1471.5384521484,1906.1538085938,4806.2822265625,5177.6923828125,501.9230651855,,,0
0.1482388000,0,3994.8718261719,5961.6665039062,3711.4101562500,80.8974304199,7430.5126953125,7736.9228515625,462.9486999512,2923.4614257812,4525.2563476562,5088.2050781250,1146.1538085938,518.5897216797,3089.1025390625,6512.4360351562,,,0
0.1558910000,0,4226.6665039062,3110.3845214844,5198.5898437500,3542.6923828125,232.3076782227,4820.7690429688,3041.4101562500,7507.3076171875,343.4615173340,5356.7949218750,3495.0000000000,2360.2563476562,1948.3333740234,486.7948608398,,,0
0.1637035000,0,5735.6411132812,372.5640869141,6706.9228515625,1450.8974609375,7986.9228515625,4222.6923828125,3518.0769042969,2570.8974609375,5346.4101562500,6654.6152343750,2345.7692871094,6283.2050781250,6194.8715820312,1387.6922607422,,,0
0.1715160000,0,7201.9228515625,6022.1796875000,4461.2822265625,3485.1281738281,3481.2819824219,3420.6411132812,1121.7949218750,4700.1284179688,1586.6666259766,6632.6923828125,6528.7177734375,7394.3588867188,3336.5385742188,4723.0771484375,,,0
0.1793285000,0,1828.0769042969,1977.6922607422,6158.8461914062,2999.1025390625,1299.3590087891,3798.2050781250,225.2564086914,3371.5385742188,5416.2822265625,883.0769042969,6911.7949218750,4607.5639648438,3123.0769042969,4460.2563476562,,,0
0.1873274000,0,441.6666564941,301.1538391113,1138.7178955078,422.9486999512,3176.6667480469,3377.9487304688,1592.0512695312,3948.3332519531,1013.0769042969,7797.8203125000,6371.1538085938,1317.5640869141,3185.2563476562,5427.1796875000,,,0
