Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0,0,-3.2940357634238353,-3.371418502128563,-13.60037172508828,-1.848172050854373,2.6108393312551925,3.170500658396577,6.23104594473989,-4.136385234637601,-2.1509575447198586,-2.012206646897539,-5.1597010742761995,-19.5452429886177,-4.27511940034492,-0.8541408894593587,,,0
0.0078125,0,-4.447844357173835,-3.628010298978552,-11.741240865738291,-0.5019806446543953,2.6750483156552036,2.465422533396577,6.487393601039912,-2.8541586721376007,2.7208686271301303,0.48779335310246097,-2.7878749024262106,-6.46833869171769,-2.92892799409492,-0.46937526445935873,,,0
0.015625,0,-3.4861744353238464,-2.025471236478552,-9.49783266258828,2.254367011645627,5.1108393312551925,3.555266283396577,5.974698288539912,3.1714760935124104,5.797772923980119,4.462158587502472,-1.5058924805762217,-6.08357306671769,-0.2367893221949089,1.8382419230406413,,,0
0.0234375,0,-2.6529224821738353,-2.217609908378563,-10.843779928238291,1.9980193553456047,3.2519526125552147,3.875578783396577,5.461758835389901,4.38924953101241,4.707929173980119,4.141601946852461,-1.3777186524262106,-8.13484259796769,-0.36496315034492,2.1587985636906524,,,0
0.0323815,0,-3.1016529509238353,-4.204914595878563,-11.292510396988291,0.9084197459956158,-0.33789113744478527,3.939787767796588,2.192471726039912,-0.8670981252876118,4.32340768963013,3.180176165602461,-0.9289881836762106,-5.7630164261177015,-1.07004127534492,0.6202243449406524,,,0
0.040194,0,-6.434904904023824,-4.781818892778574,-12.31814516258828,0.2030974803456047,-1.3635259030947964,3.298674486546588,-2.486971633360099,-4.456697734637601,1.8873725333801303,2.667236712502472,-2.5954920899262106,-12.42976447296769,-2.288058853494931,-2.8412014363093476,,,0
0.0480065,0,-9.768400997823846,-4.012531783378563,-14.369414693888302,-1.143093925854373,-1.8762212155947964,2.465422533396577,-4.986971633360099,-3.0465414846376007,-1.2534966072198586,0.10327186870244986,-3.0442225586762106,-18.71174689481768,-4.339328384694909,-5.982314717559348,,,0
0.055819,0,-8.806731075923835,-5.166340377128563,-15.523467428238291,-3.386502129004384,-2.4533696530947964,3.426848314696599,-3.57657124276011,-3.9440024221376007,-1.8946098885198808,-2.845458599997528,-3.8135096680762217,-13.77595587921769,-5.42892799409492,-6.366836201959359,,,0
0.0634481,0,-8.165861935323846,-6.256184127128563,-17.254180318888302,-2.232693535254384,-2.0046391843447964,3.491057299046588,-1.012606398960088,-5.674715312787612,-4.07405324786987,-4.704589459397539,-7.980257714926211,-15.57087775421769,-5.749484634694909,-5.854140889459359,,,0
0.0712606,0,-10.345305294673835,-5.615070845878563,-16.67727602198829,1.2929412303456047,-1.7480473874447853,2.914153002196599,-1.140780227110099,-1.6363852346376007,-6.253496607219859,-4.832763287497528,-8.813509668076222,-19.22468634796769,-5.557101822194909,-6.623427998809348,,,0
0.0790731,0,-7.717131466523824,-4.140705611478552,-12.31814516258828,2.510958808495616,-0.33789113744478527,3.491057299046588,1.102872116639901,5.735440937212388,-2.0227837166198697,-1.563476178147539,-5.031527246176211,-16.1477820511177,-4.46750221284492,-6.4952541706593365,,,0
