Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0,0,-762.9364449714578,-1611.777621755953,1858.7215400049504,-1837.9961437230609,513.7861108191837,1892.4176164389833,-951.6293673594369,-1944.1459124608962,921.4789341144055,992.1663348585616,1475.9401615573252,1253.392620054527,1982.251244516949,-191.91003069187605,,,0
0.0078125,0,1618.4096243644922,-612.995578298953,-573.2015556981996,-1417.5474132543109,-2031.3421316735164,-1452.6465925454168,-1609.065249927787,1455.9821850732537,12.184012239405547,-965.9747784227384,-840.3419429348749,1418.969524351427,-1561.915381459601,-1318.7689784457762,,,0
0.015625,0,-160.11601040115784,-1361.521213064553,-673.3938164403496,-1977.4192317967609,-1292.0472632042663,-100.33885328756674,-1608.039615162187,-1683.6331103368962,-454.61090963559445,1213.3841082960616,2014.9145267916751,1880.443889585827,-1725.4410162252009,913.7309605190239,,,0
0.0234375,0,-624.9877145027078,1705.850491036997,1302.3753485987004,-204.72691764881097,-219.8036108605163,443.44325120458325,109.07571076556314,-18.63304930174627,1842.5045688800556,992.9353778272616,-1395.4701167630249,2012.751750913927,-1132.556372670551,1554.820804269024,,,0
0.0312759,0,-1709.3467232917578,-1170.880221853653,-77.88099905754962,-462.483387375411,1210.8373803503837,658.7635637045832,1867.9861111562132,1619.5720288232537,1270.0045688800556,1105.6919696241616,-337.20082965362485,93.84135052332704,2049.238305063849,-1193.256161062976,,,0
0.0390884,0,-1600.2441537116579,-191.32895232235296,889.2984443018004,-949.470569992561,-1880.8293066613164,-1479.4414533852168,-727.4627413828869,1531.3669506982537,1155.6454380207056,1340.6277606397616,-1087.1367427395749,-558.786945375123,733.1487054544491,-1057.358761160626,,,0
0.0469009,0,68.85835483324217,-1527.1622653106529,-1199.0348076512996,-370.23973503161096,320.3244408972837,2100.1099992514833,360.48611115621316,1914.6362378076537,1609.3634555988056,1146.5252215772616,1108.6965092135251,-2030.645893129023,-1901.5948553365508,501.61572614402394,,,0
0.0547134,0,1306.2943899894922,-1691.969943533303,-758.2656426122496,129.69605598398903,-481.0857153527163,-1153.0311750649166,1421.5117459218131,-1392.0305102392463,-501.98273580744444,-1036.1029522508384,-371.94448199737485,-1701.927936586073,1550.456322641949,536.6157261440239,,,0
0.0625468,0,-1155.7570016120578,2009.953030099497,50.260114223700384,-160.43199577381097,-533.3292456261663,-1479.8901838539668,405.87063264056314,1819.2514721826537,-201.66217916679443,-141.16716123523838,-139.44448199737485,1160.315715757677,641.7385492044491,819.1157261440239,,,0
0.0703593,0,1065.0763724113422,95.97866486514704,833.6575751612004,-1609.085895920311,-843.0088110558163,1563.6353898764833,480.67824982806314,1239.8283764795538,-1795.8288661785446,-1498.1542828172383,840.4914310885251,-1863.722812684723,1525.3923577982491,-1240.6920741489262,,,0
0.0781718,0,-1695.9492928718578,-254.98276091615298,2028.0804267237004,-1938.508976364661,-1564.3549414269164,1538.8277726889833,1336.5757107655631,-1515.3638842626463,824.4274204425556,-1642.6414654344385,-219.50856891147487,713.392620054527,1731.866723032599,-1125.051021902826,,,0
0.0859843,0,1973.4096243644922,595.017239083847,1295.3240790674504,-31.906483078510973,-492.4959936730163,203.95594651708325,-337.39853239848685,1991.8798901514037,-986.1493617839944,589.4097430616616,1936.6452396823252,957.751506773327,474.7512445169491,1502.705325753424,,,0
