Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4424.1025390625,7071.4101562500,2343.3332519531,102.0512695312,126.5384521484,8352.5644531250,1651.2821044922,7006.5385742188,866.9230957031,286.0256347656,593.8461303711,3908.8461914062,1901.7949218750,1268.5897216797,,,0
0.0078125000,0,1541.1538085938,2124.6154785156,6236.4101562500,7819.6152343750,381.4102478027,6953.7177734375,6085.7690429688,4216.5385742188,5704.7436523438,2854.8718261719,438.3333129883,600.8973999023,4535.1284179688,7751.7949218750,,,0
0.0156250000,0,6188.3334960938,423.9743652344,5367.1796875000,2711.4101562500,3944.1025390625,5795.6411132812,515.2564086914,638.0769042969,5773.2050781250,6552.9487304688,2284.4870605469,5448.9741210938,3967.3076171875,6494.4873046875,,,0
0.0234375000,0,1424.2307128906,5696.5385742188,1532.8205566406,5309.7436523438,1669.6153564453,6644.8715820312,1298.2050781250,776.7948608398,1148.4615478516,2031.5384521484,1779.8718261719,8040.0000000000,1502.3077392578,5280.3847656250,,,0
0.0310445000,0,7468.7177734375,2571.9230957031,6860.8974609375,3991.0256347656,7459.7436523438,4753.4614257812,4257.6923828125,8181.6665039062,8315.8974609375,4568.2050781250,316.4102478027,5469.3588867188,2615.5126953125,7596.9228515625,,,0
0.0388570000,0,2471.0256347656,7664.7436523438,7521.5385742188,5963.7177734375,3518.7180175781,3320.0000000000,1004.1025390625,702.9487304688,5269.8715820312,4210.6411132812,5812.0512695312,2115.7692871094,7268.7177734375,6716.2822265625,,,0
0.0466695000,0,6326.7949218750,77.1794815063,3933.5898437500,1374.1025390625,375.2564086914,6142.3076171875,2305.5126953125,8153.2050781250,5207.0512695312,7127.1796875000,3585.5129394531,6268.9741210938,2783.5898437500,7351.7949218750,,,0
0.0544820000,0,835.7692260742,4013.3332519531,3402.8205566406,3518.3332519531,4404.2309570312,2633.5898437500,3921.6667480469,7760.3847656250,1524.1025390625,5825.0000000000,1546.5384521484,540.1281738281,5946.9228515625,1751.9230957031,,,0
0.0623968000,0,5683.2050781250,8005.7690429688,1860.8974609375,4891.1538085938,6810.6411132812,5588.8461914062,4269.7436523438,3.7179398537,1391.9230957031,4891.5385742188,7554.3588867188,946.4102783203,7052.6923828125,4249.7436523438,,,0
0.0702093000,0,5906.4101562500,6562.8203125000,349.7435913086,4921.4101562500,7975.7690429688,5142.5639648438,4326.2822265625,2151.1538085938,1569.6153564453,1685.3846435547,2158.5898437500,7569.8715820312,8029.7436523438,3696.9230957031,,,0
0.0780218000,0,4629.6152343750,4105.1284179688,1600.8974609375,2621.5385742188,4563.5898437500,1068.0769042969,7826.1538085938,1982.1794433594,439.4871826172,71.2820434570,2522.5642089844,83.5897369385,8291.7949218750,5683.2050781250,,,0
0.0858343000,0,1854.3590087891,8077.1796875000,1054.8718261719,4578.9741210938,8140.8974609375,76.0256347656,47.4358901978,3268.9743652344,8008.3334960938,5249.8715820312,2273.4614257812,4685.6411132812,7763.7177734375,7413.2050781250,,,0
0.0935542000,0,5252.8203125000,861.5384521484,5207.9487304688,1992.1794433594,7378.8461914062,7676.9228515625,5587.4360351562,3153.9743652344,6662.0512695312,7230.2563476562,7003.5898437500,2599.3588867188,7840.7690429688,7971.5385742188,,,0
0.1013667000,0,6619.2309570312,8384.2304687500,7687.0512695312,6310.6411132812,6873.0771484375,4309.7436523438,5441.9228515625,2123.7180175781,1559.3590087891,1017.1795043945,7667.9487304688,5860.2563476562,3940.1281738281,3529.3588867188,,,0
0.1091792000,0,1548.9743652344,3365.5129394531,3446.6667480469,2910.7692871094,8032.4360351562,5404.7436523438,5005.3847656250,2672.5642089844,4358.4614257812,4922.5639648438,5424.8715820312,121.2820434570,3724.7436523438,1004.8717651367,,,0
0.1169917000,0,4701.0258789062,190.8974304199,8048.0771484375,7461.5385742188,3578.4614257812,4878.5898437500,7992.3076171875,307.1794738770,3890.0000000000,4052.3076171875,5034.1025390625,269.8717956543,955.8973999023,1777.4359130859,,,0
0.1251774000,0,2300.5126953125,3940.5129394531,1081.2821044922,186.7948608398,1749.6153564453,691.6666870117,2745.6411132812,5386.1538085938,6607.1796875000,8154.6152343750,1967.3077392578,6722.1796875000,582.8204956055,7726.2822265625,,,0
0.1329899000,0,5648.8461914062,1668.3333740234,5382.6923828125,6262.8203125000,6035.0000000000,1216.9230957031,29.2307605743,4581.7949218750,8157.8203125000,5520.2563476562,2964.1025390625,7582.4360351562,5592.0512695312,7260.6411132812,,,0
0.1408024000,0,5893.5898437500,6959.3588867188,2426.6667480469,7739.3588867188,7216.0258789062,6585.5126953125,604.8717651367,193.0769195557,2703.3332519531,3090.6411132812,3184.3588867188,3150.1281738281,7988.0771484375,2878.5898437500,,,0
0.1486149000,0,834.1025390625,6055.5126953125,3654.3588867188,5682.8203125000,5132.0512695312,6364.6152343750,3782.6923828125,5580.2563476562,7366.7949218750,3073.7180175781,4407.3076171875,5127.6923828125,7723.3334960938,207.0512695312,,,0
0.1560903000,0,1150.1281738281,5922.9487304688,7569.4873046875,3016.0256347656,1402.8205566406,593.3333129883,5108.5898437500,5890.7690429688,6561.5385742188,6395.5126953125,6434.3588867188,3231.0256347656,6733.4614257812,7161.4101562500,,,0
0.1639028000,0,4399.7436523438,5596.1538085938,4182.1796875000,2242.4357910156,7010.2563476562,5091.2822265625,4143.8461914062,7696.2822265625,7131.4101562500,4868.0771484375,7777.4360351562,2839.2307128906,1966.5384521484,5702.5639648438,,,0
0.1717153000,0,3708.5898437500,497.6922912598,686.2820434570,5759.7436523438,7538.4614257812,4593.9741210938,6635.6411132812,761.1538085938,4401.6665039062,8334.7431640625,2190.0000000000,4675.3847656250,7915.1284179688,6188.5898437500,,,0
0.1795278000,0,3151.9230957031,2548.0769042969,8276.7949218750,2938.7180175781,1698.0769042969,2006.4102783203,560.2564086914,7948.7177734375,803.4615478516,5360.5126953125,1765.8974609375,4927.1796875000,6364.2309570312,4437.9487304688,,,0
0.1875496000,0,6133.0771484375,1997.3077392578,5776.5385742188,6783.2050781250,7688.5898437500,2148.3332519531,7167.9487304688,1470.1281738281,4689.1025390625,5932.5639648438,7872.8203125000,8382.6923828125,1854.6153564453,7045.7690429688,,,0
0.1953621000,0,8367.1796875000,4625.0000000000,7465.6411132812,6112.1796875000,4597.5639648438,7222.5639648438,2391.4101562500,1143.0769042969,1895.1281738281,567.0512695312,1780.6409912109,4753.0771484375,6996.4101562500,6875.1284179688,,,0
0.2031746000,0,7647.9487304688,4730.7690429688,7154.6152343750,21.9230670929,803.7179565430,7256.2822265625,5351.7949218750,941.7948608398,1298.0769042969,2902.3076171875,7534.7436523438,4118.0771484375,8316.5380859375,5796.1538085938,,,0
0.2109871000,0,2900.0000000000,1503.9743652344,4547.9487304688,6813.5898437500,1291.6666259766,1374.7435302734,7118.4614257812,5298.9741210938,4361.5385742188,4307.8203125000,3091.7949218750,2625.6411132812,3122.6923828125,6436.9228515625,,,0
0.2186645000,0,1817.5640869141,3171.2819824219,6625.0000000000,5493.3334960938,334.8717956543,2604.6154785156,3609.4870605469,5680.5126953125,1704.6153564453,7451.1538085938,4319.8715820312,2000.5128173828,2978.4614257812,748.9743652344,,,0
0.2264770000,0,5393.5898437500,7260.1284179688,5237.4360351562,55.6410179138,6699.6152343750,1338.2050781250,5227.4360351562,7891.9228515625,2036.6666259766,3906.0256347656,2590.1281738281,8169.3588867188,6918.9741210938,4767.8203125000,,,0
0.2342895000,0,1581.0256347656,5840.5126953125,537.6923217773,2260.7692871094,2365.3845214844,174.4871673584,6717.3076171875,1077.6922607422,6911.2822265625,5105.1284179688,3095.8974609375,697.4359130859,7100.0000000000,6139.2309570312,,,0
0.2421020000,0,5042.5639648438,6195.2563476562,6512.6923828125,8020.2563476562,3255.5129394531,6865.1284179688,4845.8974609375,2937.8205566406,6971.1538085938,2165.0000000000,6416.0258789062,5756.5385742188,2783.2050781250,6159.4873046875,,,0
0.2500845000,0,4891.4101562500,1197.6922607422,5155.7690429688,797.5640869141,8063.9746093750,7277.5639648438,1585.2563476562,1182.5640869141,4666.7949218750,3992.1794433594,6450.3847656250,2046.2821044922,1111.2821044922,5308.3334960938,,,0
0.2578970000,0,3942.8205566406,6873.3334960938,4182.1796875000,3828.5898437500,5038.5898437500,468.5897216797,1700.7691650391,2546.1538085938,6970.2563476562,7834.6152343750,4304.7436523438,3078.5898437500,1511.0256347656,2839.6154785156,,,0
0.2657095000,0,6202.4360351562,6296.5385742188,4582.1796875000,2942.6923828125,3215.7692871094,1733.7178955078,3660.6411132812,2407.9487304688,1266.0256347656,2041.0256347656,8316.2822265625,5836.0258789062,5096.1538085938,4425.7690429688,,,0
0.2735220000,0,4028.3332519531,3889.6154785156,3953.7180175781,5534.4873046875,2155.3845214844,2551.0256347656,5643.9741210938,109.6153793335,216.6666564941,521.7948608398,6755.7690429688,8286.6669921875,5450.7690429688,758.8461303711,,,0
0.2810624000,0,7276.6665039062,3247.4357910156,5206.9228515625,4073.9743652344,1924.1025390625,1987.1794433594,5401.5385742188,1132.9487304688,7871.9228515625,7755.5126953125,5447.8203125000,6266.1538085938,4711.5385742188,3176.4101562500,,,0
0.2888749000,0,5249.7436523438,1177.9487304688,4042.6923828125,4835.7690429688,4048.0769042969,4074.7436523438,6929.8715820312,8052.5639648438,1843.9743652344,6554.2309570312,4581.7949218750,6321.6665039062,8297.8203125000,2743.4614257812,,,0
0.2966874000,0,5678.9741210938,4389.8715820312,2234.7436523438,7956.7949218750,4291.6665039062,3857.9487304688,2196.4101562500,968.0769042969,4830.0000000000,2497.0512695312,6078.0771484375,6952.4360351562,540.7692260742,6292.6923828125,,,0
0.3044999000,0,3590.6411132812,1003.0769042969,8.7179393768,4908.7177734375,20.1281967163,4824.6152343750,6967.6923828125,5046.4101562500,1144.4871826172,6321.7949218750,7514.2309570312,5348.0771484375,6695.6411132812,8117.9487304688,,,0
0.3125358000,0,1898.9743652344,625.6409912109,5572.4360351562,4994.7436523438,340.2564086914,1800.3846435547,5191.5385742188,6440.3847656250,4725.3847656250,5745.1284179688,7380.8974609375,1782.5640869141,6035.5126953125,8118.8461914062,,,0
0.3203483000,0,7431.5385742188,4068.3332519531,3693.7180175781,3034.3588867188,687.0512695312,1645.2563476562,6905.6411132812,1906.0256347656,487.8204956055,3751.0256347656,6130.8974609375,186.6666564941,4981.9228515625,141.7948608398,,,0
0.3281608000,0,7856.5385742188,919.7435913086,4682.0512695312,2463.8461914062,4313.8461914062,4028.4614257812,6781.7949218750,1296.1538085938,5452.1796875000,530.0000000000,1597.5640869141,423.5897216797,1544.1025390625,7813.0771484375,,,0
0.3359733000,0,6082.3076171875,918.7179565430,4389.4873046875,3193.4614257812,3957.6923828125,3248.9743652344,7917.6923828125,6493.7177734375,6867.9487304688,3414.8718261719,54.7435798645,7474.8715820312,6787.1796875000,3972.6923828125,,,0
0.3437982000,0,4171.6665039062,5320.1284179688,7312.1796875000,7715.8974609375,6743.2050781250,7688.7177734375,5726.5385742188,6943.8461914062,8148.0771484375,1220.6409912109,4466.9228515625,7920.0000000000,4947.8203125000,5166.7949218750,,,0
0.3516107000,0,4157.5639648438,6288.3334960938,3548.3332519531,3955.3845214844,2909.4870605469,3706.2819824219,7234.7436523438,4257.0512695312,1647.6922607422,2742.0512695312,2609.3588867188,6438.0771484375,3987.9487304688,4660.0000000000,,,0
0.3594232000,0,1085.1281738281,504.8717956543,1557.3077392578,460.7692260742,5244.8715820312,3387.9487304688,2241.5385742188,3383.0769042969,7294.7436523438,4699.4873046875,6510.3847656250,1144.6153564453,259.1025695801,5942.1796875000,,,0
0.3672357000,0,5087.1796875000,7356.6665039062,4389.2309570312,703.9743652344,3308.2050781250,2561.6667480469,8245.2568359375,6460.7690429688,4972.1796875000,5867.9487304688,137.3076782227,1584.8718261719,4673.9741210938,335.7692260742,,,0
0.3750789000,0,1854.1025390625,4497.1796875000,5415.5126953125,8141.4101562500,6469.4873046875,7695.3847656250,8122.8203125000,2326.7949218750,5175.5126953125,898.3333129883,3155.7692871094,5222.6923828125,2461.4101562500,6903.2050781250,,,0
0.3828914000,0,4304.1025390625,6641.0258789062,3308.0769042969,7500.7690429688,5715.8974609375,1688.2050781250,4201.1538085938,7180.2563476562,517.0512695312,5478.0771484375,4365.8974609375,645.7692260742,51.6666564941,4773.0771484375,,,0
0.3907039000,0,5002.5639648438,527.5640869141,6023.9741210938,485.3846130371,4794.8715820312,5286.1538085938,6614.6152343750,6742.3076171875,1701.5384521484,7957.4360351562,4437.0512695312,3830.3845214844,7949.7436523438,1697.9487304688,,,0
0.3985164000,0,4091.6667480469,1316.7949218750,5097.8203125000,2831.7949218750,1571.0256347656,4867.3076171875,3829.2307128906,3061.2819824219,1271.4102783203,2739.6154785156,4653.5898437500,4041.9230957031,1888.9743652344,879.8717651367,,,0
0.4058684000,0,5555.6411132812,7705.8974609375,7847.5639648438,4059.8718261719,3037.6923828125,113.9743499756,1776.7949218750,4009.7436523438,6602.0512695312,7703.4614257812,3572.1794433594,8220.5126953125,6933.3334960938,5687.8203125000,,,0
0.4136809000,0,4286.5385742188,6392.3076171875,8133.5898437500,2904.6154785156,1316.7949218750,2714.8718261719,7230.0000000000,3764.8718261719,7735.1284179688,6807.1796875000,7820.8974609375,7637.6923828125,1892.1794433594,4040.1281738281,,,0
0.4214934000,0,1317.0512695312,32.4358901978,8083.0771484375,5676.2822265625,7811.4101562500,909.1025390625,7901.1538085938,1085.0000000000,5472.9487304688,1358.9743652344,6477.1796875000,4640.7690429688,437.0512695312,1101.5384521484,,,0
0.4293059000,0,7010.5126953125,6805.8974609375,2395.1281738281,7068.3334960938,3036.0256347656,6610.8974609375,6637.5639648438,2368.8461914062,6596.2822265625,1413.3333740234,4285.5126953125,582.0512695312,4874.7436523438,8116.7949218750,,,0
0.4372232000,0,7636.6665039062,1809.3590087891,6523.3334960938,2913.9743652344,5474.2309570312,4815.3847656250,5275.5126953125,6874.4873046875,7092.8203125000,8182.9487304688,106.6666564941,7252.6923828125,6253.7177734375,1304.6153564453,,,0
0.4450357000,0,6984.2309570312,7422.3076171875,8005.2563476562,3547.4357910156,7813.5898437500,4965.5126953125,7207.6923828125,2723.2050781250,4725.0000000000,3761.1538085938,2974.1025390625,1661.7949218750,5393.0771484375,8311.6669921875,,,0
0.4528482000,0,7762.8203125000,1817.8205566406,3796.2819824219,2640.5126953125,6804.7436523438,6824.8715820312,7279.8715820312,455.3846130371,6099.4873046875,5772.5639648438,1648.3333740234,4003.8461914062,904.3589477539,2447.9487304688,,,0
0.4606607000,0,1204.4871826172,3215.5129394531,3032.6923828125,7064.6152343750,4834.4873046875,1219.1025390625,6138.7177734375,7261.9228515625,7154.2309570312,6563.8461914062,5982.9487304688,5335.1284179688,2990.6411132812,3753.0769042969,,,0
0.4684376000,0,6217.0512695312,6392.3076171875,3801.2819824219,235.3846130371,3819.6154785156,1034.8718261719,451.4102478027,2356.6667480469,56.9230690002,2036.6666259766,58.2051200867,2906.1538085938,6070.0000000000,4942.1796875000,,,0
0.4762501000,0,7592.3076171875,7371.9228515625,4849.2309570312,5885.7690429688,6528.7177734375,7629.2309570312,1527.0512695312,7944.1025390625,6054.7436523438,4777.5639648438,40.3846054077,3397.5642089844,6007.8203125000,2867.4357910156,,,0
0.4840626000,0,6517.1796875000,4210.3847656250,7009.3588867188,2056.5385742188,6984.4873046875,5253.5898437500,1496.9230957031,2883.3332519531,2983.5898437500,3052.6923828125,6532.5639648438,7800.1284179688,609.6153564453,6438.2050781250,,,0
0.4918751000,0,8193.0771484375,6112.4360351562,8167.9487304688,1454.3590087891,7854.6152343750,5981.1538085938,1815.6409912109,1992.4359130859,7483.8461914062,1653.8461914062,7638.7177734375,3169.3588867188,7287.9487304688,7562.5639648438,,,0
0.5001287000,0,5999.7436523438,8.2051191330,3733.4614257812,962.8204956055,1817.1794433594,3582.5642089844,7085.5126953125,3073.4614257812,7313.7177734375,596.1538085938,6958.8461914062,5967.5639648438,4594.1025390625,6440.1284179688,,,0
0.5079412000,0,1075.6409912109,7780.8974609375,4328.2050781250,6630.2563476562,1206.5384521484,5114.8715820312,352.0512695312,501.7948608398,3191.0256347656,7290.8974609375,7081.0258789062,7176.6665039062,7179.4873046875,5267.3076171875,,,0
0.5157537000,0,6631.5385742188,4303.3334960938,7014.2309570312,650.5128173828,5754.4873046875,1685.6409912109,5271.1538085938,3906.0256347656,904.4871826172,5516.5385742188,2433.5898437500,7191.7949218750,4262.1796875000,5771.5385742188,,,0
0.5235662000,0,564.1025390625,7594.4873046875,1689.1025390625,7577.1796875000,6477.0512695312,2988.7180175781,7776.6665039062,3223.4614257812,3574.1025390625,8042.5639648438,2105.7692871094,3541.4101562500,5736.4101562500,8007.8203125000,,,0
0.5309629000,0,1853.2050781250,1844.8718261719,1433.3333740234,555.0000000000,4341.1538085938,6275.5126953125,5279.3588867188,5758.2050781250,6825.2563476562,7871.6665039062,3791.6667480469,4858.5898437500,6844.7436523438,4455.0000000000,,,0
0.5387754000,0,3117.3076171875,7424.1025390625,2198.7180175781,1360.5128173828,6847.6923828125,3868.8461914062,949.2307739258,2485.2563476562,3772.0512695312,2665.5126953125,3884.6154785156,6692.9487304688,8083.3334960938,1027.4359130859,,,0
