Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,8078.2050781250,5141.6665039062,7868.2050781250,1156.6666259766,2981.9230957031,5748.9741210938,1963.0769042969,4208.3334960938,6436.4101562500,1412.5640869141,6230.2563476562,3885.5129394531,3818.7180175781,7768.8461914062,,,0
0.0078125000,0,2205.1281738281,7964.8715820312,7051.1538085938,1483.7178955078,4925.6411132812,5081.4101562500,2330.1281738281,5642.8203125000,2858.0769042969,7500.7690429688,8371.6669921875,2335.6411132812,1457.8205566406,5289.4873046875,,,0
0.0156250000,0,4979.7436523438,1500.3846435547,4508.3334960938,1713.5897216797,4565.7690429688,7883.2050781250,3219.2307128906,781.7948608398,2801.4101562500,8375.0000000000,2684.1025390625,4468.7177734375,4416.0258789062,290.5128173828,,,0
0.0234375000,0,5524.6152343750,3228.0769042969,1336.1538085938,1041.7949218750,6509.6152343750,1070.1281738281,6611.5385742188,7812.3076171875,7256.7949218750,7918.8461914062,5868.9741210938,4028.9743652344,5472.5639648438,4708.2050781250,,,0
0.0312388000,0,1602.6922607422,324.3589782715,2656.0256347656,7038.4614257812,1271.0256347656,2025.0000000000,4258.0771484375,3268.9743652344,3350.1281738281,5288.3334960938,2461.6667480469,2034.2307128906,35.3846054077,7554.8715820312,,,0
0.0390513000,0,4417.1796875000,3571.0256347656,1422.8205566406,6005.0000000000,982.0512695312,5831.9228515625,7480.8974609375,1065.6409912109,7528.4614257812,55.1281967163,2869.3588867188,7039.4873046875,6791.4101562500,2055.5126953125,,,0
0.0468638000,0,4016.1538085938,4241.0258789062,184.3589630127,5152.1796875000,3034.2307128906,4115.7690429688,1277.5640869141,1362.0512695312,6308.0771484375,5789.8715820312,1076.0256347656,1857.9487304688,6697.1796875000,4689.8715820312,,,0
0.0546763000,0,7656.0258789062,3065.1281738281,7071.9228515625,6834.1025390625,2281.7949218750,5381.5385742188,8020.3847656250,7819.4873046875,2628.3332519531,1045.2563476562,3725.5129394531,3289.4870605469,4623.5898437500,3205.5129394531,,,0
0.0624407000,0,3840.8974609375,3467.0512695312,2504.1025390625,1080.1281738281,1612.6922607422,3390.3845214844,5701.7949218750,532.8204956055,6413.7177734375,3391.2819824219,7166.6665039062,1260.7691650391,3330.0000000000,4509.2309570312,,,0
0.0702532000,0,1786.1538085938,8333.7177734375,3008.7180175781,5295.6411132812,1822.4359130859,6692.0512695312,6027.9487304688,5767.6923828125,1650.0000000000,1948.3333740234,5476.1538085938,6406.0258789062,1125.8974609375,5660.1284179688,,,0
0.0780657000,0,7472.5639648438,1204.1025390625,5422.9487304688,2306.7949218750,220.6410217285,6262.5639648438,4509.2309570312,4586.4101562500,604.8717651367,649.3589477539,288.4615173340,1643.5897216797,6874.2309570312,7073.7177734375,,,0
0.0858782000,0,2127.0512695312,3581.2819824219,8147.0512695312,2878.0769042969,4632.0512695312,4698.5898437500,7743.9746093750,1758.5897216797,3244.1025390625,6181.7949218750,4160.1284179688,7108.4614257812,2152.4357910156,2887.5642089844,,,0
