Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0,0,-1267.3138173212888,-1383.584572537176,-1138.6595036208591,-1161.6913587230638,1317.6453357205655,1134.6379092350908,985.7369710767653,-201.660021242315,504.95723445495514,-25.655693927237735,507.0450975078393,-1494.1279289258696,-359.63445541413466,347.8737037806991,,,0
0.0078125,0,1138.1348521123114,1547.889792697224,1694.545513468991,-33.80677620351389,17.388743923715538,622.1379092350908,1108.7499105299153,-1850.506197389765,-1018.1196698419449,-408.98906795068774,391.4681932109893,-413.5509635938697,1520.1734059140153,-985.0109397740009,,,0
0.015625,0,-1316.9933217158386,1937.056540744074,-1701.928760212659,-386.1143933910139,-688.8291515841345,1139.6379092350908,929.0062581861653,-1924.801073488415,-1744.786387371245,1183.8313666196123,-390.0061720233607,-1074.3201896680698,-1664.0574900820848,-202.70320051620092,,,0
0.0234375,0,312.30160015916135,1186.607810275324,684.545513468991,1609.013780437086,903.4143786893155,-1661.7081601008092,-1105.5450723802346,1592.186170163935,-1486.0684613458448,1584.9212103696123,-1662.1215895038608,1783.1797492967803,-1541.7498118594347,-778.1519309849009,,,0
0.031334,0,-1571.2881825556387,-1184.2897116973259,379.545513468991,-2033.1657086986638,1098.9273181424155,-626.8363339289592,62.78824060806528,2067.762830320185,-1499.081278728645,1060.5620795102623,1834.8656541484893,347.9873664842803,965.6861012265153,-1637.7032615513508,,,0
0.0391465,0,382.23739117481136,1319.876853244074,-1188.787738484109,-660.8580457348139,1017.1323962674155,-554.2722470149092,-461.05795079823474,-1922.621584352665,1845.4059649236551,-1004.8224419741377,-284.9420851093107,-1021.7561637891697,250.10919692966536,1511.399338546299,,,0
0.046959,0,999.3528696904614,-174.93076394342597,1162.173931437741,1891.834337077686,1688.7991443143155,-787.4774472102092,1092.2113363111653,1164.109265867085,1332.6496172674551,-913.2839898256877,-496.6729200702607,-1864.8971397413197,-1067.9677073672347,-1339.049391922401,,,0
0.0547715,0,-1801.5445912470386,-811.084572537176,-883.018451374759,-1905.345197834414,1430.7222400174155,890.9201357975908,-591.7630289232347,-12.172960695414986,-280.2992352716449,2075.1135931821123,208.96819321098928,749.7822883592803,-14.313898773484652,-1186.549391922401,,,0
0.0625538,0,1883.3911997685614,-1498.8409812285759,191.85337479709096,1872.283067546486,9.440013454915515,717.9714053288908,508.94204920176526,1121.929578367085,-1990.4274167291449,1210.0493841977623,52.365654148489284,920.1670539842803,-1339.3138987734847,-185.1391136021009,,,0
0.0703663,0,1637.1734263310614,-332.687111599676,880.442974406491,1726.962510905836,-978.5085949434845,-1652.8619992121592,-124.96810704823474,-1741.147234377065,-22.92753117004486,-1787.1942071108379,-1676.2882459980108,-67.20477218756969,1354.0835621640153,-121.99812239120092,,,0
0.0781788,0,-1348.0189564814386,-1993.520500881926,171.404644328391,204.8470323901861,1914.7605700955655,-881.3876034602092,1808.9420492017653,-436.083116945415,-1809.722300457195,-635.4634331850878,-8.147285304660727,1134.8464973436303,-1945.1472270205347,784.3480690150991,,,0
0.0859913,0,857.3655650029614,-964.097389919976,-242.12111250755902,648.4368761401861,1555.7222400174155,-1503.823577581309,-1236.2502115403847,1800.391248288935,1148.3546953924551,-899.1172417788378,-1230.5190504413608,-513.4868766797697,788.2503102108653,-713.3443137974009,,,0
