Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,3797.9487304688,4756.1538085938,239.7435760498,6525.5126953125,6221.9228515625,6702.1796875000,3596.7949218750,2445.0000000000,8222.9482421875,2265.1281738281,6498.8461914062,5270.7690429688,4667.4360351562,3046.2819824219,,,0
0.0078125000,0,3452.8205566406,67.6922988892,7955.8974609375,6359.3588867188,384.8717956543,4094.3588867188,3115.2563476562,4892.1796875000,2239.4870605469,7439.1025390625,5151.1538085938,6267.9487304688,457.5640869141,7799.8715820312,,,0
0.0156250000,0,7667.1796875000,6624.1025390625,7010.7690429688,5680.3847656250,4614.2309570312,5659.6152343750,6397.3076171875,5771.5385742188,5971.0258789062,3882.4357910156,2554.3588867188,2283.9743652344,4359.2309570312,8238.0771484375,,,0
0.0234375000,0,6453.4614257812,617.0512695312,3438.9743652344,6026.9228515625,3187.3076171875,6552.1796875000,5916.9228515625,1826.2821044922,3890.0000000000,1908.4615478516,3428.7180175781,4072.3076171875,594.8717651367,3731.1538085938,,,0
0.0312768000,0,7616.9228515625,2347.0512695312,5493.0771484375,3760.5129394531,5860.7690429688,1555.1281738281,7292.6923828125,2592.8205566406,1109.8718261719,233.0769195557,6745.8974609375,2239.1025390625,7174.4873046875,4709.2309570312,,,0
0.0390893000,0,7256.9228515625,2033.9743652344,7939.3588867188,5829.7436523438,8213.4619140625,317.5640869141,130.8974304199,4876.6665039062,6.1538372040,4197.1796875000,2511.5385742188,4870.1284179688,1083.3333740234,112.5640945435,,,0
0.0469018000,0,3249.8718261719,2991.2819824219,1214.7435302734,3537.3076171875,1187.1794433594,543.8461303711,6463.2050781250,697.6923217773,1942.9487304688,2026.7949218750,2951.2819824219,4153.0771484375,3969.4870605469,4512.8203125000,,,0
0.0547143000,0,5371.2822265625,2429.6154785156,4225.7690429688,6302.4360351562,696.6666870117,1946.4102783203,2332.8205566406,8021.2822265625,3885.5129394531,8362.9482421875,5208.0771484375,6706.6665039062,592.8204956055,1958.5897216797,,,0
0.0623686000,0,256.5384521484,1119.6153564453,488.7179260254,6083.3334960938,6674.1025390625,3568.0769042969,2150.2563476562,2184.6154785156,5243.4614257812,6780.6411132812,3759.2307128906,7573.0771484375,2951.0256347656,3050.3845214844,,,0
0.0701811000,0,8028.3334960938,4148.0771484375,5391.4101562500,2991.5385742188,3745.5129394531,7287.0512695312,5597.9487304688,4455.6411132812,2787.8205566406,5699.4873046875,4288.2050781250,2579.1025390625,7730.1284179688,5938.7177734375,,,0
0.0779936000,0,8173.8461914062,421.0256347656,5368.7177734375,881.4102783203,3236.5385742188,1651.9230957031,4244.1025390625,2292.8205566406,163.5897369385,7640.8974609375,2010.8974609375,7153.3334960938,42.8205032349,1760.0000000000,,,0
0.0858061000,0,7805.7690429688,5334.3588867188,1313.3333740234,1413.8461914062,2570.3845214844,2246.4101562500,4550.3847656250,7032.6923828125,6230.7690429688,6633.2050781250,2916.5385742188,2137.1794433594,4819.2309570312,6387.0512695312,,,0
