Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4215.2563476562,4222.1796875000,4223.3334960938,4223.2050781250,4223.0771484375,4219.8715820312,4218.5898437500,4217.4360351562,4224.1025390625,4230.6411132812,4218.4614257812,4225.8974609375,4277.9487304688,4970.0000000000,,,0
0.0078125000,0,4218.5898437500,4223.7177734375,4222.9487304688,4223.7177734375,4220.5126953125,4220.6411132812,4221.4101562500,4218.2050781250,4225.1284179688,4231.7949218750,4222.4360351562,4229.3588867188,4277.9487304688,4970.1284179688,,,0
0.0156250000,0,4220.3847656250,4224.4873046875,4221.5385742188,4225.0000000000,4222.9487304688,4223.2050781250,4223.9741210938,4215.5126953125,4225.2563476562,4234.6152343750,4222.9487304688,4232.8203125000,4274.8715820312,4966.1538085938,,,0
0.0234375000,0,4218.2050781250,4223.4614257812,4221.4101562500,4225.3847656250,4223.4614257812,4221.9228515625,4219.3588867188,4219.6152343750,4224.8715820312,4232.6923828125,4221.6665039062,4231.0258789062,4274.7436523438,4966.1538085938,,,0
0.0313802000,0,4218.3334960938,4225.7690429688,4221.7949218750,4222.1796875000,4224.4873046875,4221.1538085938,4217.3076171875,4223.7177734375,4223.5898437500,4230.6411132812,4220.7690429688,4226.0258789062,4276.2822265625,4968.4614257812,,,0
0.0391927000,0,4219.7436523438,4226.1538085938,4224.4873046875,4220.3847656250,4223.3334960938,4222.4360351562,4220.7690429688,4219.8715820312,4224.7436523438,4231.6665039062,4222.3076171875,4229.3588867188,4277.0512695312,4969.4873046875,,,0
0.0470052000,0,4219.6152343750,4222.1796875000,4226.4101562500,4222.5639648438,4221.7949218750,4223.4614257812,4222.3076171875,4218.2050781250,4225.0000000000,4233.8461914062,4221.5385742188,4227.3076171875,4277.8203125000,4965.1284179688,,,0
0.0548177000,0,4218.7177734375,4222.4360351562,4226.0258789062,4223.0771484375,4221.7949218750,4222.3076171875,4218.9741210938,4221.1538085938,4223.7177734375,4235.7690429688,4221.7949218750,4225.7690429688,4279.6152343750,4966.7949218750,,,0
0.0625976000,0,4217.6923828125,4224.4873046875,4225.0000000000,4223.5898437500,4224.4873046875,4223.3334960938,4219.6152343750,4220.0000000000,4226.2822265625,4235.7690429688,4221.7949218750,4227.9487304688,4276.7949218750,4969.6152343750,,,0
0.0704101000,0,4218.4614257812,4222.0512695312,4221.5385742188,4224.4873046875,4223.2050781250,4221.6665039062,4220.8974609375,4217.0512695312,4226.4101562500,4233.8461914062,4221.7949218750,4229.4873046875,4276.1538085938,4969.8715820312,,,0
0.0782226000,0,4220.5126953125,4222.1796875000,4217.3076171875,4222.6923828125,4221.1538085938,4221.7949218750,4220.7690429688,4219.2309570312,4222.3076171875,4237.3076171875,4222.8203125000,4229.7436523438,4279.7436523438,4970.1284179688,,,0
0.0860351000,0,4219.3588867188,4225.0000000000,4221.7949218750,4221.2822265625,4221.5385742188,4222.9487304688,4221.0258789062,4219.8715820312,4222.0512695312,4238.5898437500,4222.6923828125,4230.1284179688,4278.0771484375,4969.2309570312,,,0
