Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4216.2822265625,4213.4614257812,4210.2563476562,4201.4101562500,4192.9487304688,4203.7177734375,4205.8974609375,4222.8203125000,4300.3847656250,4297.4360351562,4353.5898437500,4213.7177734375,4156.7949218750,3480.3845214844,,,0
0.0078125000,0,4216.7949218750,4213.9741210938,4206.0258789062,4198.0771484375,4195.8974609375,4202.4360351562,4206.2822265625,4229.2309570312,4304.8715820312,4298.0771484375,4350.2563476562,4213.0771484375,4158.0771484375,3483.5898437500,,,0
0.0156250000,0,4217.1796875000,4212.5639648438,4209.6152343750,4198.8461914062,4195.1284179688,4201.2822265625,4206.6665039062,4233.2050781250,4307.3076171875,4300.7690429688,4354.4873046875,4211.9228515625,4160.5126953125,3487.8205566406,,,0
0.0234375000,0,4217.1796875000,4212.4360351562,4211.1538085938,4202.5639648438,4196.9228515625,4203.5898437500,4205.2563476562,4225.6411132812,4302.8203125000,4299.8715820312,4357.5639648438,4210.0000000000,4159.2309570312,3484.2307128906,,,0
0.0314658000,0,4216.6665039062,4214.7436523438,4207.4360351562,4201.7949218750,4196.2822265625,4205.0000000000,4201.1538085938,4223.3334960938,4301.4101562500,4299.1025390625,4356.1538085938,4209.6152343750,4157.4360351562,3485.7692871094,,,0
0.0392783000,0,4217.5639648438,4213.9741210938,4207.4360351562,4201.1538085938,4194.8715820312,4205.2563476562,4205.0000000000,4230.6411132812,4305.3847656250,4300.0000000000,4353.7177734375,4211.5385742188,4156.2822265625,3487.0512695312,,,0
0.0470908000,0,4218.3334960938,4210.1284179688,4211.5385742188,4202.3076171875,4193.9741210938,4203.4614257812,4208.8461914062,4230.6411132812,4307.9487304688,4302.1796875000,4356.7949218750,4215.0000000000,4156.7949218750,3485.3845214844,,,0
0.0549033000,0,4217.8203125000,4209.6152343750,4211.7949218750,4202.0512695312,4195.7690429688,4204.8715820312,4206.0258789062,4227.9487304688,4305.0000000000,4299.4873046875,4357.5639648438,4214.3588867188,4156.1538085938,3483.9743652344,,,0
0.0626989000,0,4217.4360351562,4212.9487304688,4209.7436523438,4199.6152343750,4191.7949218750,4205.8974609375,4205.1284179688,4233.0771484375,4303.2050781250,4298.0771484375,4357.3076171875,4213.3334960938,4157.4360351562,3486.9230957031,,,0
0.0705114000,0,4216.9228515625,4213.4614257812,4207.8203125000,4197.3076171875,4189.2309570312,4203.2050781250,4208.4614257812,4234.4873046875,4306.2822265625,4300.3847656250,4356.7949218750,4212.9487304688,4157.6923828125,3487.3076171875,,,0
