Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,1701.4102783203,1506.7949218750,1951.4102783203,1928.5897216797,6823.0771484375,6506.6665039062,6122.0512695312,3791.7949218750,5234.7436523438,4146.5385742188,5273.8461914062,1202.6922607422,3498.4614257812,4856.7949218750,,,0
0.0078125000,0,6512.3076171875,7369.7436523438,7617.8203125000,4184.3588867188,4222.5639648438,5481.6665039062,6368.0771484375,494.1025695801,2188.5898437500,3379.8718261719,5042.6923828125,3363.8461914062,7258.0771484375,2191.0256347656,,,0
0.0156250000,0,1602.0512695312,8148.0771484375,824.8717651367,3479.7436523438,2810.1281738281,6516.6665039062,6008.5898437500,345.5128173828,735.2564086914,6565.5126953125,3479.7436523438,2042.3077392578,889.6153564453,3755.6411132812,,,0
0.0234375000,0,4860.6411132812,6647.1796875000,5597.8203125000,7470.0000000000,5994.6152343750,913.9743652344,1939.4871826172,7379.4873046875,1252.6922607422,7367.6923828125,935.5128173828,7757.3076171875,1134.2307128906,2604.7436523438,,,0
0.0313340000,0,1093.4615478516,1905.3846435547,4987.8203125000,185.6410217285,6385.6411132812,2983.7180175781,4276.1538085938,8330.6406250000,1226.6666259766,6318.9741210938,7929.4873046875,4886.9228515625,6149.1025390625,885.6409912109,,,0
0.0391465000,0,5000.5126953125,6913.7177734375,1851.1538085938,2930.2563476562,6222.0512695312,3128.8461914062,3228.4614257812,349.8717956543,7915.6411132812,2188.2050781250,3689.8718261719,2147.4357910156,4717.9487304688,7183.8461914062,,,0
0.0469590000,0,6234.7436523438,3924.1025390625,6553.0771484375,8035.6411132812,7565.3847656250,2662.4357910156,6335.0000000000,6523.3334960938,6890.1284179688,2371.2819824219,3266.4101562500,461.1538391113,2081.7949218750,1482.9487304688,,,0
0.0547715000,0,632.9487304688,2651.7949218750,2462.6923828125,441.2820434570,7049.2309570312,6019.2309570312,2967.0512695312,4170.7690429688,3664.2307128906,8348.0771484375,4677.6923828125,5690.5126953125,4189.1025390625,1787.9487304688,,,0
0.0625538000,0,8002.8203125000,1276.2821044922,4612.4360351562,7996.5385742188,4206.6665039062,5673.3334960938,5168.4614257812,6438.9741210938,243.9743499756,6617.9487304688,4364.4873046875,6031.2822265625,1539.1025390625,3790.7692871094,,,0
0.0703663000,0,7510.3847656250,3608.5898437500,5989.6152343750,7705.8974609375,2230.7692871094,931.6666870117,3900.6411132812,712.8204956055,4178.9741210938,623.4615478516,907.1795043945,4056.5385742188,6925.8974609375,3917.0512695312,,,0
0.0781788000,0,1540.0000000000,286.9230651855,4571.5385742188,4661.6665039062,8017.3076171875,2474.6154785156,7768.4614257812,3322.9487304688,605.3845825195,2926.9230957031,4243.4614257812,6460.6411132812,327.4358825684,5729.7436523438,,,0
0.0859913000,0,5950.7690429688,2345.7692871094,3744.4870605469,5548.8461914062,7299.2309570312,1229.7435302734,1678.0769042969,7795.8974609375,6521.5385742188,2399.6154785156,1798.7178955078,3163.9743652344,5794.2309570312,2734.3588867188,,,0
