Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,3348.2050781250,6962.6923828125,6381.1538085938,1980.3846435547,2859.4870605469,186.1538391113,6423.0771484375,1811.0256347656,3784.2307128906,5362.9487304688,2454.4870605469,7408.5898437500,1064.3590087891,8276.4101562500,,,0
0.0078125000,0,8146.5385742188,4983.3334960938,5769.6152343750,6989.7436523438,2454.6154785156,5077.6923828125,1445.8974609375,1326.0256347656,7073.2050781250,8094.1025390625,5182.8203125000,7750.3847656250,7263.2050781250,7303.4614257812,,,0
0.0156250000,0,7560.3847656250,7215.8974609375,3321.0256347656,1020.8973999023,4098.9741210938,600.8973999023,5837.8203125000,3160.7692871094,4441.2822265625,1377.9487304688,5822.5639648438,4296.1538085938,6137.5639648438,5860.8974609375,,,0
0.0234375000,0,2542.9487304688,3234.2307128906,5583.9741210938,7576.5385742188,7772.1796875000,347.6922912598,6739.4873046875,2940.1281738281,1935.0000000000,4987.1796875000,3088.0769042969,2677.9487304688,8017.9487304688,8342.3076171875,,,0
0.0305001000,0,6634.7436523438,5916.6665039062,2119.1025390625,2049.7436523438,3629.7436523438,7556.5385742188,6460.7690429688,2265.6411132812,6441.7949218750,5278.3334960938,4397.1796875000,8158.4614257812,2830.6411132812,8268.8457031250,,,0
0.0383126000,0,2059.6154785156,1716.5384521484,6514.6152343750,1533.9743652344,1928.9743652344,6745.7690429688,3176.0256347656,2870.3845214844,1932.4359130859,5714.3588867188,4532.8203125000,6517.4360351562,248.5897369385,2212.6923828125,,,0
0.0461251000,0,738.3333129883,1024.7435302734,7415.3847656250,811.2820434570,4889.2309570312,2562.0512695312,2142.9487304688,168.8461456299,6338.4614257812,3134.1025390625,1542.1794433594,5566.0258789062,4217.9487304688,3298.9743652344,,,0
0.0539376000,0,8298.5898437500,1086.4102783203,5131.7949218750,350.2564086914,4887.5639648438,1091.9230957031,5183.2050781250,2193.2050781250,4310.6411132812,5190.3847656250,3061.0256347656,2669.8718261719,7728.4614257812,8331.6669921875,,,0
0.0615270000,0,3159.4870605469,888.7179565430,2000.5128173828,3871.7949218750,117.6922988892,6999.2309570312,1561.1538085938,4822.3076171875,5274.6152343750,6510.6411132812,2393.5898437500,7697.6923828125,5016.6665039062,4279.1025390625,,,0
0.0693395000,0,4012.4357910156,5357.3076171875,3919.8718261719,4822.1796875000,1563.9743652344,930.8973999023,2109.3588867188,1355.5128173828,8014.2309570312,4033.7180175781,7235.6411132812,5519.8715820312,3527.8205566406,2513.9743652344,,,0
0.0771520000,0,3918.9743652344,8335.3847656250,1386.5384521484,433.2051086426,5254.8715820312,6393.7177734375,6887.4360351562,3940.5129394531,3689.2307128906,2667.1794433594,1727.3077392578,6906.7949218750,2090.1281738281,7876.0258789062,,,0
0.0849645000,0,508.4615173340,8026.6665039062,1877.0512695312,1039.3590087891,7808.0771484375,115.3846054077,4762.4360351562,7351.5385742188,2106.2819824219,4067.5642089844,1418.4615478516,5729.3588867188,8113.5898437500,3032.8205566406,,,0
0.0932572000,0,7252.3076171875,1709.6153564453,4276.0258789062,3172.0512695312,6761.9228515625,450.2564086914,5173.2050781250,2424.6154785156,6815.5126953125,5973.4614257812,1463.9743652344,6713.7177734375,1173.7178955078,3117.6923828125,,,0
0.1010697000,0,6843.4614257812,7791.5385742188,6306.7949218750,8141.2822265625,5337.8203125000,1649.2307128906,7019.1025390625,4977.4360351562,7506.5385742188,1193.7178955078,6824.8715820312,5779.7436523438,7158.0771484375,5557.0512695312,,,0
0.1088822000,0,2795.3845214844,2429.8718261719,612.6923217773,4152.3076171875,7647.1796875000,664.1025390625,4928.4614257812,5941.0258789062,7151.2822265625,2300.0000000000,8130.2563476562,1955.7691650391,5613.9741210938,7677.8203125000,,,0
0.1166947000,0,7066.7949218750,5757.6923828125,4441.6665039062,3419.6154785156,7684.4873046875,3201.6667480469,6430.1284179688,6515.1284179688,7288.9746093750,3949.8718261719,1624.6153564453,3475.2563476562,7487.6923828125,3398.5898437500,,,0
0.1247577000,0,5974.4873046875,6396.1538085938,893.0769042969,6620.1284179688,3444.4870605469,2445.1281738281,5408.8461914062,8162.9487304688,1228.4615478516,4993.2050781250,1807.6922607422,3424.7436523438,6567.6923828125,3495.8974609375,,,0
0.1325702000,0,6078.7177734375,4127.0512695312,4438.2050781250,5546.1538085938,1002.5640869141,7194.7436523438,5357.4360351562,6485.3847656250,7636.0258789062,385.2564086914,8160.6411132812,2678.9743652344,6000.1284179688,4763.2050781250,,,0
0.1403827000,0,758.3333129883,2503.3332519531,3492.3076171875,7280.2563476562,7329.1025390625,1055.2563476562,5596.5385742188,7634.3588867188,1143.0769042969,2643.3332519531,7011.9228515625,3335.5129394531,4033.9743652344,282.1794738770,,,0
0.1481952000,0,5439.3588867188,7811.7949218750,5153.3334960938,497.1794738770,5148.2050781250,1058.0769042969,7213.5898437500,8250.6406250000,3009.6154785156,5775.5126953125,7394.4873046875,4874.1025390625,8333.0771484375,1323.0769042969,,,0
0.1556508000,0,3494.6154785156,4324.1025390625,6777.6923828125,1471.0256347656,7693.4614257812,5289.6152343750,6455.5126953125,7818.9746093750,6764.8715820312,4547.1796875000,6858.3334960938,6509.3588867188,5058.0771484375,5122.5639648438,,,0
0.1634633000,0,5784.2309570312,3780.7692871094,1703.2050781250,6704.1025390625,7661.4101562500,3373.7180175781,6033.8461914062,6495.0000000000,1969.8718261719,6182.6923828125,7515.5126953125,1802.3077392578,4516.0258789062,5173.7177734375,,,0
0.1712758000,0,3806.4101562500,3976.9230957031,3561.5385742188,4116.1538085938,6359.3588867188,1914.7435302734,1186.2821044922,1637.1794433594,557.9487304688,4953.4614257812,7346.7949218750,7920.8974609375,7324.2309570312,3374.3588867188,,,0
0.1790883000,0,2943.3332519531,1136.2821044922,3952.5642089844,3174.2307128906,3359.2307128906,19.2307605743,4136.4101562500,4394.4873046875,5921.9228515625,407.8204956055,3995.8974609375,6035.8974609375,8041.6665039062,3014.6154785156,,,0
0.1865608000,0,4935.3847656250,8142.0512695312,3238.5898437500,3347.1794433594,3140.5129394531,4586.7949218750,6820.0000000000,300.3846130371,2260.1281738281,6298.2050781250,7457.6923828125,7347.9487304688,63.3333244324,1941.0256347656,,,0
