Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,436.2820434570,5718.0771484375,3410.7692871094,458.8461608887,3060.1281738281,5923.8461914062,4637.4360351562,4269.4873046875,7976.0258789062,5216.2822265625,6257.1796875000,1664.7435302734,1403.5897216797,435.3846130371,,,0
0.0078125000,0,1460.6409912109,3886.9230957031,4245.5126953125,3636.6667480469,7962.4360351562,3780.8974609375,2600.0000000000,131.7948608398,7042.4360351562,4051.9230957031,4842.6923828125,4713.0771484375,5150.6411132812,1633.2050781250,,,0
0.0156250000,0,2813.4614257812,1023.9743652344,3792.4357910156,5518.9741210938,877.6923217773,1037.3077392578,4004.6154785156,2456.7949218750,2143.7180175781,4876.1538085938,1895.5128173828,2082.1794433594,6256.9228515625,3878.0769042969,,,0
0.0234375000,0,653.5897216797,1528.2050781250,1409.8718261719,1921.4102783203,4130.7690429688,2516.2819824219,548.5897216797,7470.8974609375,912.8204956055,4677.3076171875,461.2820434570,6016.1538085938,3650.8974609375,606.1538085938,,,0
0.0313021000,0,5112.9487304688,4865.5126953125,1145.5128173828,4947.5639648438,7816.9228515625,6012.6923828125,4192.3076171875,1997.4359130859,4962.4360351562,5402.5639648438,1325.6409912109,7721.1538085938,6691.6665039062,1815.7691650391,,,0
0.0391146000,0,3664.1025390625,8222.8203125000,7554.6152343750,2672.5642089844,7285.3847656250,4822.9487304688,4780.6411132812,1655.2563476562,5291.5385742188,5586.2822265625,3811.2819824219,5557.1796875000,2013.7178955078,2906.1538085938,,,0
0.0469271000,0,3291.7949218750,7488.5898437500,1625.6409912109,7215.2563476562,5691.1538085938,2718.4614257812,2382.9487304688,3258.4614257812,3728.9743652344,7238.4614257812,453.4615173340,3081.2819824219,8016.2822265625,2988.5898437500,,,0
0.0547396000,0,5059.4873046875,4672.1796875000,850.6409912109,2497.9487304688,1937.8205566406,6696.2822265625,7651.2822265625,7053.2050781250,1900.7691650391,1936.6666259766,5199.2309570312,4930.3847656250,3880.8974609375,994.2307739258,,,0
0.0631180000,0,5133.8461914062,6708.0771484375,135.5128173828,6041.2822265625,3603.5898437500,1646.9230957031,2461.5385742188,4504.6152343750,2890.1281738281,59.6153755188,3907.6923828125,2844.3588867188,8061.4101562500,5790.0000000000,,,0
0.0709305000,0,1151.6666259766,735.6409912109,334.1025695801,4402.3076171875,5920.5126953125,5916.2822265625,4102.4360351562,2301.0256347656,2663.3332519531,2807.4357910156,2168.9743652344,6557.0512695312,5385.6411132812,4316.4101562500,,,0
0.0787430000,0,2116.9230957031,7291.2822265625,268.7179260254,4044.8718261719,5710.3847656250,521.5384521484,601.5384521484,7436.9228515625,6534.3588867188,6095.1284179688,5281.2822265625,3209.8718261719,1260.2563476562,174.9999847412,,,0
0.0865555000,0,4591.6665039062,3661.0256347656,3472.9487304688,5642.1796875000,4375.2563476562,7004.8715820312,7769.7436523438,5282.4360351562,2778.0769042969,5752.1796875000,1162.3077392578,7194.2309570312,7462.8203125000,7398.4614257812,,,0
0.0939456000,0,7425.2563476562,1363.9743652344,8338.2050781250,5576.9228515625,7433.4614257812,1407.0512695312,7154.8715820312,7524.2309570312,7822.3076171875,1771.9230957031,5040.5126953125,6302.3076171875,3805.7692871094,1830.0000000000,,,0
0.1017581000,0,6831.5385742188,2959.1025390625,4916.7949218750,1694.8718261719,2534.2307128906,6444.1025390625,2277.9487304688,5859.7436523438,388.3333129883,505.1282043457,6300.5126953125,1085.1281738281,4337.9487304688,3844.3588867188,,,0
0.1095706000,0,6350.6411132812,3402.4357910156,3952.5642089844,8368.9746093750,5028.7177734375,1505.7691650391,3778.5898437500,7488.0771484375,1539.6153564453,3065.3845214844,6405.6411132812,7486.2822265625,7281.4101562500,3802.4357910156,,,0
0.1173831000,0,3523.8461914062,654.6153564453,8071.5385742188,6458.3334960938,3335.2563476562,1023.3333129883,6467.5639648438,3.2051191330,4155.2563476562,226.9230651855,6593.4614257812,3926.5385742188,7924.3588867188,3110.6411132812,,,0
0.1249141000,0,1360.2563476562,4596.2822265625,5578.5898437500,336.6666564941,5190.7690429688,4378.5898437500,8281.6669921875,8231.6669921875,2987.4357910156,3155.5129394531,759.8717651367,4036.9230957031,4989.1025390625,6732.4360351562,,,0
0.1327266000,0,7895.0000000000,1666.7949218750,457.9486999512,7673.9746093750,5644.8715820312,3721.6667480469,3289.2307128906,771.5384521484,2488.9743652344,5297.0512695312,5455.1284179688,4701.7949218750,8210.2568359375,3437.4357910156,,,0
0.1405391000,0,8379.4873046875,6189.2309570312,7067.3076171875,1168.8461914062,3587.3076171875,1355.8974609375,8044.1025390625,4660.0000000000,2888.2050781250,6070.3847656250,7935.1284179688,5648.3334960938,4656.9228515625,5255.1284179688,,,0
0.1483516000,0,1668.3333740234,7799.8715820312,6805.7690429688,119.7435836792,3893.9743652344,1920.7691650391,630.1281738281,6724.6152343750,6515.8974609375,1846.9230957031,3571.0256347656,5732.3076171875,924.1025390625,5075.8974609375,,,0
0.1562708000,0,6543.3334960938,7820.5126953125,632.9487304688,6660.7690429688,543.4615478516,6035.2563476562,1642.9487304688,58.7179412842,5249.6152343750,1358.7178955078,363.2051086426,3077.8205566406,821.2820434570,5411.2822265625,,,0
0.1640833000,0,4374.6152343750,6196.7949218750,7097.6923828125,6891.1538085938,6242.8203125000,6833.2050781250,1891.6666259766,898.0769042969,3682.0512695312,7367.5639648438,76.9230651855,2162.4357910156,5016.6665039062,1489.8718261719,,,0
0.1718958000,0,610.6409912109,3849.2307128906,161.2820434570,6454.8715820312,2429.8718261719,5128.4614257812,6526.4101562500,7312.1796875000,4339.7436523438,8029.7436523438,3952.3076171875,4826.4101562500,26.2820415497,3681.4101562500,,,0
0.1797083000,0,2122.6923828125,790.2564086914,4767.1796875000,2597.1794433594,2087.8205566406,8298.2050781250,4790.8974609375,3492.5642089844,2317.8205566406,2348.2050781250,3053.0769042969,3961.2819824219,8235.0000000000,964.1025390625,,,0
0.1875165000,0,6175.1284179688,6174.3588867188,7417.5639648438,8121.6665039062,2437.3076171875,4201.6665039062,6090.3847656250,5887.1796875000,4324.8715820312,2969.2307128906,1239.6153564453,2331.4101562500,4902.4360351562,2963.0769042969,,,0
0.1953290000,0,6929.4873046875,7204.7436523438,5512.9487304688,5101.4101562500,2837.0512695312,6907.8203125000,3189.6154785156,3081.0256347656,6844.8715820312,8118.8461914062,2427.6923828125,3606.0256347656,2509.3588867188,8161.9228515625,,,0
0.2031415000,0,2730.1281738281,4781.2822265625,2011.7949218750,1231.1538085938,957.6923217773,6928.2050781250,6473.7177734375,2037.5640869141,2283.9743652344,1159.4871826172,4670.5126953125,6731.7949218750,3833.3332519531,1832.9487304688,,,0
0.2109540000,0,7238.7177734375,629.7435913086,3674.8718261719,3304.2307128906,1333.7178955078,107.6922988892,1229.2307128906,5659.2309570312,5445.5126953125,3359.3588867188,4734.2309570312,1376.7949218750,2659.3588867188,3745.7692871094,,,0
0.2186969000,0,5553.0771484375,253.8461456299,5071.5385742188,5666.6665039062,2309.3588867188,5671.6665039062,3568.9743652344,2194.3588867188,2408.2050781250,1300.0000000000,6922.9487304688,1675.2563476562,4149.8715820312,4319.7436523438,,,0
0.2265094000,0,6920.7690429688,6517.1796875000,1538.9743652344,6681.6665039062,1443.8461914062,1135.6409912109,3398.9743652344,7800.3847656250,817.1795043945,2656.5385742188,2146.4101562500,6170.8974609375,4282.6923828125,6167.6923828125,,,0
0.2343219000,0,2717.9487304688,5919.4873046875,2211.7949218750,3905.3845214844,124.7435836792,1918.2050781250,2519.8718261719,1000.7692260742,1038.5897216797,358.2051086426,431.0256347656,1917.6922607422,2808.8461914062,2840.5129394531,,,0
0.2421344000,0,7849.1025390625,1294.2307128906,1628.0769042969,2441.2819824219,1922.5640869141,4384.8715820312,5597.0512695312,2631.0256347656,6699.3588867188,1560.6409912109,4827.0512695312,6064.2309570312,4532.6923828125,3455.3845214844,,,0
