Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,1703.7178955078,5243.2050781250,4747.4360351562,5571.1538085938,1433.8461914062,7619.8715820312,1419.2307128906,7499.6152343750,6798.5898437500,928.5897216797,3504.7436523438,5685.7690429688,275.3846130371,97.3076858521,,,0
0.0078125000,0,4727.9487304688,5613.3334960938,7823.2050781250,5759.7436523438,2082.0512695312,3996.4101562500,7602.4360351562,7832.5639648438,8036.7949218750,2735.7692871094,3559.6154785156,7092.3076171875,6130.3847656250,3514.2307128906,,,0
0.0156250000,0,5133.5898437500,1542.5640869141,1712.5640869141,5874.7436523438,1312.6922607422,8166.9228515625,5196.0258789062,7252.6923828125,5864.6152343750,4812.6923828125,4048.0769042969,3505.5129394531,2119.2307128906,3512.6923828125,,,0
0.0234375000,0,7883.5898437500,2546.0256347656,4551.0258789062,2409.1025390625,4711.5385742188,1638.2050781250,1956.0256347656,2082.8205566406,366.7948608398,466.7948608398,879.3589477539,2752.8205566406,2822.8205566406,7637.9487304688,,,0
0.0312745000,0,4836.4101562500,3588.4614257812,31.6666584015,4350.6411132812,6230.8974609375,6810.2563476562,5753.0771484375,6501.9228515625,2409.6154785156,545.6409912109,303.3333129883,738.5897216797,6895.3847656250,3380.8974609375,,,0
0.0390870000,0,1640.6409912109,4657.1796875000,3260.0000000000,5778.0771484375,7509.1025390625,4835.7690429688,7184.2309570312,8297.4355468750,4959.8715820312,6554.7436523438,4640.7690429688,7030.5126953125,10.1281957626,3440.7692871094,,,0
0.0468995000,0,6174.8715820312,3028.5898437500,6631.7949218750,6708.9741210938,5051.0258789062,3578.7180175781,4859.3588867188,1691.5384521484,6908.9741210938,819.2307739258,8038.3334960938,1278.4615478516,4664.1025390625,2410.0000000000,,,0
0.0547120000,0,6726.6665039062,4789.4873046875,2973.7180175781,7133.2050781250,7029.6152343750,1053.8461914062,7214.2309570312,7952.8203125000,4424.6152343750,7337.9487304688,7058.9741210938,7456.5385742188,660.8973999023,2474.4870605469,,,0
0.0623871000,0,2983.0769042969,3314.4870605469,8336.2822265625,7496.9228515625,4127.9487304688,8117.9487304688,4800.5126953125,6432.6923828125,6312.8203125000,5463.2050781250,840.8973999023,3674.1025390625,8319.8720703125,165.5128173828,,,0
0.0701996000,0,2998.9743652344,7113.9741210938,4508.0771484375,648.3333129883,1748.3333740234,7137.5639648438,2441.6667480469,8340.8974609375,6918.0771484375,5928.8461914062,6986.6665039062,6989.1025390625,6751.5385742188,2750.6411132812,,,0
0.0780121000,0,2048.4614257812,5916.6665039062,1923.9743652344,2546.0256347656,6186.4101562500,7594.1025390625,148.5897369385,2347.3076171875,4911.1538085938,7264.6152343750,3521.9230957031,6172.4360351562,7650.7690429688,4588.4614257812,,,0
0.0858246000,0,8257.0517578125,8012.1796875000,3154.3588867188,5922.0512695312,6142.6923828125,3781.5385742188,7991.1538085938,6594.3588867188,1820.1281738281,1207.6922607422,8312.8203125000,8251.0253906250,1826.5384521484,38.9743499756,,,0
0.0937067000,0,5909.3588867188,7969.6152343750,5062.3076171875,4429.1025390625,607.5640869141,2889.7436523438,4182.5639648438,3125.0000000000,3148.0769042969,288.9743652344,6301.0258789062,747.3076782227,8160.5126953125,1991.6666259766,,,0
