Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,1292.4359130859,1602.8205566406,6043.8461914062,5087.5639648438,6614.4873046875,7021.9228515625,7308.5898437500,2650.1281738281,262.6922912598,4329.1025390625,1260.3846435547,4666.2822265625,2001.2821044922,862.6923217773,,,0
0.0078125000,0,6721.6665039062,5106.5385742188,5432.5639648438,5928.7177734375,546.7948608398,8347.1796875000,2917.0512695312,5492.1796875000,5908.7177734375,12.3076829910,6837.4360351562,2273.4614257812,1583.4615478516,5773.2050781250,,,0
0.0156250000,0,5661.6665039062,7901.7949218750,395.5128173828,6996.4101562500,1286.1538085938,4010.2563476562,2027.3077392578,7571.0258789062,1969.8718261719,6834.1025390625,7081.4101562500,2173.8461914062,5496.1538085938,7197.0512695312,,,0
0.0234375000,0,6465.3847656250,1391.4102783203,7610.6411132812,895.8973999023,5184.4873046875,2011.2821044922,3102.3076171875,6065.8974609375,1499.3590087891,4066.9230957031,4402.5639648438,338.7179260254,1960.7691650391,4860.6411132812,,,0
0.0310727000,0,1912.4359130859,5560.2563476562,6634.6152343750,5673.5898437500,3777.3076171875,6481.9228515625,4223.8461914062,7629.4873046875,4048.5898437500,5506.4101562500,481.1538391113,567.1795043945,7258.9746093750,8239.4873046875,,,0
0.0388852000,0,1196.4102783203,519.6153564453,4145.7690429688,2985.2563476562,801.6666870117,3375.0000000000,1316.0256347656,1097.6922607422,4419.1025390625,6199.2309570312,3977.9487304688,1940.0000000000,1333.3333740234,1552.8205566406,,,0
0.0466977000,0,5650.8974609375,1705.0000000000,3273.3332519531,3019.7436523438,8017.4360351562,7691.5385742188,1236.0256347656,2895.2563476562,5301.5385742188,5090.8974609375,5455.8974609375,3044.6154785156,625.8973999023,2407.6923828125,,,0
0.0545102000,0,7667.0512695312,4082.1794433594,5727.6923828125,7281.2822265625,8032.0512695312,1341.0256347656,7430.2563476562,2029.8718261719,2747.4357910156,8222.5644531250,7511.6665039062,7272.4360351562,4548.7177734375,4578.7177734375,,,0
0.0623997000,0,2238.5898437500,4039.6154785156,5043.5898437500,4064.3588867188,7316.4101562500,1587.8205566406,642.9487304688,6294.7436523438,6766.7949218750,7115.5126953125,7858.3334960938,7703.8461914062,5915.7690429688,6901.1538085938,,,0
0.0702122000,0,1610.5128173828,3180.6411132812,7688.4614257812,5150.3847656250,6328.3334960938,8098.3334960938,2270.3845214844,199.1025543213,5809.3588867188,1197.9487304688,193.9743499756,7884.1025390625,2920.5129394531,5744.3588867188,,,0
0.0780247000,0,4864.6152343750,7199.3588867188,7167.0512695312,4196.5385742188,1848.9743652344,1686.9230957031,4224.6152343750,877.0512695312,3567.0512695312,6012.9487304688,1331.1538085938,3031.6667480469,7588.3334960938,6067.3076171875,,,0
0.0858372000,0,5662.4360351562,7285.3847656250,8165.1284179688,4173.4614257812,5941.4101562500,4577.0512695312,6029.6152343750,822.5640869141,4663.2050781250,4246.4101562500,7490.7690429688,4036.5385742188,7528.9746093750,2538.2050781250,,,0
0.0936785000,0,7201.6665039062,4496.1538085938,3635.5129394531,5457.1796875000,640.8973999023,3671.4101562500,1157.9487304688,3160.2563476562,4557.0512695312,5951.2822265625,2079.6154785156,7277.3076171875,2918.3332519531,4367.0512695312,,,0
0.1014910000,0,89.4871673584,809.7435913086,5374.6152343750,7759.6152343750,6590.3847656250,6262.5639648438,7578.8461914062,5053.3334960938,7949.7436523438,7375.8974609375,8110.6411132812,2479.8718261719,2681.4101562500,3852.3076171875,,,0
0.1093035000,0,990.7692260742,4813.2050781250,3050.1281738281,6708.4614257812,7200.6411132812,3207.6923828125,7931.0258789062,5636.5385742188,5558.9741210938,8296.5380859375,4505.7690429688,2559.8718261719,808.3333129883,7537.1796875000,,,0
0.1171160000,0,1899.3590087891,5229.7436523438,4331.1538085938,8047.9487304688,4815.6411132812,5316.7949218750,7927.6923828125,7043.5898437500,565.3845825195,7433.7177734375,3478.2050781250,2862.4357910156,3318.4614257812,4649.4873046875,,,0
0.1250171000,0,1987.5640869141,3275.1281738281,5707.3076171875,2633.2050781250,7458.9746093750,5912.5639648438,1708.7178955078,6276.7949218750,928.7179565430,261.0256347656,3249.2307128906,6062.6923828125,6827.6923828125,1314.6153564453,,,0
0.1328296000,0,5988.7177734375,4499.3588867188,5287.4360351562,5317.0512695312,2041.9230957031,1195.1281738281,3460.5129394531,5837.6923828125,7363.8461914062,5682.3076171875,4776.9228515625,7097.5639648438,3275.6411132812,7388.2050781250,,,0
0.1406421000,0,3959.1025390625,3615.2563476562,7772.5639648438,5412.3076171875,5672.4360351562,3792.1794433594,3037.0512695312,6418.2050781250,6135.2563476562,1592.3077392578,1466.0256347656,2897.5642089844,3174.6154785156,5746.0258789062,,,0
0.1484546000,0,4397.8203125000,2131.2819824219,6564.1025390625,4646.9228515625,8023.9746093750,6298.7177734375,5335.8974609375,5980.8974609375,7768.3334960938,4039.1025390625,6331.7949218750,4073.0769042969,6933.9741210938,2236.5385742188,,,0
0.1562514000,0,6250.5126953125,2446.4101562500,6474.6152343750,6628.8461914062,1361.4102783203,34.1025543213,1583.0769042969,7050.6411132812,194.4871673584,5650.1284179688,1571.4102783203,2676.1538085938,3048.3332519531,8182.9487304688,,,0
0.1640639000,0,4396.6665039062,6975.0000000000,8187.3076171875,320.5128173828,2677.0512695312,1181.4102783203,275.3846130371,1363.9743652344,5494.4873046875,5576.6665039062,3556.4101562500,3577.4357910156,6077.0512695312,5464.7436523438,,,0
0.1718764000,0,5711.1538085938,6436.0258789062,2255.1281738281,212.8205108643,4113.3334960938,4814.6152343750,5836.7949218750,990.3845825195,5315.7690429688,1497.1794433594,1825.8974609375,2596.5385742188,331.7948608398,1140.7691650391,,,0
0.1796889000,0,1222.3077392578,6580.8974609375,7412.1796875000,277.0512695312,4317.4360351562,360.8974304199,1563.8461914062,7952.3076171875,2009.8718261719,8033.7177734375,4265.6411132812,2051.0256347656,5364.3588867188,5776.5385742188,,,0
0.1873923000,0,539.4871826172,7086.9228515625,8326.9228515625,4198.2050781250,4181.9228515625,7689.4873046875,5132.4360351562,1245.1281738281,2791.0256347656,7086.2822265625,5840.6411132812,2469.3588867188,928.2051391602,3677.8205566406,,,0
0.1952048000,0,8369.6152343750,6568.5898437500,983.3333129883,5749.1025390625,61.0256309509,3504.7436523438,6713.3334960938,470.1282043457,6926.2822265625,5001.0258789062,5341.1538085938,3526.7949218750,1596.6666259766,3782.5642089844,,,0
0.2030173000,0,5092.6923828125,5420.2563476562,6303.2050781250,6136.9228515625,8268.4619140625,6603.7177734375,2412.1794433594,4508.4614257812,7529.1025390625,7235.7690429688,4259.7436523438,1342.4359130859,5485.2563476562,5577.1796875000,,,0
0.2108298000,0,750.1281738281,1407.6922607422,3740.7692871094,2611.5385742188,4216.2822265625,4319.1025390625,3751.7949218750,955.5128173828,3223.2050781250,4562.3076171875,5863.3334960938,4194.8715820312,5697.3076171875,1902.9487304688,,,0
0.2187063000,0,6652.4360351562,2950.7692871094,7504.8715820312,2593.0769042969,4534.7436523438,3240.0000000000,2517.3076171875,853.9743652344,1037.9487304688,3792.0512695312,1748.5897216797,7448.8461914062,1154.7435302734,6841.5385742188,,,0
0.2265188000,0,373.3333129883,2028.7178955078,5422.0512695312,1778.8461914062,3813.2050781250,6564.1025390625,1092.9487304688,3582.9487304688,4237.0512695312,2338.7180175781,8024.8715820312,1819.4871826172,3456.0256347656,1425.8974609375,,,0
0.2343313000,0,6607.1796875000,564.2307739258,918.8461303711,2757.9487304688,8343.3330078125,8238.7177734375,6382.9487304688,6430.7690429688,568.8461303711,4443.5898437500,2055.1281738281,6590.8974609375,8268.9746093750,2392.3076171875,,,0
0.2421438000,0,4778.7177734375,5737.3076171875,5442.3076171875,1564.7435302734,965.1281738281,7318.3334960938,4869.3588867188,2182.4357910156,3103.0769042969,1604.4871826172,1098.5897216797,6531.5385742188,2417.8205566406,7228.3334960938,,,0
0.2499468000,0,6530.0000000000,3575.1281738281,6660.8974609375,5430.0000000000,4160.6411132812,87.4358901978,1545.6409912109,4853.9741210938,471.4102478027,88.4615325928,5680.5126953125,5505.1284179688,4737.8203125000,363.3333129883,,,0
0.2577593000,0,2384.4870605469,415.8974304199,1322.4359130859,2155.7692871094,2365.2563476562,6136.2822265625,6190.8974609375,3536.1538085938,4562.9487304688,1382.5640869141,6351.0258789062,3081.7949218750,7764.8715820312,5146.1538085938,,,0
0.2655718000,0,7644.4873046875,5958.3334960938,2548.2050781250,7310.1284179688,4799.4873046875,7606.7949218750,1854.4871826172,4112.8203125000,5700.2563476562,1446.9230957031,3545.5129394531,1917.5640869141,6994.2309570312,3417.3076171875,,,0
0.2733843000,0,455.6410217285,1442.8205566406,2027.8205566406,4517.5639648438,2334.4870605469,6963.3334960938,3180.3845214844,6168.8461914062,5259.3588867188,8334.1025390625,7472.9487304688,2480.3845214844,5191.5385742188,3682.0512695312,,,0
0.2811476000,0,6169.3588867188,4286.7949218750,4525.5126953125,2277.1794433594,6219.8715820312,1544.7435302734,3337.9487304688,7376.1538085938,5282.4360351562,4230.1284179688,3633.9743652344,1344.6153564453,3099.2307128906,7358.7177734375,,,0
0.2889601000,0,2026.0256347656,7144.4873046875,1305.6409912109,3287.8205566406,5155.3847656250,9.3589658737,5812.6923828125,8185.6411132812,5697.1796875000,7599.1025390625,1943.2050781250,3908.5898437500,6990.1284179688,7123.5898437500,,,0
0.2967726000,0,2627.1794433594,7188.5898437500,385.2564086914,981.1538696289,5146.5385742188,2221.6667480469,6148.8461914062,6930.8974609375,8275.7695312500,3888.4614257812,7378.3334960938,2493.4614257812,2160.7692871094,3795.8974609375,,,0
0.3045851000,0,3246.7949218750,1688.0769042969,123.9743499756,6530.8974609375,371.6666564941,7832.1796875000,4144.4873046875,7803.4614257812,1473.2050781250,3921.0256347656,3635.0000000000,4258.4614257812,8114.7436523438,2641.1538085938,,,0
0.3126104000,0,1642.3077392578,4257.3076171875,4763.9741210938,3480.3845214844,6722.9487304688,3469.3588867188,3889.2307128906,591.9230957031,659.7435913086,341.2820434570,4640.6411132812,6667.0512695312,7570.1284179688,1069.1025390625,,,0
0.3204229000,0,8181.4101562500,8260.2568359375,2170.0000000000,5390.8974609375,8221.5380859375,404.6153869629,3077.0512695312,5240.1284179688,4275.0000000000,1995.3846435547,7652.6923828125,5845.6411132812,6504.1025390625,6042.8203125000,,,0
0.3282354000,0,6507.5639648438,3831.0256347656,2431.4101562500,3132.3076171875,1942.4359130859,1332.6922607422,7068.9741210938,2934.4870605469,6476.5385742188,3981.2819824219,7056.4101562500,6861.0258789062,5928.7177734375,5510.2563476562,,,0
0.3360479000,0,4240.6411132812,2619.2307128906,6288.7177734375,6331.0258789062,7213.9741210938,8091.2822265625,3222.4357910156,3723.4614257812,8264.1025390625,4112.6923828125,2691.1538085938,6183.7177734375,7582.8203125000,6921.2822265625,,,0
0.3438336000,0,208.4615325928,705.5128173828,2752.8205566406,6250.5126953125,7153.4614257812,6704.8715820312,5888.8461914062,6246.5385742188,3197.0512695312,996.6666870117,2092.9487304688,5566.9228515625,527.0512695312,5028.5898437500,,,0
0.3516461000,0,4493.9741210938,6049.1025390625,4746.9228515625,3953.9743652344,2003.3333740234,1997.5640869141,7771.4101562500,1336.2821044922,2538.4614257812,4998.9741210938,5555.8974609375,1503.2050781250,5695.5126953125,7763.8461914062,,,0
0.3594586000,0,8037.6923828125,3090.8974609375,4460.5126953125,3132.6923828125,6441.6665039062,68.9743499756,2076.7949218750,304.4871826172,4608.4614257812,2417.6923828125,2518.0769042969,8350.5126953125,3190.3845214844,2988.9743652344,,,0
0.3672711000,0,3027.3076171875,1154.4871826172,5226.0258789062,6054.7436523438,3033.2050781250,7892.5639648438,1394.7435302734,4798.9741210938,658.9743652344,4453.4614257812,1383.7178955078,4770.7690429688,5355.3847656250,3526.5385742188,,,0
