Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4213.5898437500,4217.5639648438,4216.7949218750,4214.8715820312,4203.3334960938,4217.8203125000,4216.4101562500,4230.7690429688,4216.4101562500,4225.8974609375,4223.7177734375,4216.9228515625,4230.8974609375,4229.2309570312,,,0
0.0078125000,0,4211.9228515625,4216.4101562500,4216.2822265625,4214.3588867188,4203.2050781250,4222.3076171875,4217.3076171875,4235.0000000000,4215.5126953125,4219.1025390625,4216.4101562500,4211.7949218750,4226.1538085938,4222.9487304688,,,0
0.0156250000,0,4211.7949218750,4224.7436523438,4215.7690429688,4219.3588867188,4208.0771484375,4229.7436523438,4217.6923828125,4235.1284179688,4217.9487304688,4219.2309570312,4217.4360351562,4210.0000000000,4225.8974609375,4219.8715820312,,,0
0.0234375000,0,4213.4614257812,4231.1538085938,4217.6923828125,4221.0258789062,4216.6665039062,4232.3076171875,4217.4360351562,4234.4873046875,4217.8203125000,4222.4360351562,4224.6152343750,4215.7690429688,4230.7690429688,4224.8715820312,,,0
0.0310219000,0,4214.2309570312,4222.9487304688,4218.5898437500,4217.8203125000,4216.9228515625,4226.0258789062,4215.0000000000,4232.8203125000,4213.8461914062,4218.9741210938,4228.5898437500,4216.5385742188,4230.0000000000,4228.3334960938,,,0
0.0388344000,0,4214.8715820312,4220.7690429688,4221.9228515625,4222.1796875000,4214.6152343750,4224.1025390625,4214.6152343750,4230.3847656250,4212.5639648438,4215.5126953125,4229.8715820312,4216.5385742188,4226.6665039062,4230.0000000000,,,0
0.0466469000,0,4218.9741210938,4231.6665039062,4232.0512695312,4230.6411132812,4219.1025390625,4231.5385742188,4218.4614257812,4229.8715820312,4214.2309570312,4220.2563476562,4231.0258789062,4226.0258789062,4230.3847656250,4233.7177734375,,,0
0.0544594000,0,4220.3847656250,4232.4360351562,4234.6152343750,4230.2563476562,4221.1538085938,4229.4873046875,4218.3334960938,4227.6923828125,4213.0771484375,4220.0000000000,4229.7436523438,4229.1025390625,4230.1284179688,4234.7436523438,,,0
0.0619932000,0,4218.4614257812,4226.4101562500,4226.2822265625,4225.8974609375,4217.5639648438,4218.8461914062,4214.4873046875,4226.4101562500,4210.7690429688,4213.4614257812,4226.6665039062,4220.7690429688,4223.3334960938,4232.4360351562,,,0
0.0698057000,0,4216.5385742188,4228.5898437500,4219.3588867188,4221.9228515625,4220.5126953125,4220.5126953125,4214.7436523438,4230.1284179688,4213.4614257812,4217.5639648438,4227.0512695312,4217.8203125000,4224.7436523438,4232.1796875000,,,0
