Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4392.3076171875,1789.3590087891,7236.2822265625,7096.1538085938,6392.1796875000,3223.7180175781,6532.6923828125,8145.1284179688,3990.5129394531,5250.2563476562,6431.4101562500,5876.5385742188,1272.3077392578,4881.2822265625,,,0
0.0078125000,0,1949.6153564453,2397.4357910156,4952.4360351562,3977.3076171875,7271.6665039062,3484.1025390625,8320.3847656250,6124.3588867188,4510.0000000000,5225.1284179688,7532.6923828125,4173.5898437500,5783.9741210938,1994.2307128906,,,0
0.0156250000,0,2030.6409912109,3307.0512695312,7423.0771484375,3991.4101562500,5720.7690429688,5048.0771484375,4750.8974609375,5648.2050781250,8351.9228515625,2002.0512695312,2770.3845214844,7552.9487304688,217.9487152100,7800.3847656250,,,0
0.0234375000,0,5703.5898437500,6645.8974609375,1565.1281738281,6960.8974609375,6604.1025390625,8017.8203125000,3613.3332519531,6336.0258789062,2270.3845214844,3202.4357910156,5856.1538085938,6990.6411132812,4927.9487304688,7525.2563476562,,,0
0.0314086000,0,3434.6154785156,6382.5639648438,7079.3588867188,239.4871673584,3787.3076171875,3241.9230957031,6966.5385742188,1007.9487304688,2904.3588867188,173.8461456299,2234.4870605469,3181.1538085938,1953.0769042969,1409.6153564453,,,0
0.0392211000,0,693.2051391602,3491.6667480469,6665.8974609375,2421.5385742188,2461.0256347656,3305.5129394531,7015.7690429688,6193.8461914062,5245.3847656250,7759.7436523438,6251.2822265625,3475.7692871094,1607.1794433594,1446.2821044922,,,0
0.0470336000,0,1011.4102783203,3934.2307128906,1776.0256347656,3700.5129394531,27.5640945435,3253.7180175781,3644.2307128906,7745.8974609375,5592.5639648438,7546.6665039062,5911.9228515625,3120.1281738281,2585.7692871094,1237.9487304688,,,0
0.0548461000,0,7836.9228515625,1783.9743652344,7644.8715820312,4362.5639648438,808.3333129883,3767.3076171875,5037.5639648438,7664.7436523438,906.9230957031,4542.9487304688,1792.1794433594,8399.2304687500,2850.2563476562,6719.3588867188,,,0
0.0626908000,0,6520.8974609375,2470.7692871094,6433.4614257812,6942.0512695312,8002.0512695312,1841.4102783203,5865.7690429688,2251.0256347656,7956.6665039062,3583.5898437500,3394.8718261719,7732.4360351562,5587.8203125000,2616.4101562500,,,0
0.0705033000,0,5253.9741210938,3474.7436523438,424.2307739258,471.6666564941,1897.0512695312,2232.1794433594,4789.4873046875,5161.1538085938,1259.6153564453,8346.2822265625,4424.3588867188,807.9487304688,7225.0000000000,3047.5642089844,,,0
0.0783158000,0,6237.3076171875,3492.5642089844,5430.6411132812,6747.3076171875,4233.5898437500,877.8204956055,1175.0000000000,4857.6923828125,8236.1542968750,2573.4614257812,5102.3076171875,391.2820434570,3058.7180175781,8123.5898437500,,,0
