Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,2960.8974609375,2482.1794433594,4765.6411132812,7659.8715820312,5975.1284179688,166.7948608398,3946.9230957031,5488.0771484375,2116.1538085938,5060.3847656250,1053.2050781250,7210.6411132812,4130.6411132812,1093.3333740234,,,0
0.0078125000,0,3690.7692871094,5624.1025390625,2743.2050781250,2688.8461914062,5072.3076171875,3775.0000000000,5306.4101562500,296.6666564941,3785.7692871094,5154.7436523438,5026.0258789062,6307.1796875000,1323.4615478516,7776.0258789062,,,0
0.0156250000,0,3572.9487304688,5412.4360351562,3973.5898437500,986.9230957031,2615.6411132812,3910.6411132812,8231.0253906250,1606.6666259766,3039.2307128906,6562.0512695312,6252.0512695312,1720.5128173828,2332.0512695312,6026.7949218750,,,0
0.0234375000,0,5015.7690429688,5578.3334960938,5872.5639648438,6696.6665039062,4064.7436523438,2635.6411132812,5667.0512695312,1686.0256347656,2638.0769042969,2281.9230957031,6969.3588867188,1427.8205566406,3146.1538085938,8279.3593750000,,,0
0.0311481000,0,6419.7436523438,6718.9741210938,146.5384521484,1771.5384521484,5710.5126953125,4370.5126953125,367.9486999512,1049.1025390625,2784.7436523438,4370.7690429688,1965.5128173828,7359.6152343750,6640.2563476562,8197.5644531250,,,0
0.0389606000,0,491.4102478027,724.7435913086,2717.0512695312,2958.8461914062,7355.2563476562,957.1795043945,6016.7949218750,4253.0771484375,6008.7177734375,7355.6411132812,7668.4614257812,5308.5898437500,8348.7177734375,6799.7436523438,,,0
0.0467731000,0,5408.0771484375,1927.8205566406,2759.8718261719,3054.8718261719,727.6923217773,6543.4614257812,3152.4357910156,4090.7692871094,8132.3076171875,3146.9230957031,2370.8974609375,7428.8461914062,6346.6665039062,1919.6153564453,,,0
0.0545856000,0,683.5897216797,1368.4615478516,5002.3076171875,7245.0000000000,4258.9741210938,2360.6411132812,6797.4360351562,8026.0258789062,2490.5126953125,5528.0771484375,5136.2822265625,5465.8974609375,3803.8461914062,4104.1025390625,,,0
0.0624593000,0,2038.4615478516,136.5384521484,1212.8205566406,1878.7178955078,6771.5385742188,1801.9230957031,2178.7180175781,2345.5126953125,1985.0000000000,6237.8203125000,1753.0769042969,2460.3845214844,8286.1542968750,2881.6667480469,,,0
0.0702718000,0,5080.3847656250,8229.2304687500,6717.0512695312,2404.3588867188,5655.6411132812,1496.1538085938,2090.7692871094,7207.4360351562,5520.0000000000,151.0256347656,3411.1538085938,5055.2563476562,6791.2822265625,3728.3332519531,,,0
0.0780843000,0,5362.6923828125,2285.2563476562,4060.8974609375,232.6923065186,2510.8974609375,6577.4360351562,5603.0771484375,3048.9743652344,2226.0256347656,3640.5129394531,1707.3077392578,651.4102783203,6068.0771484375,5374.2309570312,,,0
0.0858968000,0,5472.4360351562,935.3845825195,2754.2307128906,4280.2563476562,4210.2563476562,6645.3847656250,8011.0258789062,5720.2563476562,4206.7949218750,1295.3846435547,7503.0771484375,759.3589477539,1536.7949218750,3013.3332519531,,,0
0.1093121000,0,7491.9228515625,4022.0512695312,8.0769138336,4693.9741210938,8146.4101562500,1801.5384521484,3164.2307128906,5974.8715820312,7304.8715820312,7957.0512695312,2317.8205566406,1104.6153564453,7168.5898437500,6830.0000000000,,,0
0.1171246000,0,1093.9743652344,7159.6152343750,8252.5644531250,4301.9228515625,5420.3847656250,6385.8974609375,52.3076820374,2296.0256347656,1087.9487304688,6402.0512695312,3566.6667480469,6125.7690429688,646.7948608398,6805.6411132812,,,0
0.1249371000,0,6218.9741210938,5873.3334960938,5025.0000000000,1746.7949218750,4943.3334960938,7755.1284179688,6101.2822265625,4158.2050781250,2909.4870605469,6286.5385742188,6007.4360351562,277.9486999512,8158.0771484375,3541.6667480469,,,0
0.1327496000,0,2501.6667480469,8301.5380859375,11.7948627472,5279.2309570312,184.7435760498,3689.8718261719,2660.1281738281,5759.7436523438,6667.1796875000,7277.1796875000,4857.5639648438,6752.4360351562,3427.4357910156,7160.7690429688,,,0
0.1407517000,0,8067.4360351562,6949.6152343750,7369.7436523438,7336.1538085938,3151.6667480469,4732.9487304688,3273.3332519531,2972.1794433594,6815.2563476562,4389.1025390625,7003.5898437500,7187.0512695312,8335.1279296875,3057.9487304688,,,0
0.1485642000,0,1789.1025390625,5791.4101562500,64.7435836792,1307.8205566406,6777.1796875000,3630.1281738281,713.0769042969,6808.3334960938,424.3589782715,4816.6665039062,629.2307739258,1817.6922607422,1198.4615478516,8124.7436523438,,,0
0.1563767000,0,6826.6665039062,5505.1284179688,2484.8718261719,633.3333129883,4998.0771484375,8087.4360351562,4899.3588867188,72.8205032349,6550.6411132812,7179.1025390625,7337.5639648438,2745.7692871094,1496.7949218750,2181.9230957031,,,0
0.1641892000,0,86.2820434570,2327.5642089844,307.9486999512,725.2564086914,1129.1025390625,4857.6923828125,8366.0253906250,6816.6665039062,611.4102783203,6032.8203125000,113.9743499756,3021.2819824219,8278.8457031250,5792.1796875000,,,0
0.1720304000,0,7056.5385742188,5963.7177734375,4784.7436523438,3207.6923828125,7529.7436523438,1818.7178955078,4775.6411132812,1300.5128173828,5374.2309570312,4163.5898437500,3198.4614257812,1113.4615478516,4658.0771484375,4069.2307128906,,,0
0.1798429000,0,7164.4873046875,2735.1281738281,6321.7949218750,2245.3845214844,3817.8205566406,5705.5126953125,6883.5898437500,1176.7949218750,2555.2563476562,3590.6411132812,1989.8718261719,1936.0256347656,3764.6154785156,4693.2050781250,,,0
0.1876554000,0,4987.5639648438,2259.2307128906,1814.3590087891,4598.9741210938,5310.5126953125,6311.9228515625,4600.8974609375,633.5897216797,2208.2050781250,3940.0000000000,6083.7177734375,1995.8974609375,491.2820434570,1040.6409912109,,,0
0.1954679000,0,2521.1538085938,4758.8461914062,6146.7949218750,5000.3847656250,7191.2822265625,7184.1025390625,2652.6923828125,8261.2822265625,4373.3334960938,530.1281738281,2331.4101562500,3417.8205566406,995.8973999023,718.8461303711,,,0
0.2032082000,0,5701.0258789062,6060.7690429688,4589.3588867188,4791.2822265625,4485.3847656250,70.5128097534,1013.9743652344,2511.9230957031,4291.1538085938,6470.8974609375,1913.7178955078,2473.8461914062,2920.2563476562,7943.9746093750,,,0
0.2110207000,0,5067.6923828125,7772.4360351562,2473.4614257812,2183.4614257812,2328.5898437500,1337.8205566406,5394.1025390625,229.6153717041,384.7435913086,5906.2822265625,3742.0512695312,3342.4357910156,7484.6152343750,379.2307739258,,,0
0.2188332000,0,4216.0258789062,5994.1025390625,6744.4873046875,3647.3076171875,721.6666870117,1978.9743652344,4918.7177734375,1144.7435302734,5368.5898437500,4857.6923828125,55.8974266052,8298.7177734375,2445.0000000000,40.2564010620,,,0
0.2266457000,0,2166.0256347656,6091.0258789062,5511.1538085938,4962.1796875000,8229.8720703125,3017.9487304688,6712.6923828125,1069.8718261719,647.9487304688,3302.8205566406,3198.3332519531,7740.0000000000,3713.5898437500,3056.6667480469,,,0
0.2345049000,0,7748.9746093750,6969.2309570312,7124.4873046875,2995.0000000000,3937.1794433594,3269.8718261719,7631.6665039062,5153.3334960938,8213.2050781250,7892.4360351562,5599.2309570312,198.5897369385,5547.4360351562,1106.7949218750,,,0
0.2423174000,0,1594.6153564453,527.6923217773,5558.7177734375,4600.3847656250,1598.5897216797,8391.6669921875,2801.1538085938,3935.3845214844,640.6409912109,3820.6411132812,6835.6411132812,278.9743652344,7224.4873046875,1227.8205566406,,,0
0.2501299000,0,7498.7177734375,2354.1025390625,6908.0771484375,7174.8715820312,2608.8461914062,4477.9487304688,6282.4360351562,1643.7178955078,4692.9487304688,649.1025390625,3830.8974609375,6508.0771484375,6161.2822265625,1757.5640869141,,,0
0.2579424000,0,4282.3076171875,2548.2050781250,7563.3334960938,2057.5642089844,8031.1538085938,4117.9487304688,2431.9230957031,5046.1538085938,6875.6411132812,4066.0256347656,4976.9228515625,6165.2563476562,6296.2822265625,1636.6666259766,,,0
0.2656275000,0,43.7179412842,518.3333129883,932.0512695312,5136.7949218750,4843.4614257812,460.1282043457,7923.2050781250,2893.5898437500,5645.8974609375,3501.0256347656,6883.9741210938,122.0512695312,3568.2050781250,770.6409912109,,,0
0.2734400000,0,4627.6923828125,6206.1538085938,2953.0769042969,1086.7949218750,6123.3334960938,94.4871673584,78.3333282471,7543.4614257812,8134.8715820312,7902.1796875000,6768.5898437500,3472.3076171875,4800.5126953125,3127.0512695312,,,0
0.2812525000,0,5128.0771484375,994.1025390625,4097.0512695312,5950.0000000000,1912.1794433594,3008.7180175781,8310.3847656250,4188.5898437500,293.0769042969,5661.9228515625,7336.5385742188,4125.3847656250,2317.9487304688,6782.3076171875,,,0
0.2890650000,0,1261.7949218750,2006.2821044922,2208.0769042969,5426.1538085938,6042.0512695312,4550.2563476562,822.3076782227,7883.2050781250,2865.0000000000,1578.3333740234,3252.0512695312,7319.6152343750,3631.9230957031,2057.8205566406,,,0
0.2970799000,0,8375.2568359375,5369.6152343750,2109.4870605469,7800.5126953125,1558.2050781250,3301.6667480469,4211.4101562500,2994.7436523438,5778.9741210938,7149.1025390625,5364.3588867188,2276.0256347656,3613.5898437500,979.3589477539,,,0
0.3048924000,0,7723.9746093750,7785.7690429688,6747.4360351562,1020.6409912109,8287.4355468750,7985.0000000000,2668.8461914062,5530.1284179688,5376.5385742188,2926.2819824219,316.5384521484,5686.4101562500,742.3076782227,1908.3333740234,,,0
0.3127049000,0,6182.3076171875,4632.0512695312,4794.6152343750,3815.1281738281,184.2307586670,982.9487304688,5190.8974609375,5652.5639648438,2495.0000000000,3426.0256347656,2981.1538085938,2051.6667480469,1626.0256347656,7772.6923828125,,,0
0.3205174000,0,4749.2309570312,4789.7436523438,3913.3332519531,4452.0512695312,1692.3077392578,8078.2050781250,2823.2050781250,2759.3588867188,4020.1281738281,504.1025695801,4667.5639648438,2864.7436523438,4135.0000000000,6068.5898437500,,,0
0.3281785000,0,8370.0000000000,6596.6665039062,7515.6411132812,7496.6665039062,9.9999914169,1122.3077392578,3401.4101562500,1362.3077392578,4841.0258789062,5339.7436523438,4906.0258789062,2980.5129394531,4846.7949218750,5114.3588867188,,,0
0.3359910000,0,5371.9228515625,3504.7436523438,3334.7436523438,5716.1538085938,5189.1025390625,2723.5898437500,6134.2309570312,6043.7177734375,5080.6411132812,2677.1794433594,2054.3588867188,6095.8974609375,2858.5898437500,1056.2821044922,,,0
0.3438035000,0,6481.9228515625,1732.0512695312,5037.9487304688,7094.8715820312,6962.4360351562,2638.8461914062,6410.8974609375,2380.2563476562,6711.7949218750,7378.4614257812,8205.8974609375,5661.1538085938,2401.5385742188,8014.7436523438,,,0
0.3516160000,0,7955.7690429688,4095.8974609375,4881.7949218750,6923.7177734375,6700.3847656250,3166.6667480469,3584.7436523438,224.4871673584,1403.9743652344,4234.2309570312,6306.2822265625,5893.7177734375,827.3076782227,7508.2050781250,,,0
0.3594834000,0,5473.4614257812,8065.1284179688,2478.4614257812,3916.4101562500,5585.6411132812,4074.8718261719,6760.8974609375,22.1794776917,3937.6923828125,3293.0769042969,7752.9487304688,7175.6411132812,2033.7178955078,221.5384521484,,,0
0.3672959000,0,4568.2050781250,1145.0000000000,7348.9746093750,6331.0258789062,1922.5640869141,1590.0000000000,353.7179260254,2348.0769042969,8302.0517578125,1647.9487304688,1507.8205566406,3742.5642089844,3162.6923828125,7231.1538085938,,,0
0.3751084000,0,4552.9487304688,3638.0769042969,2454.6154785156,5024.7436523438,8026.7949218750,1909.1025390625,4811.1538085938,5946.1538085938,6850.1284179688,6121.0258789062,490.7692260742,616.9230957031,7576.2822265625,5366.4101562500,,,0
0.3829209000,0,2002.1794433594,1313.0769042969,3670.7692871094,4604.1025390625,7204.1025390625,7368.2050781250,3832.0512695312,2188.3332519531,210.3846130371,3312.6923828125,3236.9230957031,5941.9228515625,4579.3588867188,8128.5898437500,,,0
0.3906695000,0,1532.3077392578,1976.5384521484,7283.5898437500,7088.4614257812,4481.5385742188,432.6922912598,3452.5642089844,130.2564086914,4716.4101562500,978.3333129883,4355.7690429688,1194.1025390625,4329.8715820312,5825.2563476562,,,0
0.3984820000,0,3366.2819824219,5849.1025390625,877.5640869141,306.2820434570,6761.9228515625,4698.0771484375,3165.6411132812,7774.3588867188,5451.7949218750,3486.7949218750,5778.8461914062,4793.8461914062,1676.7949218750,6725.2563476562,,,0
