Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0,0,-5.149898602720441,-3.8288798680282525,-3.896803079984693,-4.815913356546389,-10.068056454060752,-3.3181082135383804,-4.119177830309127,2.880458879856178,-4.271011160362832,0.16953993123888722,-0.9287000218923822,-4.145989329148961,2.676672947496627,-5.386862292823025,,,0
0.0078125,0,-5.983394696470441,-4.405784164928264,-4.153150736234693,-5.072261012746367,-10.132265438460763,-1.0744558697883804,-3.670447361559127,4.995937395456167,-4.719741629112832,-3.227921006261113,-4.582508615642382,-6.709954172898961,0.304846775646638,-8.527975574023003,,,0
0.015625,0,-6.047359540220441,-0.23903611802825253,-4.409742533084682,-2.5722610127463668,-7.696230282210763,2.6435617083616307,-3.478064549059127,5.060146379856178,-3.501724050962821,-3.163712021911124,-4.069569162542393,-7.607415110398961,0.17667294749662688,-10.066549792823025,,,0
0.0234375,0,-5.214107587120452,2.9660420069717475,-3.448072611234693,-1.738764919046389,-3.401552547860774,3.9255441302116196,-3.606238377209138,4.739589739206167,-3.565933035362832,-1.5611729594111239,-0.4799695531423822,-4.72289362599895,2.612463963146638,-7.566549792823025,,,0
0.0310219,0,-4.829341962120452,-1.1364970555282525,-2.999342142484693,-3.341548122146378,-3.273378719710763,0.7846749895616085,-4.824255955309127,3.906093645456167,-5.552993582262843,-3.2921299906111017,1.5073351343576178,-4.33812800099895,2.227942478746627,-5.835592761523003,,,0
0.0388344,0,-4.509029462120452,-2.2263408055282525,-1.3328382362346929,-1.1618606221463779,-4.427187313460763,-0.17699493228838037,-5.016638767809127,2.688320207956167,-6.194106863462821,-5.022842881261113,2.1482042749576067,-4.33812800099895,0.5611944318466158,-5.002340808423014,,,0
0.0466469,0,-2.45775993082043,3.2223896631717253,3.731370748115296,3.068852268453611,-2.183534969710763,3.5410226458616307,-3.093543064709138,2.431728411056156,-5.360610769762843,-2.651016709411124,2.7253527124576067,0.4055243427010282,2.420325291246627,-3.143454089673014,,,0
0.0544594,0,-1.752437665220441,3.6071552881717253,5.013353170015307,2.876469455953611,-1.157900204060752,2.5153878802116196,-3.1575079084091158,1.342128801706167,-5.937515066612832,-2.779190537511113,2.084239431257629,1.9438544208510393,2.292151463146638,-2.630514636523003,,,0
0.0619932,0,-2.714107587120452,0.5942158350717364,0.8468492637653071,0.6970260966036221,-2.952822079060752,-2.8051687604383915,-5.080603611559127,0.701015520456167,-7.091567800962821,-6.048477646911124,0.5456652124576067,-2.2228936259989496,-1.105309474353362,-3.784323230323025,,,0
0.0698057,0,-3.67553336832043,1.6840595850717364,-2.614820658084682,-1.2902785908963779,-1.478456844710763,-1.9719168072883804,-4.952429783409116,2.560146379856178,-5.745376394762843,-3.9972081156111017,0.7380480249576067,-3.6972588603989607,-0.400231349353362,-3.912497058423014,,,0
