Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,5373.8461914062,4977.8203125000,3708.4614257812,5657.4360351562,4756.9228515625,5631.2822265625,3396.0256347656,7733.4614257812,3929.1025390625,1447.8205566406,7945.5126953125,3473.3332519531,5364.2309570312,3831.6667480469,,,0
0.0078125000,0,3952.6923828125,1503.4615478516,1495.5128173828,2837.6923828125,8205.5126953125,3585.6411132812,2731.6667480469,4259.3588867188,6151.4101562500,7745.7690429688,7094.2309570312,6428.0771484375,2432.6923828125,582.5640869141,,,0
0.0156250000,0,731.2820434570,4241.9228515625,1635.1281738281,5865.3847656250,2470.8974609375,511.2820434570,7342.3076171875,2557.6923828125,6086.9228515625,6890.8974609375,8152.0512695312,2776.6667480469,7561.1538085938,532.0512695312,,,0
0.0234375000,0,1170.0000000000,2320.8974609375,1167.3077392578,6543.8461914062,7251.1538085938,2898.2050781250,1601.5384521484,6338.3334960938,5476.2822265625,2509.8718261719,1654.7435302734,1340.3846435547,54.2307586670,7346.5385742188,,,0
0.0308349000,0,1227.1794433594,920.0000000000,7916.4101562500,2785.3845214844,5348.2050781250,1539.3590087891,4472.0512695312,7798.3334960938,874.7435913086,2684.4870605469,6662.1796875000,2764.1025390625,2263.0769042969,735.1281738281,,,0
0.0386474000,0,1384.3590087891,844.4871826172,4073.3332519531,5412.0512695312,3431.4101562500,1199.2307128906,4862.8203125000,6378.4614257812,8211.7949218750,1023.8461303711,3963.5898437500,7465.3847656250,1517.3077392578,7687.5639648438,,,0
0.0464599000,0,2836.6667480469,5033.7177734375,485.5128173828,4764.7436523438,5840.7690429688,5347.6923828125,6874.3588867188,4722.0512695312,4921.9228515625,7848.7177734375,3118.9743652344,1310.2563476562,1680.6409912109,3357.9487304688,,,0
0.0542724000,0,695.7692260742,7825.0000000000,3050.7692871094,619.8717651367,4171.1538085938,2467.3076171875,2334.1025390625,3250.5129394531,1523.4615478516,736.0256347656,4893.4614257812,1420.0000000000,429.6153869629,243.9743499756,,,0
0.0622856000,0,3491.9230957031,5133.5898437500,4364.1025390625,3454.6154785156,5805.7690429688,1521.6666259766,8085.7690429688,3118.4614257812,2834.2307128906,699.8717651367,5179.4873046875,1320.1281738281,1568.2050781250,4956.4101562500,,,0
0.0700981000,0,350.7692260742,6000.0000000000,6289.3588867188,1275.6409912109,2482.4357910156,4312.3076171875,1159.1025390625,7891.4101562500,8062.6923828125,3040.8974609375,4850.1284179688,5485.3847656250,3547.0512695312,2565.6411132812,,,0
0.0779106000,0,2292.3076171875,1790.1281738281,2986.2819824219,7372.0512695312,448.9743652344,8280.6406250000,7488.9746093750,411.6666564941,7291.5385742188,7540.0000000000,2849.4870605469,4853.4614257812,6275.8974609375,3091.7949218750,,,0
0.0857231000,0,4887.3076171875,4312.6923828125,7946.7949218750,5511.9228515625,8238.5898437500,2612.4357910156,6019.1025390625,5181.0258789062,3606.0256347656,229.2307586670,8400.1279296875,7124.4873046875,2957.0512695312,5158.9741210938,,,0
0.0934362000,0,7796.6665039062,5889.2309570312,480.3846130371,329.7435913086,8365.7695312500,7159.4873046875,4366.6665039062,5855.6411132812,6805.2563476562,1154.1025390625,6863.0771484375,1605.0000000000,6551.4101562500,7986.6665039062,,,0
0.1012487000,0,1031.6666259766,2288.4614257812,6218.0771484375,4243.4614257812,6157.0512695312,1695.6409912109,5387.8203125000,7640.6411132812,4052.6923828125,4569.4873046875,1236.1538085938,6940.8974609375,1045.8974609375,8341.7949218750,,,0
0.1090612000,0,2497.5642089844,3977.1794433594,7870.3847656250,7813.3334960938,6468.0771484375,7990.6411132812,960.3845825195,3403.8461914062,8240.0000000000,4681.7949218750,4015.3845214844,3020.8974609375,3276.1538085938,2552.8205566406,,,0
0.1168737000,0,7665.8974609375,5483.0771484375,5854.2309570312,5375.0000000000,4254.2309570312,1138.3333740234,7194.8715820312,6540.3847656250,8349.2304687500,1696.5384521484,6464.2309570312,1522.6922607422,1393.3333740234,1847.0512695312,,,0
0.1243949000,0,4647.5639648438,6334.1025390625,276.5384521484,7183.9741210938,3706.1538085938,2811.4101562500,6269.4873046875,406.5384521484,6717.6923828125,6122.0512695312,2495.6411132812,7771.0258789062,5335.7690429688,5278.0771484375,,,0
0.1322074000,0,1869.6153564453,3894.8718261719,7545.0000000000,837.4359130859,373.5897216797,5759.8715820312,8223.5898437500,6146.2822265625,4773.3334960938,4476.6665039062,6588.5898437500,2320.2563476562,5637.0512695312,4052.1794433594,,,0
0.1400199000,0,2527.4357910156,1532.3077392578,725.5128173828,5340.8974609375,1335.5128173828,751.0256347656,2534.8718261719,1440.0000000000,6057.1796875000,556.0256347656,6547.1796875000,8329.7431640625,6741.6665039062,7323.9746093750,,,0
0.1478324000,0,2953.5898437500,6471.9228515625,1612.9487304688,6419.7436523438,352.5640869141,4655.8974609375,2896.5385742188,5114.8715820312,4515.8974609375,6291.7949218750,5268.0771484375,2789.6154785156,2473.2050781250,4725.0000000000,,,0
0.1560112000,0,6427.8203125000,4235.3847656250,6426.2822265625,912.9487304688,4555.5126953125,1536.5384521484,4187.3076171875,2560.8974609375,2642.6923828125,4204.4873046875,398.4615173340,4592.8203125000,7327.1796875000,8401.2822265625,,,0
0.1638237000,0,1150.2563476562,5218.5898437500,6726.7949218750,5701.1538085938,5585.6411132812,3416.0256347656,4392.1796875000,5021.1538085938,2292.9487304688,7533.8461914062,3477.8205566406,2175.2563476562,3585.7692871094,7261.5385742188,,,0
