Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4247.8203125000,4284.4873046875,4242.3076171875,4186.9228515625,4231.4101562500,4236.0258789062,4241.9228515625,4235.3847656250,4253.8461914062,4251.7949218750,4142.4360351562,4232.8203125000,4392.9487304688,4284.6152343750,,,0
0.0078125000,0,4246.5385742188,4284.3588867188,4233.4614257812,4183.9741210938,4226.9228515625,4236.9228515625,4243.9741210938,4224.4873046875,4247.4360351562,4247.9487304688,4138.9741210938,4209.3588867188,4384.8715820312,4282.1796875000,,,0
0.0156250000,0,4249.6152343750,4291.4101562500,4231.9228515625,4185.5126953125,4226.9228515625,4241.6665039062,4237.4360351562,4217.1796875000,4243.8461914062,4247.6923828125,4139.3588867188,4222.3076171875,4386.7949218750,4292.8203125000,,,0
0.0234375000,0,4253.0771484375,4294.2309570312,4233.2050781250,4186.9228515625,4230.7690429688,4247.1796875000,4231.7949218750,4222.6923828125,4248.4614257812,4248.9741210938,4140.8974609375,4249.3588867188,4388.4614257812,4293.0771484375,,,0
0.0322085000,0,4252.4360351562,4290.7690429688,4231.4101562500,4186.5385742188,4230.8974609375,4246.7949218750,4234.4873046875,4220.0000000000,4242.9487304688,4242.5639648438,4137.1796875000,4232.6923828125,4380.7690429688,4288.5898437500,,,0
0.0400210000,0,4251.1538085938,4290.8974609375,4238.3334960938,4190.8974609375,4230.0000000000,4241.6665039062,4233.5898437500,4207.4360351562,4231.4101562500,4238.4614257812,4138.0771484375,4219.6152343750,4376.0258789062,4293.5898437500,,,0
0.0478335000,0,4251.0258789062,4292.1796875000,4245.0000000000,4193.4614257812,4231.4101562500,4236.7949218750,4224.4873046875,4200.8974609375,4228.8461914062,4237.4360351562,4138.8461914062,4228.8461914062,4376.4101562500,4289.6152343750,,,0
0.0556460000,0,4250.1284179688,4289.3588867188,4238.9741210938,4188.8461914062,4230.3847656250,4234.8715820312,4222.6923828125,4202.0512695312,4236.0258789062,4238.9741210938,4136.4101562500,4223.0771484375,4375.8974609375,4283.7177734375,,,0
0.0634733000,0,4250.8974609375,4289.4873046875,4228.8461914062,4188.3334960938,4227.8203125000,4234.7436523438,4229.8715820312,4209.6152343750,4245.1284179688,4246.4101562500,4142.5639648438,4208.5898437500,4375.5126953125,4286.7949218750,,,0
0.0712858000,0,4252.0512695312,4293.2050781250,4228.5898437500,4197.0512695312,4229.8715820312,4233.2050781250,4234.1025390625,4219.2309570312,4249.4873046875,4252.3076171875,4151.9228515625,4211.7949218750,4378.0771484375,4286.2822265625,,,0
0.0790983000,0,4247.5639648438,4286.5385742188,4237.0512695312,4198.3334960938,4228.0771484375,4231.4101562500,4229.2309570312,4221.7949218750,4251.4101562500,4249.7436523438,4151.6665039062,4217.8203125000,4378.5898437500,4280.1284179688,,,0
0.0869108000,0,4244.8715820312,4275.0000000000,4234.7436523438,4189.2309570312,4222.3076171875,4231.5385742188,4226.6665039062,4217.8203125000,4247.0512695312,4247.1796875000,4148.2050781250,4218.0771484375,4372.4360351562,4281.1538085938,,,0
0.0933559000,0,4248.0771484375,4279.3588867188,4228.7177734375,4188.8461914062,4224.2309570312,4231.2822265625,4231.0258789062,4216.7949218750,4240.5126953125,4246.9228515625,4151.4101562500,4229.4873046875,4363.7177734375,4284.2309570312,,,0
0.1011684000,0,4249.7436523438,4281.4101562500,4240.7690429688,4197.5639648438,4225.8974609375,4229.6152343750,4231.2822265625,4218.7177734375,4243.7177734375,4246.1538085938,4156.4101562500,4244.2309570312,4365.7690429688,4285.7690429688,,,0
0.1089809000,0,4249.8715820312,4269.4873046875,4251.4101562500,4194.3588867188,4218.2050781250,4228.0771484375,4228.0771484375,4215.7690429688,4248.9741210938,4249.4873046875,4158.9741210938,4248.8461914062,4376.6665039062,4294.4873046875,,,0
0.1167934000,0,4251.1538085938,4263.5898437500,4247.0512695312,4188.2050781250,4216.4101562500,4226.7949218750,4228.4614257812,4214.2309570312,4247.5639648438,4252.6923828125,4159.4873046875,4235.1284179688,4374.2309570312,4294.7436523438,,,0
0.1254665000,0,4251.0258789062,4262.5639648438,4243.5898437500,4193.8461914062,4222.9487304688,4228.2050781250,4225.0000000000,4217.3076171875,4246.9228515625,4247.3076171875,4157.0512695312,4212.6923828125,4364.7436523438,4283.4614257812,,,0
0.1332790000,0,4247.1796875000,4254.3588867188,4239.7436523438,4193.8461914062,4221.0258789062,4235.3847656250,4209.7436523438,4210.8974609375,4240.2563476562,4239.1025390625,4154.7436523438,4207.6923828125,4361.1538085938,4279.4873046875,,,0
0.1410915000,0,4243.9741210938,4242.1796875000,4232.4360351562,4185.2563476562,4213.8461914062,4240.0000000000,4192.6923828125,4191.7949218750,4229.1025390625,4236.7949218750,4153.9741210938,4217.4360351562,4358.2050781250,4280.7690429688,,,0
0.1489040000,0,4243.5898437500,4234.6152343750,4223.7177734375,4183.9741210938,4216.5385742188,4238.9741210938,4182.5639648438,4180.7690429688,4225.6411132812,4234.7436523438,4155.7690429688,4223.4614257812,4353.2050781250,4274.6152343750,,,0
0.1561773000,0,4247.5639648438,4234.3588867188,4224.2309570312,4190.1284179688,4222.0512695312,4241.2822265625,4187.0512695312,4189.6152343750,4229.7436523438,4235.5126953125,4161.5385742188,4233.9741210938,4353.3334960938,4272.4360351562,,,0
0.1639898000,0,4252.8203125000,4236.6665039062,4236.9228515625,4197.0512695312,4223.0771484375,4247.8203125000,4199.8715820312,4202.8203125000,4238.7177734375,4245.1284179688,4167.9487304688,4252.9487304688,4358.5898437500,4280.8974609375,,,0
0.1718023000,0,4250.5126953125,4234.1025390625,4244.3588867188,4199.7436523438,4225.8974609375,4247.4360351562,4198.8461914062,4205.1284179688,4243.7177734375,4252.0512695312,4168.8461914062,4246.2822265625,4358.3334960938,4282.4360351562,,,0
0.1796148000,0,4249.2309570312,4228.0771484375,4239.6152343750,4197.6923828125,4228.8461914062,4245.7690429688,4190.8974609375,4205.3847656250,4238.5898437500,4244.6152343750,4166.1538085938,4209.6152343750,4352.1796875000,4277.6923828125,,,0
0.1876824000,0,4256.9228515625,4229.6152343750,4243.3334960938,4198.8461914062,4229.1025390625,4251.2822265625,4197.5639648438,4215.1284179688,4240.7690429688,4242.3076171875,4168.7177734375,4208.9741210938,4351.4101562500,4281.0258789062,,,0
0.1954949000,0,4265.7690429688,4231.1538085938,4252.1796875000,4202.3076171875,4231.6665039062,4254.7436523438,4208.8461914062,4220.6411132812,4250.5126953125,4253.4614257812,4173.7177734375,4245.1284179688,4354.4873046875,4281.7949218750,,,0
0.2033074000,0,4264.1025390625,4223.8461914062,4242.4360351562,4200.7690429688,4228.0771484375,4253.0771484375,4205.0000000000,4206.7949218750,4241.5385742188,4246.7949218750,4170.6411132812,4241.7949218750,4342.9487304688,4268.3334960938,,,0
0.2111199000,0,4256.9228515625,4213.7177734375,4225.7690429688,4199.7436523438,4217.6923828125,4252.5639648438,4197.6923828125,4197.8203125000,4225.7690429688,4230.1284179688,4161.9228515625,4202.9487304688,4331.1538085938,4258.4614257812,,,0
0.2188984000,0,4255.1284179688,4209.7436523438,4228.3334960938,4201.0258789062,4214.6152343750,4251.6665039062,4200.0000000000,4205.1284179688,4230.5126953125,4235.5126953125,4163.8461914062,4214.4873046875,4339.7436523438,4269.3588867188,,,0
0.2267109000,0,4259.8715820312,4210.5126953125,4244.4873046875,4203.0771484375,4219.3588867188,4250.2563476562,4204.3588867188,4209.6152343750,4245.8974609375,4252.9487304688,4180.7690429688,4250.6411132812,4349.7436523438,4282.1796875000,,,0
