Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,1907.9487304688,2481.7949218750,322.9486999512,7744.8715820312,4483.0771484375,5137.6923828125,7221.7949218750,7654.7436523438,4436.7949218750,5925.7690429688,4257.0512695312,4468.5898437500,4287.3076171875,5648.5898437500,,,0
0.0078125000,0,6328.7177734375,1467.6922607422,3041.9230957031,4090.1281738281,3638.9743652344,6124.6152343750,1651.6666259766,287.0512695312,8181.0258789062,2610.8974609375,6694.8715820312,2880.7692871094,494.1025695801,3989.8718261719,,,0
0.0156250000,0,7296.5385742188,7853.3334960938,1983.2050781250,2628.8461914062,4271.0258789062,888.4615478516,6969.7436523438,371.4102478027,4365.5126953125,5636.9228515625,4146.6665039062,5449.6152343750,1912.5640869141,1870.5128173828,,,0
0.0234375000,0,4733.2050781250,1638.9743652344,2156.4101562500,5280.5126953125,3379.7436523438,6426.5385742188,768.2051391602,2061.0256347656,2098.5898437500,8357.3076171875,6225.5126953125,2342.1794433594,8020.0000000000,4473.2050781250,,,0
0.0314159000,0,2609.7436523438,3462.9487304688,7453.0771484375,1247.1794433594,2684.3588867188,7943.2050781250,6711.7949218750,227.6923065186,6408.5898437500,640.6409912109,1816.4102783203,1619.8718261719,2640.3845214844,1103.4615478516,,,0
0.0392284000,0,7837.1796875000,7220.0000000000,1664.4871826172,564.2307739258,7669.8715820312,1845.3846435547,124.6153793335,7041.4101562500,7869.4873046875,4372.8203125000,2020.2563476562,4527.1796875000,1603.3333740234,5123.4614257812,,,0
0.0470409000,0,5520.2563476562,2705.2563476562,2253.2050781250,906.0256347656,2743.7180175781,5429.6152343750,2307.1794433594,7419.2309570312,7601.4101562500,6841.5385742188,3549.1025390625,2600.0000000000,4150.6411132812,6674.7436523438,,,0
0.0548534000,0,233.2051239014,5447.5639648438,4995.0000000000,7002.1796875000,3727.0512695312,3307.4357910156,707.6923217773,3159.2307128906,3017.3076171875,535.0000000000,206.0256347656,6462.1796875000,5882.8203125000,1169.6153564453,,,0
0.0620285000,0,5067.1796875000,3483.4614257812,3376.1538085938,4337.1796875000,4596.2822265625,395.5128173828,7361.4101562500,4819.3588867188,7626.2822265625,3401.4101562500,3980.2563476562,6742.8203125000,7910.0000000000,4923.7177734375,,,0
0.0698410000,0,2503.9743652344,5911.4101562500,5792.3076171875,85.3846054077,468.3333129883,3685.2563476562,2973.8461914062,767.3076782227,3523.8461914062,6053.3334960938,5782.4360351562,1813.2050781250,77.3076858521,5162.1796875000,,,0
0.0776535000,0,2902.3076171875,4050.8974609375,1358.0769042969,1271.9230957031,5182.0512695312,1092.0512695312,6934.4873046875,3993.3332519531,1714.7435302734,2154.2307128906,2526.9230957031,8310.7695312500,3580.6411132812,1187.9487304688,,,0
0.0854660000,0,3332.4357910156,4568.2050781250,4782.1796875000,4508.2050781250,4921.7949218750,8312.9482421875,1361.4102783203,4788.8461914062,6086.6665039062,3483.2050781250,680.5128173828,3709.1025390625,3412.1794433594,7410.3847656250,,,0
0.0930255000,0,5308.0771484375,7425.8974609375,7682.6923828125,3810.7692871094,1209.8718261719,1147.6922607422,5752.5639648438,4052.8205566406,853.5897216797,1081.6666259766,5407.5639648438,2920.6411132812,493.7179260254,2862.6923828125,,,0
0.1008380000,0,4032.8205566406,3142.1794433594,2116.0256347656,4817.6923828125,460.7692260742,5020.8974609375,6469.6152343750,6641.5385742188,2644.7436523438,3230.0000000000,1449.3590087891,6822.6923828125,6500.8974609375,1498.9743652344,,,0
0.1086505000,0,6917.8203125000,1303.4615478516,7406.9228515625,4290.5126953125,7519.8715820312,6755.8974609375,2015.3846435547,7003.8461914062,3601.4101562500,5807.1796875000,4341.2822265625,7103.9741210938,4426.6665039062,2165.3845214844,,,0
0.1164630000,0,1844.8718261719,283.2051086426,8369.8720703125,5672.4360351562,3427.5642089844,3958.2050781250,2647.4357910156,6668.7177734375,4594.2309570312,3612.0512695312,6799.6152343750,1301.0256347656,5465.8974609375,3964.6154785156,,,0
0.1254223000,0,6572.4360351562,6110.0000000000,4993.3334960938,4222.4360351562,2473.8461914062,1628.2050781250,192.8205108643,2860.6411132812,8124.3588867188,14.4871702194,8013.3334960938,1897.3077392578,4490.7690429688,397.3076782227,,,0
0.1332348000,0,6557.1796875000,5680.8974609375,446.9230651855,3383.4614257812,6917.8203125000,3452.4357910156,4963.4614257812,4675.0000000000,1822.5640869141,4374.7436523438,8241.9228515625,6519.1025390625,3867.6923828125,1127.6922607422,,,0
0.1410473000,0,2137.5642089844,7736.6665039062,1655.3846435547,7591.4101562500,7188.5898437500,836.9230957031,873.4615478516,881.2820434570,6794.3588867188,152.1794738770,6770.3847656250,6930.0000000000,4925.7690429688,590.1281738281,,,0
0.1488598000,0,4363.8461914062,5925.6411132812,5943.5898437500,5559.6152343750,3250.7692871094,7233.7177734375,6021.1538085938,2889.4870605469,7416.4101562500,7699.1025390625,7981.7949218750,7306.0258789062,2109.1025390625,6497.5639648438,,,0
0.1554939000,0,472.5640869141,1256.4102783203,6540.0000000000,2746.4101562500,5289.8715820312,5915.3847656250,175.7692260742,1109.4871826172,216.4102478027,6311.0258789062,3692.4357910156,4579.7436523438,1289.7435302734,3430.8974609375,,,0
0.1633064000,0,6267.8203125000,3717.0512695312,7274.8715820312,1959.3590087891,4787.6923828125,1712.8205566406,3023.2050781250,5961.7949218750,6587.0512695312,5557.8203125000,4748.5898437500,3381.7949218750,83.8461456299,5961.6665039062,,,0
0.1711189000,0,7865.7690429688,5500.1284179688,6873.3334960938,3116.4101562500,1069.7435302734,5700.8974609375,3902.6923828125,5973.4614257812,3584.2307128906,4429.4873046875,2908.9743652344,3588.7180175781,467.5640869141,2961.4101562500,,,0
0.1789314000,0,1010.0000000000,7734.1025390625,3691.7949218750,7467.6923828125,3642.3076171875,6933.5898437500,2466.1538085938,2694.2307128906,7418.0771484375,3732.3076171875,8401.5380859375,3102.6923828125,4709.6152343750,6554.1025390625,,,0
0.1867614000,0,688.0769042969,782.0512695312,4038.5898437500,1942.3077392578,6824.1025390625,4925.5126953125,6554.3588867188,1694.7435302734,6134.8715820312,3541.4101562500,5667.8203125000,8319.6152343750,1559.7435302734,5495.0000000000,,,0
0.1945739000,0,4996.4101562500,7239.2309570312,4781.9228515625,212.4358825684,2283.3332519531,6418.7177734375,4051.2819824219,3933.4614257812,4501.0258789062,216.7948608398,4191.4101562500,147.0512695312,5959.1025390625,5620.2563476562,,,0
0.2023864000,0,5250.7690429688,3423.3332519531,3375.2563476562,2536.6667480469,6273.2050781250,5687.6923828125,1109.2307128906,2158.5898437500,2637.9487304688,231.2820434570,5283.2050781250,3863.3332519531,6139.1025390625,4779.4873046875,,,0
