Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,5143.7177734375,248.8461456299,6227.0512695312,7059.6152343750,3849.6154785156,6600.8974609375,5014.7436523438,4413.3334960938,7308.0771484375,4636.7949218750,15.7692222595,2617.8205566406,2085.3845214844,3930.7692871094,,,0
0.0078125000,0,2259.3588867188,4565.0000000000,6191.7949218750,2772.1794433594,8104.1025390625,153.7179412842,7002.9487304688,3781.6667480469,1115.7691650391,529.2307739258,1362.9487304688,6540.5126953125,8341.5380859375,5886.1538085938,,,0
0.0156250000,0,3997.6923828125,5326.6665039062,7929.8715820312,4447.6923828125,349.6153869629,4671.7949218750,7072.3076171875,2405.6411132812,5085.7690429688,4756.7949218750,8375.1279296875,152.6923065186,1578.3333740234,3076.6667480469,,,0
0.0234375000,0,6371.6665039062,3918.2050781250,7567.3076171875,3576.2819824219,5963.3334960938,678.9743652344,2828.3332519531,3486.9230957031,3496.7949218750,1213.5897216797,5489.8715820312,6491.0258789062,1103.7178955078,2082.0512695312,,,0
0.0307919000,0,3225.7692871094,2936.2819824219,5703.2050781250,3437.6923828125,5903.3334960938,368.9743652344,2979.2307128906,8171.4101562500,4571.1538085938,5775.8974609375,3864.1025390625,5616.0258789062,3313.2050781250,2722.9487304688,,,0
0.0386044000,0,7574.8715820312,2034.1025390625,3663.3332519531,7565.7690429688,331.4102478027,3240.1281738281,7529.8715820312,3545.3845214844,7456.0258789062,5373.7177734375,5609.7436523438,1636.2821044922,3210.1281738281,1886.9230957031,,,0
0.0464169000,0,6744.1025390625,2184.3588867188,1017.4359130859,7191.2822265625,3629.7436523438,7087.0512695312,497.5640869141,2702.8205566406,5162.0512695312,188.0769195557,7393.0771484375,1031.6666259766,5987.5639648438,1265.7691650391,,,0
0.0542294000,0,7041.0258789062,7477.4360351562,596.5384521484,5615.6411132812,7480.6411132812,146.0256347656,2025.0000000000,2840.2563476562,6607.5639648438,1223.8461914062,5308.9741210938,7472.5639648438,1085.0000000000,2206.0256347656,,,0
0.0624103000,0,1448.7178955078,4818.2050781250,461.7948608398,5509.1025390625,2925.3845214844,3879.6154785156,603.3333129883,7843.2050781250,4092.0512695312,3941.4101562500,418.4615173340,570.6409912109,1357.1794433594,5821.1538085938,,,0
0.0702228000,0,7109.7436523438,1735.3846435547,3224.3588867188,2251.7949218750,2407.6923828125,8330.5126953125,8313.5898437500,8248.9746093750,2028.8461914062,1685.0000000000,5306.4101562500,3066.1538085938,1074.4871826172,6261.7949218750,,,0
0.0780353000,0,5237.5639648438,2317.8205566406,93.8461456299,2272.9487304688,5970.3847656250,7381.7949218750,3520.5129394531,507.1794738770,1613.5897216797,4921.9228515625,6601.1538085938,203.4615325928,3579.2307128906,4513.8461914062,,,0
0.0858478000,0,5835.7690429688,2537.0512695312,3743.2050781250,3562.4357910156,3505.5129394531,1334.3590087891,1415.5128173828,3544.8718261719,3446.1538085938,505.5128173828,1186.7949218750,7382.0512695312,3953.4614257812,513.0769042969,,,0
0.0934774000,0,797.4359130859,6165.8974609375,8247.0517578125,2313.2050781250,6286.6665039062,777.9487304688,1155.2563476562,5614.3588867188,5420.1284179688,3442.3076171875,6992.9487304688,7608.2050781250,4757.6923828125,7147.9487304688,,,0
0.1012899000,0,6707.8203125000,7981.4101562500,3742.4357910156,4335.7690429688,6481.9228515625,5810.3847656250,1166.5384521484,8161.1538085938,2621.7949218750,1951.2821044922,6421.2822265625,5311.4101562500,7202.6923828125,7303.2050781250,,,0
0.1091024000,0,5540.7690429688,7741.5385742188,3560.7692871094,671.1538085938,7786.2822265625,600.6409912109,5709.2309570312,3901.7949218750,5825.0000000000,7982.6923828125,1377.9487304688,1492.6922607422,8286.1542968750,6656.6665039062,,,0
0.1169149000,0,5031.7949218750,6627.0512695312,4936.5385742188,7267.1796875000,3690.2563476562,1451.0256347656,7962.1796875000,1709.2307128906,7582.9487304688,3769.8718261719,349.8717956543,6436.7949218750,6330.3847656250,1887.6922607422,,,0
0.1250126000,0,7508.2050781250,7693.8461914062,6506.1538085938,945.0000000000,2922.0512695312,3676.6667480469,2422.1794433594,5190.2563476562,2662.5642089844,2997.5642089844,6453.7177734375,7967.0512695312,3599.4870605469,2429.8718261719,,,0
0.1328251000,0,1502.4359130859,5498.0771484375,7824.2309570312,7160.8974609375,1214.2307128906,3679.8718261719,8212.8203125000,4160.7690429688,5651.7949218750,6545.0000000000,5580.3847656250,2663.9743652344,134.3589630127,1018.2051391602,,,0
0.1406376000,0,7882.6923828125,4927.5639648438,1793.4615478516,860.2564086914,2597.9487304688,2471.9230957031,1965.6409912109,2276.4101562500,7613.0771484375,7645.5126953125,438.7179260254,2273.5898437500,7382.0512695312,1013.5897216797,,,0
0.1484501000,0,1354.4871826172,2637.3076171875,8387.6923828125,3667.6923828125,6971.9228515625,4314.2309570312,1023.7179565430,3193.3332519531,1061.1538085938,7804.6152343750,7997.6923828125,1337.0512695312,8082.4360351562,2550.1281738281,,,0
0.1561031000,0,8244.3593750000,1618.3333740234,906.1538085938,7713.5898437500,2293.2050781250,3003.0769042969,7942.5639648438,6642.8203125000,1919.4871826172,2938.8461914062,6354.4873046875,2619.4870605469,7066.9228515625,3399.6154785156,,,0
0.1639156000,0,6608.7177734375,227.5640869141,4370.1284179688,2737.1794433594,7748.9746093750,6553.5898437500,4976.0258789062,6597.6923828125,7924.3588867188,6231.2822265625,6568.3334960938,538.4615478516,846.4102783203,4541.7949218750,,,0
0.1717281000,0,2703.2050781250,2085.2563476562,48.8461456299,5866.9228515625,2757.8205566406,5744.8715820312,215.5128173828,553.7179565430,3576.0256347656,3019.3588867188,2204.4870605469,4459.7436523438,2689.8718261719,548.7179565430,,,0
0.1795406000,0,3530.2563476562,3466.4101562500,132.4358825684,906.6666870117,2926.0256347656,6102.4360351562,1279.3590087891,6594.3588867188,948.9743652344,122.6922988892,5208.8461914062,2378.0769042969,4327.6923828125,8076.7949218750,,,0
0.1872050000,0,1624.7435302734,3508.5898437500,1988.3333740234,8132.1796875000,1206.4102783203,7270.3847656250,1990.3846435547,6360.1284179688,416.9230651855,6238.4614257812,2181.7949218750,7976.1538085938,5350.7690429688,2473.0769042969,,,0
0.1950175000,0,6860.6411132812,4509.1025390625,3202.6923828125,6569.3588867188,4556.2822265625,6111.2822265625,2757.6923828125,446.2820434570,1445.2563476562,5310.2563476562,663.0769042969,6985.6411132812,5857.6923828125,2625.7692871094,,,0
0.2028300000,0,1268.2050781250,592.8204956055,1746.4102783203,2013.2050781250,967.1795043945,8291.6669921875,1743.8461914062,4413.0771484375,4676.0258789062,1295.2563476562,5420.0000000000,6179.3588867188,6972.0512695312,221.5384521484,,,0
0.2106425000,0,5807.8203125000,6751.2822265625,8253.3330078125,817.9487304688,7864.6152343750,2745.0000000000,4934.2309570312,7605.2563476562,584.2307739258,2463.2050781250,8186.5385742188,7250.1284179688,3132.9487304688,2118.2050781250,,,0
0.2183964000,0,3915.5129394531,1241.9230957031,2237.4357910156,5201.0258789062,5016.9228515625,4255.7690429688,5565.3847656250,5757.4360351562,1564.8718261719,740.5128173828,6862.6923828125,2199.1025390625,8072.5639648438,6939.1025390625,,,0
0.2262089000,0,3134.1025390625,2180.5126953125,1151.7949218750,6214.6152343750,4320.3847656250,1530.2563476562,7168.5898437500,4843.2050781250,3824.4870605469,1589.6153564453,4802.8203125000,7116.0258789062,7578.5898437500,7629.2309570312,,,0
0.2340214000,0,88.4615325928,7556.2822265625,2049.4870605469,633.4615478516,797.8204956055,5775.3847656250,5402.0512695312,1899.8718261719,4796.0258789062,1814.8718261719,5647.3076171875,4293.7177734375,7657.9487304688,7078.2050781250,,,0
0.2418339000,0,5638.9741210938,2053.3332519531,6508.8461914062,1918.2050781250,2415.5126953125,4653.5898437500,1113.7178955078,4408.7177734375,7799.4873046875,1307.3077392578,2995.5129394531,2475.2563476562,7245.5126953125,6541.1538085938,,,0
0.2496760000,0,8107.0512695312,4826.6665039062,1672.8205566406,6752.1796875000,1636.7949218750,7860.5126953125,8045.7690429688,7695.6411132812,5896.6665039062,4087.4357910156,3216.2819824219,7280.7690429688,6596.6665039062,728.9743652344,,,0
0.2574885000,0,5941.9228515625,5063.4614257812,3066.0256347656,1556.1538085938,6764.1025390625,2516.0256347656,5801.4101562500,3882.8205566406,2930.8974609375,7267.3076171875,7501.4101562500,3673.3332519531,6293.3334960938,3785.7692871094,,,0
0.2653010000,0,2417.6923828125,3192.5642089844,4523.4614257812,3605.3845214844,8145.5126953125,5463.5898437500,4600.0000000000,7476.0258789062,5215.2563476562,7303.5898437500,7927.9487304688,1060.8974609375,5204.3588867188,340.3846130371,,,0
0.2731135000,0,6864.1025390625,194.9999847412,4263.5898437500,631.9230957031,6575.8974609375,2429.3588867188,5094.3588867188,8273.5898437500,8020.5126953125,885.7692260742,147.6923065186,3522.9487304688,6983.9741210938,2118.4614257812,,,0
0.2812490000,0,988.7179565430,5943.3334960938,2530.0000000000,3191.4101562500,5091.5385742188,1439.3590087891,8055.1284179688,1659.3590087891,6024.6152343750,4194.6152343750,3997.4357910156,7843.0771484375,4702.5639648438,8207.8203125000,,,0
0.2890615000,0,8175.8974609375,4048.2050781250,2388.8461914062,381.1538391113,1621.5384521484,3233.5898437500,6957.3076171875,1742.5640869141,7845.0000000000,5462.5639648438,4915.6411132812,6753.7177734375,1160.2563476562,5617.5639648438,,,0
0.2968740000,0,2664.1025390625,2989.8718261719,1994.7435302734,245.5128173828,6015.5126953125,6968.0771484375,8052.1796875000,7493.0771484375,1661.7949218750,1613.2050781250,3473.0769042969,5816.5385742188,209.2307586670,7172.6923828125,,,0
0.3046865000,0,4542.1796875000,1675.6409912109,5879.6152343750,2893.0769042969,2004.6153564453,5238.4614257812,4849.3588867188,3332.8205566406,4814.6152343750,3763.5898437500,6350.0000000000,3835.3845214844,1801.1538085938,5915.3847656250,,,0
0.3127307000,0,3138.9743652344,8250.5126953125,3338.4614257812,7203.2050781250,5902.9487304688,5047.8203125000,7221.4101562500,6302.3076171875,6089.1025390625,754.4871826172,7745.5126953125,4391.6665039062,5404.6152343750,5596.9228515625,,,0
0.3205432000,0,29.8717861176,336.9230651855,6806.1538085938,1539.8718261719,5226.1538085938,3087.3076171875,4795.5126953125,2250.1281738281,702.0512695312,8124.3588867188,3475.7692871094,2510.3845214844,5917.1796875000,2933.0769042969,,,0
0.3283557000,0,3705.5129394531,625.0000000000,7099.2309570312,6602.1796875000,6798.3334960938,2521.0256347656,8360.3847656250,634.3589477539,5024.6152343750,7488.8461914062,6041.0258789062,5692.4360351562,7382.4360351562,1276.4102783203,,,0
0.3361682000,0,127.0512695312,1387.4359130859,5121.0258789062,5244.8715820312,5190.7690429688,1602.1794433594,4974.3588867188,3016.7949218750,453.7179260254,2801.7949218750,3451.6667480469,4880.7690429688,992.1795043945,2568.9743652344,,,0
0.3434467000,0,1424.8718261719,1807.0512695312,3934.2307128906,3965.6411132812,962.1795043945,678.9743652344,2637.6923828125,2386.2819824219,3593.8461914062,7066.2822265625,2100.0000000000,6284.4873046875,1370.1281738281,6522.0512695312,,,0
0.3512592000,0,520.8973999023,3179.6154785156,7945.0000000000,4869.1025390625,4003.9743652344,5361.2822265625,5914.2309570312,1017.3076782227,2141.4101562500,8027.8203125000,4832.3076171875,3902.5642089844,5982.9487304688,865.1281738281,,,0
0.3590717000,0,1532.5640869141,1007.4359130859,7791.4101562500,1382.5640869141,4497.9487304688,7171.4101562500,7812.3076171875,7672.9487304688,1254.1025390625,8032.9487304688,7496.7949218750,4828.7177734375,8255.5126953125,3175.0000000000,,,0
0.3668842000,0,1495.2563476562,201.2820434570,7931.4101562500,7343.8461914062,5078.2050781250,6118.0771484375,6325.5126953125,8057.3076171875,3252.1794433594,3876.6667480469,7562.6923828125,6927.1796875000,714.7435913086,5717.1796875000,,,0
0.3745844000,0,1781.5384521484,1714.4871826172,2291.9230957031,1914.3590087891,831.5384521484,5687.3076171875,3051.5385742188,6302.6923828125,3594.3588867188,5561.5385742188,5573.9741210938,7883.5898437500,3787.0512695312,5255.8974609375,,,0
0.3823969000,0,7120.5126953125,4077.1794433594,2985.8974609375,6091.7949218750,2150.5126953125,6463.0771484375,5894.8715820312,3367.9487304688,7527.5639648438,2616.9230957031,804.6153564453,3935.5129394531,5672.1796875000,703.7179565430,,,0
0.3902094000,0,516.9230957031,356.0256347656,5383.3334960938,1224.7435302734,20.6410160065,943.5897216797,7127.4360351562,3109.6154785156,1090.7691650391,1018.5897216797,3866.4101562500,3037.8205566406,7977.0512695312,4618.5898437500,,,0
0.3980219000,0,7091.2822265625,7784.8715820312,5822.6923828125,6777.8203125000,4526.6665039062,2189.3588867188,2661.2819824219,4319.2309570312,4319.7436523438,8275.1279296875,2077.5642089844,2736.0256347656,1657.1794433594,5971.0258789062,,,0
0.4058459000,0,2414.1025390625,487.8204956055,1093.4615478516,6021.4101562500,5680.0000000000,136.7948608398,7832.5639648438,7188.0771484375,1348.4615478516,7989.6152343750,5074.4873046875,4943.2050781250,19.7435798645,6832.5639648438,,,0
0.4136584000,0,5367.0512695312,5599.1025390625,2995.3845214844,1319.3590087891,6842.6923828125,1425.0000000000,5024.4873046875,3414.1025390625,2094.2307128906,2735.2563476562,292.0512695312,7809.8715820312,7238.4614257812,4505.0000000000,,,0
0.4214709000,0,1232.6922607422,40.7692222595,305.5128173828,966.5384521484,7189.4873046875,7075.3847656250,328.0769042969,3233.5898437500,7262.3076171875,5042.9487304688,746.0256347656,3233.3332519531,6819.3588867188,3873.5898437500,16,0.4192004000,0
0.4292834000,0,2116.4101562500,5037.3076171875,1226.6666259766,5236.1538085938,181.1538391113,1645.5128173828,3397.5642089844,737.1795043945,1659.7435302734,8178.7177734375,4658.4614257812,2083.7180175781,591.7948608398,2198.5898437500,,,0
0.4371440000,0,980.5128173828,5879.3588867188,7710.5126953125,1266.6666259766,5229.1025390625,5552.5639648438,7905.0000000000,6247.1796875000,2969.2307128906,7014.4873046875,4770.2563476562,7618.0771484375,3200.0000000000,8365.6406250000,,,0
0.4449565000,0,8044.2309570312,8233.3330078125,1813.8461914062,2509.6154785156,7592.0512695312,2089.3588867188,1943.9743652344,6264.2309570312,5140.5126953125,4564.2309570312,189.1025543213,4680.3847656250,4380.2563476562,5090.7690429688,,,0
0.4527690000,0,4955.1284179688,7127.0512695312,1991.6666259766,7731.1538085938,7793.7177734375,2941.9230957031,4197.0512695312,89.4871673584,1852.0512695312,8223.9746093750,6205.7690429688,28.2051200867,5200.6411132812,4234.2309570312,,,0
0.4605815000,0,5083.5898437500,5180.2563476562,7425.5126953125,235.3846130371,5343.4614257812,1891.4102783203,2162.5642089844,1446.7949218750,1038.7178955078,8.0769138336,4480.5126953125,6959.7436523438,2415.3845214844,7090.2563476562,,,0
0.4684767000,0,2970.0000000000,7018.4614257812,7526.0258789062,2441.2819824219,1705.1281738281,3974.8718261719,4551.6665039062,2624.7436523438,7012.0512695312,3512.1794433594,8136.6665039062,6185.1284179688,6407.4360351562,915.3845825195,,,0
0.4762892000,0,1206.9230957031,2429.2307128906,198.4615325928,7678.3334960938,2010.2563476562,490.1282043457,5383.7177734375,1941.7949218750,6307.6923828125,6301.5385742188,7437.0512695312,4624.3588867188,7096.9228515625,4774.3588867188,,,0
0.4841017000,0,8309.7431640625,6344.2309570312,4457.5639648438,1128.9743652344,8130.2563476562,2758.0769042969,5837.0512695312,3072.8205566406,435.5128173828,2352.4357910156,8172.4360351562,7380.2563476562,162.1794738770,1283.9743652344,,,0
0.4919142000,0,5164.4873046875,1000.0000000000,4396.9228515625,5837.1796875000,4255.7690429688,6532.3076171875,38.5897331238,7622.9487304688,1785.3846435547,4948.2050781250,2516.9230957031,4030.8974609375,3941.9230957031,2217.3076171875,,,0
0.4996546000,0,7895.0000000000,1973.0769042969,1953.5897216797,7239.4873046875,5377.8203125000,2396.0256347656,1849.4871826172,6986.0258789062,6611.6665039062,3393.7180175781,7589.4873046875,6499.6152343750,8222.8203125000,2877.5642089844,,,0
0.5074671000,0,7008.2050781250,4699.8715820312,2138.2050781250,7481.7949218750,7817.9487304688,4151.6665039062,1470.2563476562,2643.2050781250,4268.9741210938,5971.2822265625,3265.6411132812,6848.0771484375,4205.6411132812,5958.0771484375,,,0
