Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0,0,0.6537529485785853,2.215417500976855,-2.2587163234024956,-2.9944054015645634,-6.525004240096678,-0.9582558031138433,0.7728289450988086,-2.0568286071211332,11.353209627888646,12.250452809994385,21.833025265782453,3.229730681474848,-0.686517534183622,0.050213119994168665,,,0
0.0078125,0,0.9101006048285853,2.4717651572768773,-4.373950698402496,-4.660909307814563,-5.050639005746689,-1.5991249437638544,0.9652117575988086,1.1484936584788557,13.596617830988635,12.571009450644397,20.166277218882442,2.909418181474848,-0.04540425293362205,1.6528742527941631,,,0
0.015625,0,1.1024834173285853,1.7666870322768773,-2.5792729640024845,-4.2763878234645745,-5.435160490096678,-2.1760292406138433,1.1573504294487975,3.1355542053788668,14.814635409138646,13.916956716294408,22.281755734532453,2.332269743974848,1.172369184566378,3.7682306980941576,,,0
0.0234375,0,1.1024834173285853,1.702722188476855,-1.8099858546024734,-2.4175011046645523,-4.537943693246689,-1.0222206468638433,0.4522723044487975,-0.6464282165211443,12.570983065388646,13.468226247494385,23.820085812682464,1.370843962724848,0.5315000439163668,1.9733088230941576,,,0
0.0314658,0,0.8458916204285742,2.8565307822768773,-3.6688725734024956,-2.8020225890645634,-4.858256193246689,-0.3171425218638433,-1.5989972267511803,-1.8002368102211221,11.865904940388646,13.083704763144397,23.115007687682464,1.178461150224848,-0.36596089358363315,2.7425959324941687,,,0
0.0392783,0,1.2946220892285965,2.4717651572768773,-3.6688725734024956,-3.1225792296645523,-5.5635784588967,-0.1889686937638544,0.3240984763488086,1.8535717834788557,13.853209627888646,13.532435231894397,21.896990109532453,2.140131072124859,-0.942865190433622,3.383587143394152,,,0
0.0470908,0,1.6793877142285965,0.5489135947768773,-1.6176030421024734,-2.5456749328145634,-6.012308927596678,-1.0864296312638544,2.2471941794487975,1.8535717834788557,15.135192049788657,14.622278981894397,23.435564328282453,3.870843962724848,-0.686517534183622,2.5502131199941687,,,0
0.0549033,0,1.4227959173285853,0.2923217978768662,-1.4894292140024845,-2.6738487609645745,-5.114847990096678,-0.3813515062638544,0.8370379294487975,0.5073803772788779,13.660826815388646,13.276087575644397,23.820085812682464,3.550287322124859,-1.007074174783611,1.8451349949941687,,,0
0.0626989,0,1.2306572454285742,1.9590698447768773,-2.5150639796024734,-3.8918663390645634,-7.101908536996689,0.13158794688615671,0.3883074607488197,3.0715893616288668,12.763365877888646,12.571009450644397,23.691911984532453,3.037592009624859,-0.36596089358363315,3.3195002293441576,,,0
0.0705114,0,0.9740654485785853,2.215417500976855,-3.4767339015024845,-5.045674932814563,-8.3838909588967,-1.2146034593638433,2.0548113669487975,3.7766674866288668,14.301940096638646,13.724818044394397,23.435564328282453,2.845209197124859,-0.23778706543362205,3.511760971544163,,,0
0.0783239,0,0.39716115172859645,1.4461303916268662,-3.9254643702524845,-4.853292120314563,-6.845560880746689,-1.7915077562638544,0.8370379294487975,0.7637280334788557,14.301940096638646,13.147913747494385,22.666277218882442,1.499017790824837,-0.30199604978361094,2.4220392918441576,,,0
0.0861364,0,0.20502247982858535,1.510339375976855,-5.0792729640024845,-4.789327276564563,-5.435160490096678,0.3239707593861567,-0.12463199240119138,1.8535717834788557,13.147887362288657,11.673548513144397,21.896990109532453,0.8579045096248592,1.108404340816378,0.6913264012441687,,,0
0.0937595,0,0.8458916204285742,1.4461303916268662,-6.168872573402496,-6.648213995314563,-6.7813518963967,0.2597617750361678,2.1190203513488086,3.5842846741288668,13.725035799788657,12.378626638144397,22.153581906382442,1.9477482596248592,2.967291059566378,2.357952377794163,,,0
0.101572,0,1.6151787298285853,1.7666870322768773,-5.3356206202524845,-6.007100714064563,-8.191752286996689,-1.5991249437638544,3.9779070700988086,2.7510327209788557,14.430113924788657,14.686243825644397,21.896990109532453,1.499017790824837,2.518560590816378,4.857952377794163,,,0
0.1093845,0,1.2946220892285965,1.702722188476855,-6.361255385902496,-5.943135870314563,-9.2813518963967,-1.4069862718638433,3.4010027732488197,2.5586499084788557,13.660826815388646,13.596644216294408,20.230486203282453,0.7297306814748481,-0.10961323728361094,4.793865463744169,,,0
0.117197,0,0.5895439642285965,0.6770874228768662,-7.899829604602473,-6.2636925109645745,-9.537943693246689,-0.3171425218638433,0.5804461325988086,2.5586499084788557,14.365904940388646,13.981165700644397,21.961199093882442,1.883783415824837,-0.23778706543362205,7.229778549694174,,,0
0.1250319,0,0.6537529485785853,1.1258178916268662,-6.168872573402496,-3.8276573546645523,-7.550639005746689,-0.3171425218638433,-0.2528058205512025,4.097224127278878,14.622252596638646,15.071009450644397,24.076677609532453,3.037592009624859,2.390386762716389,10.819500229344158,,,0
0.1328444,0,0.9740654485785853,2.279626485376866,-3.0280034327524845,-2.1609093078145634,-7.422465177596678,-1.4069862718638433,0.4522723044487975,4.866267095978856,14.814635409138646,17.058069997494385,24.653581906382442,5.409418181474848,5.146734418916367,10.050213119994169,,,0
0.1406569,0,0.9740654485785853,1.7666870322768773,-4.053638198402496,-4.0840050109645745,-7.4864300213967,-1.9196815843638433,0.13171566384880862,1.2124585022788779,15.199401034138646,16.545374684994385,22.922624875182464,4.063226775224848,2.903082075216389,5.370769760594158,,,0
0.1484694,0,0.9740654485785853,1.8948608603768662,-3.6688725734024956,-4.020040167164552,-5.819926115096678,-1.1503944749638322,-0.4451886330512025,-1.2233325133711332,15.135192049788657,15.455530934994385,24.012468625182464,2.781000212724848,0.9802305127163891,3.5758478855941576,,,0
0.1564433,0,0.9101006048285853,2.1514526572768773,-1.9381596827524845,-1.6482139953145634,-3.5123089275966777,0.1957969312361456,0.2598894919487975,3.0715893616288668,14.301940096638646,13.916956716294408,23.371355343882442,3.678461150224848,2.326177778316378,4.024578354344158,,,0
0.1642558,0,0.5895439642285965,1.9590698447768773,-1.5536381984024956,-3.1865440734645745,-4.4737347088967,-0.3813515062638544,-0.3170148049011914,4.994440924128867,15.455748690388646,15.455530934994385,22.986833859532453,4.383783415824837,4.057134809566378,6.011760971544163,,,0
0.1720683,0,0.5895439642285965,2.279626485376866,-1.9381596827524845,-3.2507530578145634,-3.7686565838967,-0.8300819749638322,-0.5091534767511803,0.6997631897788779,15.647887362288657,15.583704763144397,24.333025265782453,2.717035368974848,2.582769575216389,4.409221909044163,,,0
0.1798808,0,0.46137013607858535,2.023278829126866,-2.3226811671024734,-1.7124229796645523,-3.896830411996689,-0.9582558031138433,-1.0220929299011914,-0.5824633727211221,14.045348299788657,14.558069997494385,24.333025265782453,3.422113493974848,0.723638715816378,1.0758478855941576,,,0
0.1877505,0,0.20502247982858535,1.1897827353768662,-3.7330815577524845,-2.8020225890645634,-4.858256193246689,-0.3813515062638544,-0.8297101174011914,0.9561108459788557,12.763365877888646,13.660609059994385,22.025163937682464,3.550287322124859,-0.43016987793362205,0.49894358874416866,,,0
0.195563,0,0.5895439642285965,1.5745483603768662,-5.399829604602473,-4.212422979664552,-6.717387052596678,-0.8940468187638544,-0.3170148049011914,1.4048413147788779,13.276305330988635,13.468226247494385,22.538103390782453,1.4350529471248592,0.46729105956637795,3.511760971544163,,,0
0.2033755,0,1.1664482610785853,1.5745483603768662,-7.8356206202524845,-5.045674932814563,-8.640482755746689,-0.3813515062638544,0.7086199607488197,2.1741284241288668,14.622252596638646,13.211878591294408,22.281755734532453,1.0502873221248592,0.5315000439163668,4.281048080894152,,,0
0.211188,0,1.6151787298285853,1.510339375976855,-8.797046401502485,-7.4814659484645745,-11.653178068246689,0.1957969312361456,1.7342547263488086,2.814997564778878,14.814635409138646,13.211878591294408,20.038103390782453,1.499017790824837,0.21094340331637795,4.986126205894152,,,0
0.2189153,0,1.4870049017285965,2.215417500976855,-7.5792729640024845,-7.096944464064563,-11.396830411996689,-0.3813515062638544,2.4395769919487975,1.9175366272788779,14.942809237288657,13.468226247494385,20.551042843882442,1.4350529471248592,2.198003950216389,6.652874252794163,,,0
0.2267278,0,0.6537529485785853,2.535974141626866,-4.373950698402496,-2.9944054015645634,-6.845560880746689,-1.6633339281138433,0.8370379294487975,3.0715893616288668,15.263365877888646,15.071009450644397,24.140642453282453,3.422113493974848,4.377447309566378,6.781048080894152,,,0
0.2345403,0,0.5255791204285742,2.6641479697768773,-1.2330815577524845,-0.8789268859645745,-4.025004240096678,-0.9582558031138433,-0.18884097675118028,1.4048413147788779,15.007018221638646,16.737513356894397,25.679216672032453,3.870843962724848,2.326177778316378,2.678509018394152,,,0
0.2423528,0,1.1664482610785853,1.5745483603768662,-0.3356206202524845,-2.0969444640645634,-5.243021818246689,-0.7658729906138433,0.06775082009880862,-2.4413500915211443,14.878844393488635,15.711878591294408,25.102312375182464,2.460687712724848,0.5315000439163668,0.11442210434415756,,,0
0.2502783,0,0.7177177923285853,0.8052612509768551,-0.07927296400248451,-1.9687706359645745,-5.819926115096678,-2.3042030687638544,-1.3426495705512025,-2.1207934508711332,16.032652987288657,15.327357106894397,24.781755734532453,3.165765837724848,0.723638715816378,0.8195002293441576,,,0
0.2580908,0,-0.11553416077140355,1.702722188476855,-0.2714116359024956,-0.8789268859645745,-3.7686565838967,-2.047855412463832,-1.6629620705512025,-0.06952391962113325,15.776305330988635,15.134974294394397,24.589372922032453,3.870843962724848,-0.7507265185836332,-0.39851734875583134,,,0
0.2659033,0,0.39716115172859645,1.0616089072768773,-0.3998296046024734,0.6594031921854366,-2.4864300213967,-0.6376991624638322,0.4522723044487975,-0.19769774772112214,13.917174471638646,15.455530934994385,25.551042843882442,2.781000212724848,-0.23778706543362205,-0.6548650050058313,,,0
0.2737158,0,0.33319630792857424,-0.6051391396231338,-0.9767339015024845,-0.43019641716455226,-2.4224651775966777,-0.7016640062638544,0.3240984763488086,-0.32587157587113325,12.955748690388646,14.173548513144397,24.140642453282453,1.114496306474848,0.7878477002163891,0.178509018394152,,,0
0.2813041,0,-0.24370798892141465,1.4461303916268662,-0.2074467921024734,-1.7124229796645523,-2.806986661996689,-2.1120643968638433,-1.6629620705512025,-1.3515063415211443,14.430113924788657,13.596644216294408,24.781755734532453,2.717035368974848,-0.622552690433622,-0.20613453625583134,,,0
0.2891166,0,0.46137013607858535,2.792321797876866,-0.8483159327524845,-0.30202258906456336,-2.550639005746689,-1.8557167406138433,-1.2784405861511914,-2.890080560221122,14.237731112288657,12.314417653794408,24.781755734532453,4.575922087724848,-1.4558046435836332,-2.193317153455837,,,0
0.2969291,0,0.6537529485785853,0.7410522666268662,-1.8099858546024734,0.5954383484354366,-2.999369474496689,-0.6376991624638322,-1.2144757424011914,-1.6720629821211332,13.212096346638646,12.442591481894397,24.140642453282453,4.896478728324837,0.40308207521638906,-1.1676823878058258,,,0
0.3047416,0,0.14081349542857424,0.4847046103768662,-1.6818120265024845,-0.5583702453145634,-2.358256193246689,-0.2529335374638322,-0.3170148049011914,-1.6080981383711332,13.147887362288657,10.071009450644397,22.858660031382442,2.845209197124859,-0.49413472168362205,-1.1035954737558313,,,0
0.3127382,0,0.20502247982858535,2.4717651572768773,-0.3998296046024734,-1.1994835265645634,-2.294291349496689,-2.1120643968638433,0.8370379294487975,-1.8644457946211332,13.917174471638646,9.750452809994385,22.986833859532453,2.332269743974848,-1.776361284183622,-1.3599431300058313,,,0
0.3205507,0,0.20502247982858535,2.215417500976855,-0.5280034327524845,-0.43019641716455226,-1.4607952557466888,-1.9838905687638544,-0.18884097675118028,-0.39008056022112214,12.891539705988635,11.609339528794408,22.730486203282453,2.204095915824837,-0.878900346683622,-0.718951919105848,,,0
0.3283632,0,0.5255791204285742,1.1897827353768662,-1.4254643702524845,-0.49440540156456336,-1.9737347088966999,-0.7658729906138433,-2.2401105080512025,0.31499756477887786,12.891539705988635,12.122278981894397,23.435564328282453,3.678461150224848,0.018560590816377953,-0.39851734875583134,,,0
