Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0,0,87.23261755968997,-1232.6923714868753,1538.7517090896426,1437.4271417178998,1082.2628512879628,-454.29718185191246,1188.5415172047146,1956.9665440144672,-80.26113491524052,515.8506429642935,1111.5540767729058,843.1746192212227,-1483.6166816320138,347.42485031669503,,,0
0.0078125,0,-1134.1135128114101,-928.6539803736252,396.82861338649263,-121.99595398525025,1522.0062594910628,-324.10492110971245,2082.3877086109646,946.5817783894672,179.4823953582095,503.2866781205935,1662.1951900541558,-8.299746013177355,772.2165092859864,-1096.100906519255,,,0
0.015625,0,-1093.60069542861,-473.84624111582525,1632.1491700271426,-114.94468445400025,746.5575290223628,457.88238357778755,297.64405626721464,708.5048740925672,2100.4438211394595,-1108.2518960982065,-718.9587406098942,1681.3796973462227,-2010.7961936559136,1806.976119847945,,,0
0.0234375,0,742.87373084094,1195.5768545873248,-1296.8253172775574,1369.7989678897497,1188.2242770692128,1942.7539656090376,-271.13804822498537,1052.4152744831672,-940.3253438995905,-508.05963535600654,823.9259029448058,1400.2258887524226,344.2038139734864,1669.411910863545,,,0
0.0314086,0,-391.61345177626004,1063.9101065404748,1460.2900391677927,-1990.9061788998004,-220.1731838682872,-445.19464278941246,1405.4646129078646,-1611.6232997355328,-623.3381612823905,-2022.3544580488565,-986.9074710786442,-504.51776359127734,-1143.2320991124636,-1388.408584741905,,,0
0.0392211,0,-1762.31862145396,-381.53850185797523,1253.5593262771426,-899.8804754696002,-883.3141750792372,-413.39972091441246,1430.0798472828646,981.3254307331672,547.1747781707095,1770.5942953080935,1021.4901119291558,-357.21002433347735,-1316.1808295812136,-1370.0752107184549,,,0
0.0470336,0,-1603.2160518739101,-160.25651943612525,-1191.3765868088074,-260.39329285245026,-2100.0449451902873,-439.29718185191246,-255.68931775623537,1757.3510654988172,720.7643777801095,1664.0557210892935,851.8104244291558,-535.0305809741274,-826.8859077062136,-1474.241897730155,,,0
0.0548461,0,1809.54023474719,-1235.3846932642252,1743.0463868239926,70.63221984289976,-1709.6603359678872,-182.50238204721245,440.97730822036465,1716.7741612019672,-1622.0560567902405,162.19683437059348,-1208.0612796723942,2104.5205664868226,-694.6423774328136,1266.463180394845,,,0
0.0626908,0,1151.52753943469,-891.9872323267252,1137.3413086989926,1360.3758721865997,1887.1986423035628,-1145.4510514808126,855.0798472828646,-990.0848475871328,1902.8156473113095,-317.48260898880653,-406.7150882661442,1771.1233496899226,674.1396049890864,-785.011184839555,,,0
0.0705033,0,518.06586951284,-390.00004970952523,-1867.2740172287074,-1874.8164343319502,-1165.3013576964372,-950.0664689612624,316.93897814221464,464.9792393269672,-1445.7099264191406,2063.8635824174435,108.02844200730578,-1691.1203026537773,1492.7294487390864,-569.434158472355,,,0
0.0783158,0,1009.73261755969,-381.08977138922523,635.9311524489926,1263.0040460147497,2.9679294129628033,-1627.2459428382124,-1490.3046742015354,313.2485264363172,2042.5595437957095,-822.5468179732065,447.0028072416558,-1899.4536461596774,-590.4115424718636,1968.578658910445,,,0
0.0861283,0,891.52753943469,-22.37187588142524,-76.37658680880736,276.59388976474975,-1130.1731228331373,-1187.7587297034624,-738.0611439280854,6.5817783894672175,418.1362039519595,-717.2903482466065,-1231.9714969575443,1959.0720801587227,-926.3090034093636,1370.886276097945,,,0
0.093757,0,-335.52373009656003,1619.4230459935748,-388.81249989470734,224.28602843659974,-429.4038967589372,10.19000076528755,-523.7021351390354,-1520.0207606730328,-1720.7099264191406,-1385.6878091841065,-306.6510013520942,-828.4280419116274,-1156.8218207921636,-1829.241897730155,,,0
0.1015695,0,-1211.42119103406,217.56391513417475,-1299.6458128830072,-1591.8036322079001,-1483.506496856587,1973.0745222496375,447.38770861096464,554.8510654988172,2001.0849344207095,-228.18780918410653,55.40026817915577,-2003.6203102831773,-80.09110790151362,-391.93415847235497,,,0
0.109382,0,-2030.39555626846,-1343.7180062525254,-72.27404774630736,-494.68821472745026,-1559.083401153437,1043.4592878746375,-1617.6123829417854,-51.302743094932794,1837.6235086394595,353.9917562455935,432.6439205229058,-671.7612938647273,668.8192924890864,1901.719528051045,,,0
0.1171945,0,568.32246130969,-240.32060635017524,1435.7387696364926,848.4527764834997,-2027.9936642149871,-1945.8997819495626,-755.3046742015354,-777.7130214152328,-1971.3509405182406,1155.9788167924435,-1732.4843448579443,436.12334968992263,-1462.2705512609136,-1220.908584741905,,,0
0.1250628,0,-586.99809533096,1571.1537588841747,-724.1971434494073,1775.0553155459997,501.7499118348628,1155.5745222496375,-1389.0226307444855,-1423.6104823527328,1877.1747781707095,1387.3250081986935,-1775.3048404634442,-2054.453646159677,1337.7294487390864,-283.28034987860497,,,0
0.1328753,0,731.84809607534,-1345.5770150415751,-205.86376942600737,-68.34202332120026,-889.8526272276372,1860.2539656090376,-1381.9713612132355,-145.72583879803278,-1188.1458395050904,1908.3506429642935,-1346.5869144380442,962.2771582837227,1817.4731010828364,-1516.8701325934549,,,0
0.1406878,0,-336.10063439346004,1718.4613760716747,1930.2260743239926,-2092.5728430233503,131.4293551942128,-1933.3356797767124,744.2465953297146,-1635.6617824015827,-799.6201437042905,2029.6965902299435,728.0284420073058,-594.6459374194274,-1194.4500556554635,1262.745162816695,,,0
