Time:128Hz,Epoch,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7,Channel 8,Channel 9,Channel 10,Channel 11,Channel 12,Channel 13,Channel 14,Event Id,Event Date,Event Duration
0.0000000000,0,4182.3076171875,4782.1796875000,4215.5126953125,4178.5898437500,4207.5639648438,4216.4101562500,4223.5898437500,4232.6923828125,4294.2309570312,4246.4101562500,4251.1538085938,4228.7177734375,4263.7177734375,4259.6152343750,,,0
0.0078125000,0,4164.7436523438,5014.8715820312,4215.2563476562,4181.7949218750,4213.7177734375,4217.4360351562,4228.8461914062,4233.4614257812,4299.3588867188,4256.5385742188,4261.4101562500,4232.1796875000,4275.0000000000,4263.5898437500,,,0
0.0156250000,0,4170.5126953125,4950.8974609375,4216.5385742188,4183.2050781250,4215.0000000000,4217.0512695312,4231.9228515625,4233.7177734375,4308.3334960938,4262.4360351562,4262.9487304688,4232.8203125000,4281.9228515625,4262.3076171875,,,0
0.0234375000,0,4168.2050781250,5034.8715820312,4219.8715820312,4183.7177734375,4210.0000000000,4216.5385742188,4230.5126953125,4229.2309570312,4307.5639648438,4259.3588867188,4261.7949218750,4229.7436523438,4277.5639648438,4263.3334960938,,,0
0.0284634000,0,4140.1284179688,5342.9487304688,4219.1025390625,4184.1025390625,4212.4360351562,4216.9228515625,4231.4101562500,4225.6411132812,4298.5898437500,4258.4614257812,4262.4360351562,4230.5126953125,4275.2563476562,4262.6923828125,,,0
0.0362759000,0,4159.3588867188,5034.6152343750,4216.9228515625,4186.2822265625,4218.7177734375,4217.4360351562,4231.9228515625,4225.3847656250,4297.8203125000,4261.2822265625,4264.6152343750,4238.2050781250,4280.1284179688,4262.3076171875,,,0
0.0440884000,0,4230.5126953125,4303.2050781250,4224.1025390625,4191.0258789062,4219.8715820312,4218.8461914062,4224.2309570312,4220.7690429688,4295.7690429688,4252.6923828125,4260.5126953125,4247.0512695312,4277.9487304688,4263.9741210938,,,0
0.0519009000,0,4263.2050781250,4108.0771484375,4228.9741210938,4192.9487304688,4219.2309570312,4218.4614257812,4217.5639648438,4210.2563476562,4282.4360351562,4237.9487304688,4252.1796875000,4247.3076171875,4267.8203125000,4262.9487304688,,,0
0.0754210000,0,4238.4614257812,4378.9741210938,4217.3076171875,4185.8974609375,4216.9228515625,4216.1538085938,4214.1025390625,4205.5126953125,4271.0258789062,4232.6923828125,4245.0000000000,4231.1538085938,4262.0512695312,4255.7690429688,,,0
0.0832335000,0,4224.7436523438,4424.1025390625,4210.2563476562,4182.1796875000,4214.8715820312,4216.7949218750,4210.5126953125,4209.7436523438,4272.4360351562,4234.1025390625,4241.5385742188,4218.4614257812,4262.6923828125,4247.6923828125,,,0
0.0910460000,0,4253.3334960938,4136.5385742188,4218.9741210938,4191.0258789062,4215.5126953125,4218.9741210938,4216.0258789062,4218.8461914062,4277.1796875000,4235.2563476562,4244.7436523438,4226.6665039062,4264.4873046875,4247.9487304688,,,0
0.0988585000,0,4278.9741210938,3967.1794433594,4220.7690429688,4200.0000000000,4217.3076171875,4218.4614257812,4229.3588867188,4227.5639648438,4278.2050781250,4235.2563476562,4247.0512695312,4240.5126953125,4263.5898437500,4251.2822265625,,,0
0.1065120000,0,4267.6923828125,4115.2563476562,4214.6152343750,4198.9741210938,4216.4101562500,4218.4614257812,4232.3076171875,4229.6152343750,4277.6923828125,4233.7177734375,4240.3847656250,4230.1284179688,4261.0258789062,4249.3588867188,,,0
0.1143245000,0,4251.9228515625,4241.5385742188,4217.9487304688,4196.6665039062,4217.1796875000,4220.7690429688,4229.3588867188,4230.7690429688,4277.9487304688,4234.2309570312,4238.4614257812,4208.4614257812,4261.4101562500,4250.1284179688,,,0
0.1221370000,0,4264.1025390625,4106.7949218750,4220.7690429688,4198.5898437500,4220.7690429688,4219.1025390625,4234.7436523438,4231.7949218750,4282.1796875000,4237.9487304688,4243.9741210938,4218.7177734375,4264.2309570312,4254.8715820312,,,0
0.1299495000,0,4281.2822265625,3952.6923828125,4217.8203125000,4199.2309570312,4220.1284179688,4216.9228515625,4232.9487304688,4224.1025390625,4280.3847656250,4234.4873046875,4240.1284179688,4236.5385742188,4263.0771484375,4252.9487304688,,,0
0.1232126000,0,4280.1284179688,3958.2050781250,4216.6665039062,4198.8461914062,4218.3334960938,4218.5898437500,4221.9228515625,4216.4101562500,4270.7690429688,4226.6665039062,4231.4101562500,4225.3847656250,4258.0771484375,4245.0000000000,,,0
0.1310251000,0,4283.4614257812,3955.0000000000,4217.5639648438,4200.3847656250,4222.3076171875,4219.8715820312,4222.0512695312,4221.9228515625,4271.2822265625,4228.7177734375,4236.9228515625,4219.4873046875,4259.8715820312,4245.0000000000,,,0
0.1388376000,0,4297.4360351562,3884.4870605469,4223.8461914062,4201.6665039062,4229.7436523438,4219.7436523438,4232.8203125000,4229.8715820312,4280.6411132812,4234.7436523438,4246.6665039062,4247.1796875000,4265.8974609375,4255.3847656250,,,0
0.1466501000,0,4299.2309570312,3873.2050781250,4231.1538085938,4204.3588867188,4228.9741210938,4219.6152343750,4233.5898437500,4228.2050781250,4282.0512695312,4236.5385742188,4246.6665039062,4256.6665039062,4267.5639648438,4261.5385742188,,,0
0.1687484000,0,4285.2563476562,3984.2307128906,4226.1538085938,4203.8461914062,4221.4101562500,4218.8461914062,4226.6665039062,4227.1796875000,4278.4614257812,4236.9228515625,4244.3588867188,4225.5126953125,4263.9741210938,4257.9487304688,,,0
0.1765609000,0,4263.4614257812,4210.5126953125,4215.6411132812,4199.7436523438,4217.1796875000,4216.4101562500,4228.7177734375,4229.4873046875,4282.6923828125,4235.8974609375,4241.0258789062,4209.7436523438,4261.7949218750,4249.3588867188,,,0
0.1843734000,0,4243.0771484375,4420.7690429688,4220.6411132812,4201.5385742188,4220.8974609375,4220.3847656250,4235.0000000000,4232.3076171875,4292.6923828125,4237.9487304688,4240.1284179688,4228.2050781250,4266.0258789062,4248.7177734375,,,0
0.1921859000,0,4248.0771484375,4327.8203125000,4231.5385742188,4204.2309570312,4222.0512695312,4224.6152343750,4233.3334960938,4234.6152343750,4295.1284179688,4245.0000000000,4245.2563476562,4232.3076171875,4271.7949218750,4257.8203125000,,,0
